id	x	y	group	color	size
_h6_2236	24976.72	26404.56	-1	ddd	10
_h6_4162	11253.65	15546.12	374677	E32636	50
_h6_4146	26049.43	15875.69	373636	F0F8FF	50
_h6_3946	13086.44	28664.49	-1	ddd	10
_h5_4448	14152.92	12745.47	268482	B8860B	50
_h6_3837	22388.24	15348.32	-1	ddd	10
_h6_3491	12621.14	24941.38	-1	ddd	10
_h5_4324	13950.47	12384.38	268482	B8860B	50
_h5_4333	14505.37	10888.92	-1	ddd	10
_h5_4365	11814.44	11545.89	-1	ddd	10
_h6_3752	18128.68	16801.33	268482	B8860B	50
_h6_4210	14766.08	13364.92	268482	B8860B	50
_h5_4280	12380.79	11375.75	-1	ddd	10
_h6_1462	26307.89	25620.45	189638	8F00FF	50
_h6_2133	40261.93	23221.74	-1	ddd	10
_h6_3756	17109.72	15874.26	268482	B8860B	50
_h6_1222	26150.08	24099.59	100564	006B3C	50
_h5_4631	25467.26	19601.37	-1	ddd	10
_h6_1549	13282.06	11660.85	268482	B8860B	50
_h5_4330	26786.03	27827.26	189638	8F00FF	50
_h6_1265	33099.06	26581.08	196739	96C8A2	50
_h6_4070	8499.4	14711.43	365706	7CB9E8	50
_h6_1781	20861.83	19006.38	66505	CB4154	50
_h6_979	25647.9	25264.35	189638	8F00FF	50
_h6_783	44129.63	23996.54	-1	ddd	10
_h6_2874	39325.96	27816.09	-1	ddd	10
_h6_2693	20962.3	18982.3	66505	CB4154	50
_h5_4336	44945.12	30683.7	-1	ddd	10
_h6_2817	20273.9	10769.54	-1	ddd	10
_h6_2629	42549.49	23602.44	-1	ddd	10
_h6_3076	13263.42	25832.86	361920	E03C31	50
_h5_4049	39497.53	16161.88	-1	ddd	10
_h6_1495	26192.44	23285.05	100564	006B3C	50
_h6_1439	25246.87	23153.4	100564	006B3C	50
_h6_2779	21895.95	18933.49	-1	ddd	10
_h6_4349	23179.12	21935.01	367094	B284BE	50
_h6_4252	22673.72	28765.71	-1	ddd	10
_h6_3486	41369.23	30804.36	276789	8B008B	50
_h6_1925	19784.98	19573.35	66505	CB4154	50
_h6_3931	30718.24	32175.31	-1	ddd	10
_h6_2470	24911.9	28636.2	-1	ddd	10
_h6_1169	23600.84	18676.67	100564	006B3C	50
_h6_1127	24328.06	23778.94	187	F64A8A	50
_h5_4730	35179.21	19839.0	138195	EEDC82	50
_h5_4725	30973.83	34235.43	-1	ddd	10
_h6_3338	13022.44	26163.14	361920	E03C31	50
_h6_3913	23212.68	21330.17	367094	B284BE	50
_h6_2484	30460.02	22732.53	315574	704241	50
_h6_3753	29399.31	31289.21	-1	ddd	10
_h5_4720	7094.61	17210.7	-1	ddd	10
_h6_3596	12352.74	24859.29	-1	ddd	10
_h5_4721	14662.35	24377.71	-1	ddd	10
_h5_4749	12863.87	26970.07	361920	E03C31	50
_h6_2946	35685.06	26722.78	196739	96C8A2	50
_h6_2441	19491.72	17432.83	268482	B8860B	50
_h5_4723	22101.24	23146.67	17609	4B5320	50
_h6_1170	26916.92	26131.42	189638	8F00FF	50
_h6_2748	19820.44	20718.9	17609	4B5320	50
_h5_4642	19755.64	18693.21	66505	CB4154	50
_h6_2610	19898.63	13072.17	-1	ddd	10
_h6_2683	10352.65	13166.87	217097	030507	50
_h6_3880	42776.72	30483.49	-1	ddd	10
_h6_4225	30555.04	32757.34	-1	ddd	10
_h6_2881	26428.12	27379.71	189638	8F00FF	50
