id	x	y	group	color	size
_h5_4339	39426.45	31588.48	-1	ddd	10
_h5_4338	20163.98	21872.85	108	E5AA70	50
_h5_4310	20165.22	21869.77	108	E5AA70	50
_h6_202	19066.31	17108.52	2	FF7F50	50
_h5_4448	26273.65	25534.83	-1	ddd	10
_h5_3792	26551.74	25988.88	-1	ddd	10
_h5_4347	26630.35	26655.79	215	1E90FF	50
_h5_4324	26254.62	25458.0	-1	ddd	10
_h5_4333	25775.05	22149.85	-1	ddd	10
_h5_4365	25772.62	22194.16	-1	ddd	10
_h5_4332	26078.59	23060.4	-1	ddd	10
_h5_4209	25916.72	22754.02	-1	ddd	10
_h5_4280	26064.09	23019.78	-1	ddd	10
_h5_4302	25970.16	25230.84	152	AA381E	50
_h5_4331	14624.41	25292.87	28742	FF91AF	50
_h5_3941	22568.98	27694.98	53	E75480	50
_h5_4116	22538.21	28003.45	53	E75480	50
_h5_4631	21684.93	23781.05	30635	FFE135	50
_h5_3684	19105.63	22107.89	205	555D50	50
_h5_4330	32034.85	21966.08	37854	FE6F5E	50
_h5_4669	37973.01	17107.07	-1	ddd	10
_h5_4337	13628.59	25356.31	28742	FF91AF	50
_h5_3594	13998.76	25394.51	28742	FF91AF	50
_h6_979	15554.75	14342.57	2	FF7F50	50
_h6_783	42182.54	31414.31	84489	664423	50
_h5_4362	20277.75	22503.84	-1	ddd	10
_h5_4378	13417.81	25304.32	28742	FF91AF	50
_h5_4336	26739.22	26039.57	-1	ddd	10
_h5_3703	19037.53	21799.32	205	555D50	50
_h5_3818	21807.85	14265.17	-1	ddd	10
_h5_3819	21684.05	13777.25	-1	ddd	10
_h5_4049	28835.67	22730.86	-1	ddd	10
_h5_4360	26270.37	25593.13	-1	ddd	10
_h5_4487	26125.75	25638.09	-1	ddd	10
_h5_3849	19666.34	17766.78	171	0072BB	50
_h5_3860	19529.54	17513.59	2	FF7F50	50
_h5_4335	31092.14	25909.63	61	B48395	50
_h5_4128	25406.93	25015.57	152	AA381E	50
_h5_4334	24140.73	23868.39	-1	ddd	10
_h5_4308	23779.69	24265.28	15	F7E98E	50
_h5_4724	19146.11	22314.28	205	555D50	50
_h5_3731	14539.89	12754.33	-1	ddd	10
_h6_1127	23338.01	21649.68	-1	ddd	10
_h5_4730	22835.67	18686.83	1228	7CB9E8	50
_h5_4725	25497.58	20858.34	-1	ddd	10
_h5_4743	25448.83	20789.11	-1	ddd	10
_h5_4689	32459.86	21885.22	346	FFBF00	50
_h5_4134	32345.15	21967.05	346	FFBF00	50
_h5_4688	26457.71	27215.37	215	1E90FF	50
_h5_4720	18880.35	10127.62	-1	ddd	10
_h5_4700	18361.65	10036.16	-1	ddd	10
_h5_4721	23638.66	18489.9	1228	7CB9E8	50
_h5_4749	24334.74	18314.6	301	CCFF00	50
_h5_4722	21704.35	19772.74	-1	ddd	10
_h5_4638	22366.79	23294.06	60	6F00FF	50
_h5_4723	33527.54	26668.87	84	014421	50
_h5_4153	40967.66	33430.28	-1	ddd	10
_h5_4620	33931.08	26706.78	84	014421	50
_h5_4642	33955.16	26711.5	84	014421	50
_h5_4741	33365.97	26646.08	84	014421	50
_h5_4745	33629.49	26681.76	84	014421	50
_h5_4779	33752.12	26695.44	84	014421	50
_h5_4683	23136.06	21806.65	-1	ddd	10
_h5_4644	25792.72	21532.24	-1	ddd	10
_h5_4682	35698.95	23527.75	-1	ddd	10
_h5_4681	25656.55	25681.31	-1	ddd	10
_h5_4680	33084.78	26595.23	84	014421	50
_h5_4735	33127.16	26603.91	84	014421	50
_h5_4687	34573.38	20375.78	-1	ddd	10
_h5_4686	22140.18	19922.76	-1	ddd	10
_h5_4685	17917.97	21257.44	-1	ddd	10
_h5_4671	18000.76	21280.94	-1	ddd	10
_h5_4684	42446.25	23693.73	-1	ddd	10
_h6_10	17970.02	16722.11	2	FF7F50	50
_h5_4236	19183.09	17166.98	2	FF7F50	50
_h5_4690	12966.26	18291.68	-1	ddd	10
_h5_4718	30078.03	11913.96	-1	ddd	10
_h6_747	18838.61	27939.89	175	FFF8DC	50
_h5_4467	19574.34	19985.4	171	0072BB	50
