id	x	y	group	color	size
_h6_2236	26656.61	32445.79	-1	ddd	10
_h5_4338	22790.39	23408.62	187	F64A8A	50
_h5_4310	22751.59	23398.17	187	F64A8A	50
_h6_202	24458.67	18322.44	149492	9EFD38	50
_h5_4448	19620.79	19500.14	122	ACE1AF	50
_h5_3792	23670.02	23667.16	187	F64A8A	50
_h5_4347	22828.44	26041.17	-1	ddd	10
_h5_4324	19652.13	19400.99	122	ACE1AF	50
_h5_4333	18419.95	16924.38	17609	4B5320	50
_h5_4365	18461.58	16935.87	17609	4B5320	50
_h5_4332	21495.4	18836.63	122	ACE1AF	50
_h5_4209	21777.91	13769.65	222951	965A3E	50
_h5_4280	19310.41	17279.56	122	ACE1AF	50
_h6_1462	35512.41	26706.25	7962	FF033E	50
_h6_2133	42089.2	28067.45	-1	ddd	10
_h6_1307	22876.27	24991.32	1866	B284BE	50
_h6_1222	33596.96	26674.32	7962	FF033E	50
_h5_4631	23416.11	21167.11	-1	ddd	10
_h6_1549	20107.45	10381.03	-1	ddd	10
_h5_4330	32090.05	26307.77	189638	8F00FF	50
_h6_1265	26174.61	23546.93	484	FBCCE7	50
_h5_4337	7394.33	29633.49	-1	ddd	10
_h6_1781	17933.74	25769.03	2873	72A0C1	50
_h6_979	24955.54	20034.53	484	FBCCE7	50
_h6_783	42290.74	25447.16	-1	ddd	10
_h6_2874	41385.0	22802.57	-1	ddd	10
_h6_2693	15223.95	13947.3	17609	4B5320	50
_h5_4336	39783.0	29502.68	196739	96C8A2	50
_h6_2817	22091.06	12270.11	-1	ddd	10
_h6_2629	47070.69	21533.66	-1	ddd	10
_h5_3819	24505.49	11319.28	-1	ddd	10
_h5_4049	35001.75	18587.98	-1	ddd	10
_h6_1495	20259.12	19229.94	122	ACE1AF	50
_h6_1439	31552.42	21941.68	100564	006B3C	50
_h6_2779	20951.75	13299.31	222951	965A3E	50
_h5_3860	10086.42	10758.68	-1	ddd	10
_h5_4335	42644.99	30426.55	196739	96C8A2	50
_h6_1463	22941.24	21063.12	187	F64A8A	50
_h6_1925	14194.8	25364.0	71609	1974D2	50
_h6_1611	23978.96	22349.17	-1	ddd	10
_h6_2470	29606.74	31455.34	186065	00FF00	50
_h6_1169	18731.91	24218.17	2873	72A0C1	50
_h6_1127	22467.08	22950.28	187	F64A8A	50
_h5_4730	31341.87	22192.44	100564	006B3C	50
_h5_4725	28167.12	29779.81	53	E75480	50
_h5_4743	24428.96	24736.54	-1	ddd	10
_h5_4689	26283.12	25111.08	484	FBCCE7	50
_h6_2484	32712.9	19438.92	-1	ddd	10
_h5_4688	22616.12	19281.39	122	ACE1AF	50
_h5_4720	9549.51	13158.43	-1	ddd	10
_h5_4700	9974.26	11099.24	258769	BE0032	50
_h5_4721	16848.96	24564.76	107869	A67B5B	50
_h5_4749	18170.16	24517.46	2873	72A0C1	50
_h6_2946	43196.23	31687.64	-1	ddd	10
_h6_2441	14710.27	11511.22	-1	ddd	10
_h5_4723	25425.14	25033.89	484	FBCCE7	50
_h6_1170	36327.64	26935.48	7962	FF033E	50
_h6_2748	15155.15	13859.06	17609	4B5320	50
_h5_4642	25317.29	20637.21	484	FBCCE7	50
_h6_2610	16327.78	14762.75	17609	4B5320	50
_h6_2683	6636.01	16827.02	-1	ddd	10
_h5_4779	24231.77	25986.01	-1	ddd	10
_h6_1221	21028.01	21367.11	50084	0000FF	50
_h6_2881	22616.61	25713.35	-1	ddd	10
_h5_4682	30208.51	25945.06	189638	8F00FF	50
_h6_1418	11872.57	11432.91	183922	FF003F	50
_h5_4680	24846.0	19841.47	484	FBCCE7	50
_h5_4735	25408.75	25017.4	484	FBCCE7	50
_h5_4687	26622.51	23236.65	484	FBCCE7	50
_h6_1192	11238.05	12709.85	122465	960018	50
_h5_4685	24839.59	19799.46	484	FBCCE7	50
_h5_4671	21317.66	22237.33	-1	ddd	10
_h5_4684	38315.03	28907.78	196739	96C8A2	50
_h6_10	22871.54	21589.22	187	F64A8A	50
_h5_4236	24657.44	15038.43	-1	ddd	10
_h6_2560	10007.69	24853.81	59450	CC0000	50
_h6_2798	43381.72	31720.47	-1	ddd	10
_h6_747	19084.8	21864.3	122	ACE1AF	50
_h5_4467	20701.68	24111.15	-1	ddd	10
_h6_1533	11838.11	11488.7	183922	FF003F	50
_h5_4805	27036.68	26161.07	484	FBCCE7	50
_h6_2463	30729.44	33418.02	186065	00FF00	50
_h6_778	21419.26	17812.13	-1	ddd	10
_h5_4861	36062.64	26817.39	7962	FF033E	50
_h6_156	24134.17	23868.33	187	F64A8A	50
_h6_2091	32027.47	23651.45	-1	ddd	10
_h5_4845	22849.79	16802.42	222951	965A3E	50
_h6_615	25495.5	20855.39	484	FBCCE7	50
_h5_4445	22919.69	25126.95	1866	B284BE	50
_h5_4226	24153.88	23894.36	187	F64A8A	50
_h5_4558	24377.79	24701.38	-1	ddd	10
_h6_6	25532.07	25143.68	484	FBCCE7	50
_h5_4444	30951.46	12531.32	-1	ddd	10
_h5_3725	8354.03	13319.31	-1	ddd	10
_h6_2013	14707.05	13269.32	17609	4B5320	50
_h6_1393	26018.24	25623.58	484	FBCCE7	50
_h6_693	19656.07	19455.09	122	ACE1AF	50
_h5_3652	30701.91	33260.58	186065	00FF00	50
_h5_3877	21926.34	34334.42	-1	ddd	10
_h6_138	18906.35	24071.09	2873	72A0C1	50
_h5_4447	24104.75	18915.88	122	ACE1AF	50
_h5_4130	13820.73	12183.03	17609	4B5320	50
_h5_4657	21787.34	22878.16	187	F64A8A	50
_h5_4446	26033.48	25622.65	484	FBCCE7	50
_h6_7	21347.33	17733.7	-1	ddd	10
_h5_4869	6920.91	18527.68	-1	ddd	10
_h5_4441	23514.15	29327.54	-1	ddd	10
_h5_4456	23119.46	23493.82	187	F64A8A	50
_h5_4714	19106.16	22079.65	122	ACE1AF	50
_h5_4854	21701.41	17018.37	-1	ddd	10
_h5_4356	22366.27	17405.31	-1	ddd	10
_h6_1129	22397.65	19348.61	122	ACE1AF	50
_h6_1183	23160.01	18859.46	122	ACE1AF	50
_h5_4434	24449.49	24075.97	187	F64A8A	50
_h5_4729	26177.55	25634.03	484	FBCCE7	50
