id	x	y	group	color	size
_h6_2236	22656.33	24584.84	17609	4B5320	50
_h6_4162	9997.48	14002.46	-1	ddd	10
_h6_4146	24447.62	18327.77	373636	F0F8FF	50
_h6_3946	13440.22	25523.24	294192	560319	50
_h5_4448	9983.21	10977.41	477731	B5A642	50
_h6_3837	24445.62	19169.11	100564	006B3C	50
_h6_3491	17905.78	25535.69	361920	E03C31	50
_h5_4324	9072.66	13289.74	365706	7CB9E8	50
_h6_4616	13141.63	19905.27	-1	ddd	10
_h5_4365	7805.53	12381.75	-1	ddd	10
_h6_3752	21769.38	19523.93	100564	006B3C	50
_h6_4210	18302.23	16268.69	-1	ddd	10
_h6_5373	39588.69	16178.22	262965	FFD300	50
_h6_1462	27171.42	22202.21	-1	ddd	10
_h6_2133	39147.5	20176.65	-1	ddd	10
_h6_3756	19140.59	20695.51	268482	B8860B	50
_h6_1222	22839.89	18704.67	100564	006B3C	50
_h6_4466	19202.14	26390.16	-1	ddd	10
_h6_1549	8415.42	13590.73	-1	ddd	10
_h5_4330	23325.13	28109.6	-1	ddd	10
_h6_1265	38029.69	28987.65	443801	3D0C02	50
_h6_4070	10501.91	13118.72	365706	7CB9E8	50
_h6_1781	23562.85	20223.71	-1	ddd	10
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	18361.88	16887.81	389804	008000	50
_h6_2874	35797.0	26742.62	443801	3D0C02	50
_h6_2693	25786.85	22229.58	189638	8F00FF	50
_h6_4649	41998.32	30781.86	443801	3D0C02	50
_h6_2817	14422.39	11658.87	-1	ddd	10
_h6_2629	40120.43	27311.88	-1	ddd	10
_h6_3076	14379.93	23949.63	-1	ddd	10
_h5_4049	43821.71	14789.14	-1	ddd	10
_h6_1495	26311.41	23850.51	189638	8F00FF	50
_h6_1439	23147.64	22059.06	268482	B8860B	50
_h6_2779	18755.39	24222.35	361920	E03C31	50
_h6_4349	22802.57	21113.98	268482	B8860B	50
_h6_4252	22836.71	26100.07	-1	ddd	10
_h6_3486	36039.57	26809.19	443801	3D0C02	50
_h6_1925	25646.73	21105.01	189638	8F00FF	50
_h6_3931	34306.47	31335.39	-1	ddd	10
_h6_2470	22698.65	28996.73	-1	ddd	10
_h6_1169	27143.02	22949.49	202830	7FFF00	50
_h6_4467	13995.46	20228.84	-1	ddd	10
_h5_4730	37341.78	16847.91	-1	ddd	10
_h5_4725	31576.98	35703.49	-1	ddd	10
_h6_3338	17500.74	24590.7	361920	E03C31	50
_h6_3913	24067.23	19499.72	-1	ddd	10
_h6_2484	26030.82	23276.45	189638	8F00FF	50
_h6_3753	26268.74	27397.36	189638	8F00FF	50
_h6_4617	17579.77	16447.49	389804	008000	50
_h6_3596	19085.67	23734.49	361920	E03C31	50
_h5_4721	12227.73	22878.77	-1	ddd	10
_h6_4487	13987.56	20230.6	-1	ddd	10
_h6_2946	29394.09	26299.74	276789	8B008B	50
_h6_2441	23741.0	18725.68	100564	006B3C	50
_h5_4723	20475.86	24316.37	-1	ddd	10
_h6_1170	24544.62	22778.53	478212	CB4154	50
_h6_2748	21996.48	21765.65	17609	4B5320	50
_h5_4642	14817.14	13468.41	389804	008000	50
_h6_5294	43098.12	31670.84	-1	ddd	10
_h6_2683	14482.0	13032.98	389804	008000	50
_h6_3880	38591.59	29099.37	443801	3D0C02	50
_h6_4225	27466.47	28827.64	-1	ddd	10
_h6_2881	29561.07	31407.61	-1	ddd	10
_h5_4682	26635.52	32411.54	-1	ddd	10
_h6_1418	20087.82	21095.18	268482	B8860B	50
_h5_4680	14982.77	14583.47	389804	008000	50
_h6_5147	15356.07	14120.54	389804	008000	50
_h6_4724	22800.84	16257.9	-1	ddd	10
_h6_5056	15745.74	14318.61	389804	008000	50
_h5_4685	29201.76	31070.78	-1	ddd	10
_h6_5316	43930.45	32056.94	-1	ddd	10
_h5_4684	26108.76	23744.23	189638	8F00FF	50
_h6_4124	37460.5	25240.98	-1	ddd	10
_h6_4748	29250.17	31137.03	-1	ddd	10
_h6_2560	21480.16	27043.49	-1	ddd	10
_h6_2798	27687.52	26319.25	189638	8F00FF	50
_h6_747	12532.52	10598.82	-1	ddd	10
_h6_3814	10363.92	24891.76	294192	560319	50
_h6_1533	20013.13	21016.16	268482	B8860B	50
_h5_4805	41695.86	28132.56	-1	ddd	10
_h6_2463	23606.99	25513.96	-1	ddd	10
_h6_778	22217.09	22541.86	17609	4B5320	50
_h5_4861	24705.19	19558.46	100564	006B3C	50
_h6_3792	9525.73	21008.63	-1	ddd	10
_h6_4186	37545.17	28169.24	443801	3D0C02	50
_h5_4845	24377.29	10600.59	-1	ddd	10
_h6_615	29632.94	31463.18	-1	ddd	10
_h6_4076	22790.95	22001.16	268482	B8860B	50
_h6_5131	14886.9	13546.59	389804	008000	50
_h6_3499	22381.26	18817.45	100564	006B3C	50
_h6_4267	30555.11	29996.22	-1	ddd	10
_h6_4026	19707.12	19183.31	268482	B8860B	50
_h6_4347	11913.54	11241.65	389804	008000	50
_h6_2013	22525.91	16503.35	-1	ddd	10
_h6_3287	27972.13	22898.97	202830	7FFF00	50
_h6_3557	25770.96	21427.94	189638	8F00FF	50
_h6_4851	27034.21	17526.0	-1	ddd	10
_h6_3934	23247.58	18632.29	100564	006B3C	50
_h6_138	26353.03	25244.68	189638	8F00FF	50
_h6_3928	22394.25	30160.91	-1	ddd	10
_h6_4396	6314.81	32831.54	-1	ddd	10
_h6_4458	22512.05	18118.22	100564	006B3C	50
_h6_4858	22058.49	14858.85	-1	ddd	10
_h6_7	29695.59	13049.32	-1	ddd	10
_h6_4815	19031.41	27483.85	-1	ddd	10
_h6_3051	24814.01	31053.74	-1	ddd	10
_h6_4455	41381.48	31412.61	443801	3D0C02	50
_h6_5298	14863.19	13501.66	389804	008000	50
_h5_4854	13861.48	12241.45	389804	008000	50
_h6_4763	32615.63	19569.96	138195	EEDC82	50
_h6_1129	11050.13	24940.79	294192	560319	50
_h6_1183	12007.44	24831.66	294192	560319	50
_h6_3330	12405.74	24871.54	294192	560319	50
_h6_3510	23397.56	21278.0	268482	B8860B	50
_h6_1485	8036.42	21258.4	-1	ddd	10
_h6_4135	36358.29	21021.24	-1	ddd	10
_h6_4818	9982.72	24742.7	-1	ddd	10
_h6_3065	19124.8	20704.11	268482	B8860B	50
_h6_1721	19635.22	17653.33	268482	B8860B	50
_h5_4468	8809.65	28713.09	-1	ddd	10
_h6_4316	14220.22	25360.99	294192	560319	50
_h6_5353	11109.62	19439.62	-1	ddd	10
_h6_4047	42546.01	23023.72	312704	DA3287	50
_h5_4533	11069.21	12962.84	365706	7CB9E8	50
_h6_2836	22900.64	28540.25	-1	ddd	10
_h5_4535	25693.98	25312.93	189638	8F00FF	50
_h6_1884	23726.04	22397.89	478212	CB4154	50
_h6_2651	18055.52	26391.29	361920	E03C31	50
_h6_1839	29801.53	26118.61	276789	8B008B	50
_h6_4901	11409.54	10771.91	-1	ddd	10
_h5_4537	24218.27	31242.27	229603	DA8A67	50
_h6_3907	29438.77	28700.4	-1	ddd	10
_h6_1505	30623.03	28164.72	-1	ddd	10
_h6_1602	32422.51	26221.86	276789	8B008B	50
_h6_761	19684.96	19198.99	268482	B8860B	50
_h6_3886	19246.58	20377.28	268482	B8860B	50
_h6_2942	19024.56	21677.95	268482	B8860B	50
_h6_3443	32655.62	26488.89	276789	8B008B	50
_h6_4817	42186.37	30708.03	443801	3D0C02	50
_h6_1801	19656.53	21626.9	268482	B8860B	50
_h6_2805	21105.11	12028.62	-1	ddd	10
_h6_5244	26242.11	15021.62	485993	D19FE8	50
_h6_5081	15782.39	14316.8	389804	008000	50
_h6_4106	20275.46	22560.23	-1	ddd	10
_h6_1484	26211.56	25623.86	189638	8F00FF	50
_h5_4059	22999.31	32553.24	312880	EF3038	50
_h6_1493	23427.95	24008.34	-1	ddd	10
_h6_1321	19210.48	23559.98	361920	E03C31	50
_h6_4633	32521.04	19884.37	138195	EEDC82	50
_h6_1507	27070.59	28240.05	189638	8F00FF	50
_h5_4666	39649.31	22235.63	-1	ddd	10
_h6_4279	23485.63	28127.39	-1	ddd	10
_h6_3300	19287.28	23508.72	361920	E03C31	50
_h6_4134	22634.23	18767.27	100564	006B3C	50
_h6_4351	37192.85	27772.61	443801	3D0C02	50
_h6_3028	8358.66	13417.14	-1	ddd	10
_h6_3160	29383.31	17735.32	-1	ddd	10
_h6_4345	22767.03	22917.48	367094	B284BE	50
_h6_3749	31777.97	21798.75	138195	EEDC82	50
_h6_1086	30158.89	19494.2	-1	ddd	10
_h6_4603	31535.51	32057.58	-1	ddd	10
_h6_769	26334.81	25531.95	189638	8F00FF	50
_h6_1274	26096.11	28970.92	-1	ddd	10
_h6_2129	23007.21	18649.2	100564	006B3C	50
_h6_3653	25726.94	21290.6	189638	8F00FF	50
_h5_4531	30383.18	32130.93	-1	ddd	10
_h5_4512	35105.08	19998.11	-1	ddd	10
_h6_1034	25594.46	25208.68	189638	8F00FF	50
_h6_4308	39821.31	29538.61	443801	3D0C02	50
_h6_1847	22383.05	23122.48	17609	4B5320	50
_h6_4037	26860.05	27952.65	189638	8F00FF	50
_h6_3038	21337.93	18867.42	100564	006B3C	50
_h6_3684	34564.54	20379.12	138195	EEDC82	50
_h6_1855	26211.84	24295.53	189638	8F00FF	50
_h6_4264	38103.88	28725.3	443801	3D0C02	50
_h6_2128	26575.94	25913.55	189638	8F00FF	50
_h6_1538	22409.77	23053.18	17609	4B5320	50
_h6_4251	14401.4	15565.46	-1	ddd	10
_h6_2670	19130.16	21759.67	268482	B8860B	50
_h6_3797	22314.14	18835.46	100564	006B3C	50
_h6_1702	18136.91	24549.74	361920	E03C31	50
_h6_4759	40498.92	30027.67	443801	3D0C02	50
_h6_1214	20032.74	21034.14	268482	B8860B	50
_h6_1994	17440.99	16306.18	389804	008000	50
_h6_4976	20724.59	14045.99	-1	ddd	10
_h6_4457	22670.41	17748.55	100564	006B3C	50
_h6_4149	21465.87	12122.81	-1	ddd	10
_h6_2031	20865.49	19005.57	100564	006B3C	50
_h5_4457	40849.92	14846.14	-1	ddd	10
_h6_203	19095.63	20918.29	268482	B8860B	50
_h6_4362	13764.42	12085.76	389804	008000	50
_h5_4853	6820.55	27201.88	-1	ddd	10
_h6_2667	23912.18	31077.67	229603	DA8A67	50
_h6_1415	26146.75	25641.11	189638	8F00FF	50
_h6_2445	18530.79	28494.17	-1	ddd	10
_h6_2069	21052.67	23013.42	17609	4B5320	50
_h6_3326	37830.48	14244.87	-1	ddd	10
_h6_3448	9910.2	25539.22	-1	ddd	10
_h6_1659	25805.5	21639.69	189638	8F00FF	50
_h6_5048	22959.89	32970.13	312880	EF3038	50
_h6_1956	11590.66	35283.67	-1	ddd	10
_h6_2061	20925.97	22045.84	66505	CB4154	50
_h6_1477	26181.42	25633.05	189638	8F00FF	50
_h6_1732	21812.19	10716.82	-1	ddd	10
_h6_2497	35033.46	33246.49	-1	ddd	10
_h6_1567	26315.13	25555.62	189638	8F00FF	50
_h6_1314	38268.96	18850.02	-1	ddd	10
_h6_1658	21373.55	18938.15	100564	006B3C	50
_h6_2108	26121.96	23568.77	189638	8F00FF	50
_h6_2166	21590.06	11730.38	-1	ddd	10
_h6_1414	21395.41	21743.5	-1	ddd	10
_h6_4369	19286.25	17241.74	268482	B8860B	50
_h5_4519	21761.1	34799.14	-1	ddd	10
_h6_1874	22706.67	24741.95	17609	4B5320	50
_h6_3281	23156.75	21924.81	268482	B8860B	50
_h6_5030	25545.93	17005.01	421561	F4C2C2	50
_h6_5315	12734.88	13167.18	-1	ddd	10
_h6_2127	24763.0	19641.27	100564	006B3C	50
_h6_3965	23128.92	18633.12	100564	006B3C	50
_h6_3916	10662.69	24927.31	294192	560319	50
_h6_4644	22675.73	14183.58	-1	ddd	10
_h6_4043	31160.67	14753.25	495367	FF55A3	50
_h6_2920	27291.87	23211.29	202830	7FFF00	50
_h6_2018	26245.39	24418.05	189638	8F00FF	50
_h6_5273	14931.26	13593.06	389804	008000	50
_h6_4700	11632.24	24833.76	294192	560319	50
_h6_4730	42032.62	30767.74	443801	3D0C02	50
_h6_1519	35281.61	22667.48	-1	ddd	10
_h6_5319	26116.36	15627.51	475611	006A4E	50
_h6_4207	23039.42	19926.57	100564	006B3C	50
_h6_532	31600.97	26080.84	276789	8B008B	50
_h6_1159	42361.07	15239.14	-1	ddd	10
_h6_3081	18871.63	21677.23	268482	B8860B	50
_h6_3635	10808.46	24933.14	294192	560319	50
_h6_1417	14089.3	28265.25	-1	ddd	10
_h6_3892	21187.2	18952.59	100564	006B3C	50
_h6_2412	22216.31	22560.25	17609	4B5320	50
_h6_2305	31076.24	25929.55	276789	8B008B	50
_h6_5028	34964.97	38288.65	-1	ddd	10
_h6_1479	32253.46	21999.0	138195	EEDC82	50
_h6_1122	22639.13	15817.64	-1	ddd	10
_h6_4012	22944.58	20488.66	268482	B8860B	50
_h6_3914	37164.79	27739.05	443801	3D0C02	50
_h5_4118	31877.83	35256.65	-1	ddd	10
_h6_2180	19032.51	26930.77	-1	ddd	10
_h6_1145	22878.73	21750.07	268482	B8860B	50
_h6_3983	23172.02	21850.57	268482	B8860B	50
_h6_1468	38294.67	18865.98	-1	ddd	10
_h6_5170	22025.36	12753.28	-1	ddd	10
_h6_4319	16362.23	12931.75	-1	ddd	10
_h5_4461	11803.75	11219.71	389804	008000	50
_h6_4780	41176.16	30644.04	443801	3D0C02	50
_h6_5337	22072.58	12034.76	-1	ddd	10
_h6_4610	17100.36	15855.39	389804	008000	50
_h6_1753	25932.56	22773.42	189638	8F00FF	50
_h6_1431	28924.38	26404.65	276789	8B008B	50
_h6_1531	23579.89	23625.13	17609	4B5320	50
_h6_2977	42254.77	25124.18	-1	ddd	10
_h6_1885	22737.71	18732.94	100564	006B3C	50
_h6_765	16021.79	29774.32	-1	ddd	10
_h6_4066	39549.46	29436.45	443801	3D0C02	50
_h6_3301	18907.07	22109.5	268482	B8860B	50
_h6_5232	44035.72	30940.87	-1	ddd	10
_h6_1490	26373.19	27349.51	189638	8F00FF	50
_h6_1878	10175.19	24867.39	294192	560319	50
_h6_5141	8237.68	24825.09	-1	ddd	10
_h6_4593	20781.22	12589.72	-1	ddd	10
_h6_4294	11624.8	24389.16	-1	ddd	10
_h6_2444	26399.13	25774.26	189638	8F00FF	50
_h6_4148	19757.49	18777.68	268482	B8860B	50
_h6_552	19270.19	20330.81	268482	B8860B	50
_h6_3141	25755.54	21384.77	189638	8F00FF	50
_h6_3284	26465.7	25938.65	189638	8F00FF	50
_h6_501	30586.83	22665.88	138195	EEDC82	50
_h6_1592	21717.19	13804.61	-1	ddd	10
_h6_3000	26098.93	23144.04	189638	8F00FF	50
_h6_2864	43254.11	23590.42	-1	ddd	10
_h6_5008	43216.58	30638.56	-1	ddd	10
_h5_4711	22904.37	22156.5	268482	B8860B	50
_h6_2630	26535.77	25977.37	189638	8F00FF	50
_h6_3751	22357.94	22469.49	17609	4B5320	50
_h6_2488	29043.98	26388.85	276789	8B008B	50
_h6_3500	15294.74	14218.62	389804	008000	50
_h6_4713	40305.7	29844.34	443801	3D0C02	50
_h6_5098	23793.25	14895.06	-1	ddd	10
_h6_3875	19481.34	20026.55	268482	B8860B	50
_h6_2918	20747.6	12257.86	-1	ddd	10
_h6_2962	12763.35	18557.76	-1	ddd	10
_h6_963	23514.86	24081.43	-1	ddd	10
_h5_4491	20646.26	23089.11	17609	4B5320	50
_h6_1135	24793.14	19731.16	100564	006B3C	50
_h6_4481	38011.82	20788.62	-1	ddd	10
_h5_4455	21575.68	35718.08	-1	ddd	10
_h6_4576	32362.9	20101.6	138195	EEDC82	50
_h6_3480	36828.4	23337.05	-1	ddd	10
_h6_2202	32426.23	26178.85	276789	8B008B	50
_h5_4353	39740.77	22223.96	-1	ddd	10
_h6_3331	21051.63	23010.24	17609	4B5320	50
_h6_2663	26285.26	23246.28	189638	8F00FF	50
_h6_3459	23590.14	20223.13	-1	ddd	10
_h6_3020	15524.18	13982.06	389804	008000	50
_h6_2311	10929.01	19255.54	-1	ddd	10
_h6_3375	19125.8	23482.69	361920	E03C31	50
_h6_3252	18739.75	21653.05	268482	B8860B	50
_h6_1189	25187.39	24789.11	189638	8F00FF	50
_h6_2303	22663.2	24587.27	17609	4B5320	50
_h6_5216	25064.1	25209.1	189638	8F00FF	50
_h6_2408	23194.62	21409.63	268482	B8860B	50
_h6_2985	24412.83	30374.31	-1	ddd	10
_h6_2660	26607.06	26045.85	189638	8F00FF	50
_h6_4445	9872.94	26055.58	-1	ddd	10
_h6_3458	19100.28	23528.79	361920	E03C31	50
_h6_1227	15384.36	14124.25	389804	008000	50
_h6_764	15270.48	13670.01	389804	008000	50
_h6_1236	25729.11	25350.65	189638	8F00FF	50
_h6_949	19884.73	19503.2	268482	B8860B	50
_h6_838	25232.27	24844.41	189638	8F00FF	50
_h6_2966	17892.58	24839.83	361920	E03C31	50
_h6_3072	25459.8	20804.69	189638	8F00FF	50
_h6_4403	23981.51	19649.66	-1	ddd	10
_h6_3831	17200.06	20947.77	-1	ddd	10
_h6_2409	19679.98	21628.13	268482	B8860B	50
_h6_3049	21787.73	29869.62	-1	ddd	10
_h6_4404	40717.45	30245.45	443801	3D0C02	50
_h6_3668	15608.86	24064.62	-1	ddd	10
_h6_2971	34958.18	29361.47	-1	ddd	10
_h6_3750	35604.21	26709.88	443801	3D0C02	50
_h5_4384	19234.85	25314.42	-1	ddd	10
_h6_3891	32020.31	21946.35	138195	EEDC82	50
_h6_2237	22219.97	22533.81	17609	4B5320	50
_h5_4717	14347.86	25359.65	294192	560319	50
_h5_4697	22149.99	23185.02	17609	4B5320	50
_h6_2289	26983.51	26166.95	189638	8F00FF	50
_h6_4993	24430.29	22719.32	478212	CB4154	50
_h5_4157	43988.42	18946.1	-1	ddd	10
_h6_5347	21402.65	23716.68	-1	ddd	10
_h5_3970	6015.79	20854.2	-1	ddd	10
_h6_4292	21310.67	17459.07	-1	ddd	10
_h6_4926	24760.28	35561.31	-1	ddd	10
_h5_4281	4614.68	15857.15	-1	ddd	10
_h6_1838	26843.84	26163.82	189638	8F00FF	50
_h6_5189	42395.34	31515.34	-1	ddd	10
_h6_627	25139.62	24751.36	189638	8F00FF	50
_h6_634	19139.6	22428.26	268482	B8860B	50
_h6_4613	44477.42	31209.48	-1	ddd	10
_h6_2678	28307.39	26422.3	189638	8F00FF	50
_h6_2282	22050.3	16736.32	-1	ddd	10
_h5_4195	6993.97	15224.9	-1	ddd	10
_h6_2290	26231.62	24318.77	189638	8F00FF	50
_h6_4221	22003.59	34008.49	391191	FBCEB1	50
_h6_4388	28242.23	25222.21	-1	ddd	10
_h6_3790	34363.81	26723.09	276789	8B008B	50
_h6_2012	20899.92	22030.38	66505	CB4154	50
_h6_2485	37344.77	16857.65	-1	ddd	10
_h6_3572	16077.76	23514.03	-1	ddd	10
_h6_2810	18642.63	22607.82	-1	ddd	10
_h6_3920	29316.77	17118.51	-1	ddd	10
_h6_1503	25656.97	25273.79	189638	8F00FF	50
_h6_677	23657.23	23650.49	17609	4B5320	50
_h6_3699	40606.18	30132.3	443801	3D0C02	50
_h6_5130	6712.46	11189.27	458451	333399	50
_h6_4318	21997.61	34046.57	391191	FBCEB1	50
_h6_4583	44208.58	31098.23	-1	ddd	10
_h6_2733	21911.79	22066.84	17609	4B5320	50
_h6_3415	35343.22	26697.68	443801	3D0C02	50
_h6_2284	45646.47	22397.36	-1	ddd	10
_h6_1655	23687.47	22387.41	478212	CB4154	50
_h6_2081	23121.14	22032.98	268482	B8860B	50
_h6_4574	17237.15	16047.8	389804	008000	50
_h6_214	23373.58	23562.97	17609	4B5320	50
_h6_3722	26511.18	28185.5	-1	ddd	10
_h6_466	18409.22	16917.91	389804	008000	50
_h6_4450	13449.57	25299.05	294192	560319	50
_h6_3976	20297.37	10822.55	-1	ddd	10
_h6_5145	33209.91	11235.74	-1	ddd	10
_h6_2508	14755.87	13342.54	389804	008000	50
_h6_2414	26170.65	24107.55	189638	8F00FF	50
_h5_4855	15648.68	14447.29	389804	008000	50
_h6_3879	11327.09	28896.98	-1	ddd	10
_h6_2304	31922.47	23025.08	-1	ddd	10
_h6_4701	29125.25	30987.29	-1	ddd	10
_h5_4837	20497.37	19134.79	100564	006B3C	50
_h5_4838	20937.7	19003.96	100564	006B3C	50
_h6_3488	23165.03	21910.69	268482	B8860B	50
_h6_5329	15106.62	13802.63	389804	008000	50
_h6_3011	25846.46	22571.35	189638	8F00FF	50
_h6_4955	7125.72	28570.04	-1	ddd	10
_h6_4586	12344.6	24857.66	294192	560319	50
_h5_4836	40808.94	33303.96	-1	ddd	10
_h6_4770	22264.09	22422.92	17609	4B5320	50
_h6_3355	21828.27	21292.29	268482	B8860B	50
_h5_4800	39605.67	22243.47	-1	ddd	10
_h6_3841	17713.12	24586.67	361920	E03C31	50
_h6_4258	10542.75	10710.11	-1	ddd	10
_h6_5262	22050.45	12623.02	-1	ddd	10
_h5_4803	30252.29	31950.96	-1	ddd	10
_h6_930	21032.78	23013.02	17609	4B5320	50
_h5_4802	23116.33	18637.41	100564	006B3C	50
_h6_2585	25133.21	23102.51	478212	CB4154	50
_h6_3319	19180.54	22668.62	268482	B8860B	50
_h6_2342	23599.06	23630.98	17609	4B5320	50
_h5_4424	8453.56	13663.26	-1	ddd	10
_h6_4177	19749.04	17974.15	268482	B8860B	50
_h6_1841	25538.41	25150.28	189638	8F00FF	50
_h6_5365	44295.58	32320.23	-1	ddd	10
_h6_5238	23112.53	21955.62	268482	B8860B	50
_h6_862	22451.92	23321.33	17609	4B5320	50
_h6_1319	22910.31	23440.69	17609	4B5320	50
_h6_5374	18252.1	28210.58	-1	ddd	10
_h6_3549	23182.93	23526.62	17609	4B5320	50
_h6_3547	22329.35	31157.1	-1	ddd	10
_h6_2880	29434.31	26286.93	276789	8B008B	50
_h6_2662	32405.48	25559.35	276789	8B008B	50
_h6_2579	21919.51	19605.58	100564	006B3C	50
_h6_2328	22914.57	21414.59	268482	B8860B	50
_h5_4376	9782.52	11429.81	477731	B5A642	50
_h6_1798	19134.55	23486.31	361920	E03C31	50
_h6_1628	30651.25	25842.7	276789	8B008B	50
_h6_2299	11478.88	17173.2	-1	ddd	10
_h5_4868	19147.37	23534.65	361920	E03C31	50
_h6_3818	20179.27	19275.71	100564	006B3C	50
_h6_1915	12269.01	26981.71	-1	ddd	10
_h6_2059	26109.06	23844.41	189638	8F00FF	50
_h6_4488	37836.72	28473.96	443801	3D0C02	50
_h6_1820	26387.62	25803.34	189638	8F00FF	50
_h6_4719	17405.25	16255.45	389804	008000	50
_h6_2483	19698.81	17857.09	268482	B8860B	50
_h6_884	21302.94	24288.3	-1	ddd	10
_h6_830	20273.4	19229.87	100564	006B3C	50
_h6_1924	26409.8	25832.58	189638	8F00FF	50
_h6_1084	29847.08	22712.11	138195	EEDC82	50
_h6_2838	19228.41	23561.44	361920	E03C31	50
_h6_5021	43751.33	30812.24	-1	ddd	10
_h6_5061	25899.94	16290.0	475611	006A4E	50
_h6_3498	26637.53	26560.65	189638	8F00FF	50
_h6_3937	12572.49	11419.07	389804	008000	50
_h6_3134	19115.51	22176.9	268482	B8860B	50
_h6_3234	31096.77	25928.06	276789	8B008B	50
_h6_2599	29187.32	26359.14	276789	8B008B	50
_h6_5165	14957.49	13635.45	389804	008000	50
_h6_2252	26341.61	25522.05	189638	8F00FF	50
_h6_5023	20731.27	13403.33	-1	ddd	10
_h6_1220	19934.1	21610.5	66505	CB4154	50
_h6_200	22725.89	21838.71	268482	B8860B	50
_h6_163	19073.02	21482.01	268482	B8860B	50
_h6_1846	32319.77	12818.52	-1	ddd	10
_h6_2804	27959.14	26366.61	189638	8F00FF	50
_h6_3193	26571.0	23236.3	202830	7FFF00	50
_h6_4284	14406.84	15319.15	-1	ddd	10
_h6_4112	21998.34	34020.72	391191	FBCEB1	50
_h6_1251	22594.01	28148.67	-1	ddd	10
_h6_1013	26694.9	26093.73	189638	8F00FF	50
_h5_4270	41271.77	22322.6	-1	ddd	10
_h6_1935	22197.2	22706.37	17609	4B5320	50
_h6_3438	19116.23	22002.41	268482	B8860B	50
_h5_4162	23859.22	24322.19	-1	ddd	10
_h6_4941	22500.18	19229.13	100564	006B3C	50
_h6_1726	10364.54	13181.84	365706	7CB9E8	50
_h6_766	17816.34	24880.75	361920	E03C31	50
_h6_2751	20031.29	19392.59	100564	006B3C	50
_h6_4740	6891.41	18069.49	-1	ddd	10
_h6_2682	25781.03	22358.44	189638	8F00FF	50
_h6_4465	38752.04	29184.11	443801	3D0C02	50
_h6_4792	41880.1	30830.5	443801	3D0C02	50
_h6_1427	20848.31	23048.46	17609	4B5320	50
_h6_336	24443.01	24732.36	-1	ddd	10
_h6_1845	26477.96	25923.48	189638	8F00FF	50
_h6_3389	10440.2	10791.29	-1	ddd	10
_h6_2562	24344.95	24666.71	-1	ddd	10
_h6_3118	30595.68	19452.89	-1	ddd	10
_h6_1179	26350.71	27332.01	189638	8F00FF	50
_h6_2964	22911.93	22002.59	268482	B8860B	50
_h6_24	32536.5	25266.91	276789	8B008B	50
_h6_25	19069.83	23894.17	361920	E03C31	50
_h6_3987	16495.23	24562.7	361920	E03C31	50
_h6_20	41490.14	30872.44	443801	3D0C02	50
_h6_3712	9661.01	13904.82	-1	ddd	10
_h6_4878	41532.87	31076.97	443801	3D0C02	50
_h6_4647	9278.64	24908.54	-1	ddd	10
_h6_22	17547.23	24605.7	361920	E03C31	50
_h6_4222	15352.77	24926.39	294192	560319	50
_h6_2728	27313.59	26262.39	189638	8F00FF	50
_h6_3400	27452.53	33151.16	-1	ddd	10
_h6_4296	14587.49	24691.81	294192	560319	50
_h5_4795	24128.34	23864.94	-1	ddd	10
_h6_3283	21549.54	21464.14	268482	B8860B	50
_h6_2326	24476.08	19202.13	100564	006B3C	50
_h6_2649	17282.62	24576.74	361920	E03C31	50
_h5_4794	31984.51	21949.08	138195	EEDC82	50
_h5_4780	23584.79	24135.07	-1	ddd	10
_h6_2148	28717.44	22710.96	202830	7FFF00	50
_h5_4796	21771.85	20795.89	268482	B8860B	50
_h5_4658	15381.71	14173.52	389804	008000	50
_h6_3882	21032.19	18702.28	100564	006B3C	50
_h6_4226	31358.49	14532.74	495367	FF55A3	50
_h5_4792	39804.2	12339.04	-1	ddd	10
_h6_4278	9673.9	22496.5	-1	ddd	10
_h5_4518	13072.41	11399.36	389804	008000	50
_h5_4610	13173.11	26042.38	-1	ddd	10
_h5_4649	13170.74	11591.5	389804	008000	50
_h6_4755	11216.6	24907.67	294192	560319	50
_h6_1939	26490.03	27440.44	189638	8F00FF	50
_h6_5295	14804.77	13420.16	389804	008000	50
_h5_4608	26754.08	32669.18	-1	ddd	10
_h6_2293	26261.6	25598.84	189638	8F00FF	50
_h5_4650	26645.57	27640.89	189638	8F00FF	50
_h5_4598	21600.43	11740.38	-1	ddd	10
_h6_4143	9896.41	24816.84	-1	ddd	10
_h6_2976	25776.13	21543.03	189638	8F00FF	50
_h5_4647	13906.79	12304.83	389804	008000	50
_h6_4979	41680.29	31038.59	443801	3D0C02	50
_h6_2221	19113.02	22155.01	268482	B8860B	50
_h6_2416	32397.61	25549.06	276789	8B008B	50
_h6_3144	26264.06	25496.89	189638	8F00FF	50
_h6_2995	17215.0	24587.62	361920	E03C31	50
_h6_1392	19631.25	17780.86	268482	B8860B	50
_h6_1624	24523.75	22762.52	478212	CB4154	50
_h6_1242	27700.58	29218.72	-1	ddd	10
_h5_4577	11767.9	10064.71	447669	3B3C36	50
_h6_1574	24735.07	19605.91	100564	006B3C	50
_h6_3036	32364.34	26401.57	276789	8B008B	50
