id	x	y	group	color	size
_h6_2236	28203.59	33453.01	-1	ddd	10
_h5_4338	22195.82	22766.17	50084	0000FF	50
_h5_4310	22195.1	22759.39	50084	0000FF	50
_h6_202	22790.86	19178.13	-1	ddd	10
_h5_4448	23704.21	18726.1	-1	ddd	10
_h5_3792	24972.01	24575.93	60	6F00FF	50
_h5_4347	23520.99	25422.54	1866	B284BE	50
_h5_4324	23646.04	18701.8	-1	ddd	10
_h5_4333	20146.03	19315.63	301	CCFF00	50
_h5_4365	20182.8	19293.26	301	CCFF00	50
_h5_4332	22833.16	19318.17	-1	ddd	10
_h5_4209	22367.48	18464.42	-1	ddd	10
_h5_4280	21022.39	18989.15	301	CCFF00	50
_h6_1462	39901.97	29578.33	7962	FF033E	50
_h6_2133	44145.18	31053.65	-1	ddd	10
_h6_1307	22752.91	26805.94	-1	ddd	10
_h6_1222	38262.89	28856.64	7962	FF033E	50
_h5_4631	22726.3	21822.26	108	E5AA70	50
_h6_1549	20794.91	12635.95	-1	ddd	10
_h5_4330	32423.14	26183.79	411	6495ED	50
_h6_1265	24575.09	22329.87	-1	ddd	10
_h5_4337	9700.15	27204.11	-1	ddd	10
_h6_1781	18991.11	27620.81	-1	ddd	10
_h6_979	20500.82	19115.73	301	CCFF00	50
_h6_783	41900.91	27937.47	-1	ddd	10
_h6_1194	19700.3	19285.23	301	CCFF00	50
_h5_4378	9708.09	27347.43	-1	ddd	10
_h5_4336	35065.04	26694.74	411	6495ED	50
_h6_1703	15265.63	13679.51	17609	4B5320	50
_h5_3818	21722.26	11430.01	-1	ddd	10
_h5_3819	22010.16	11464.86	-1	ddd	10
_h5_4049	33122.76	21245.46	-1	ddd	10
_h6_1495	17529.72	16395.26	27340	89CFF0	50
_h6_1439	32301.88	20171.44	100564	006B3C	50
_h5_3849	15233.03	13602.05	17609	4B5320	50
_h5_3860	13522.32	11872.07	17609	4B5320	50
_h5_4335	38587.86	29076.68	7962	FF033E	50
_h6_1463	22856.64	16971.45	-1	ddd	10
_h6_1925	8734.18	24864.7	-1	ddd	10
_h6_1611	25957.66	23246.29	1228	7CB9E8	50
_h5_4724	19153.43	26746.85	-1	ddd	10
_h6_1169	18360.66	26623.48	-1	ddd	10
_h6_1127	22917.21	21945.83	108	E5AA70	50
_h5_4730	27470.63	23200.42	484	FBCCE7	50
_h5_4725	26563.9	26905.85	84	014421	50
_h5_4743	25496.03	25106.1	84	014421	50
_h5_4689	27849.57	23001.54	484	FBCCE7	50
_h5_4134	27759.99	23068.95	484	FBCCE7	50
_h5_4688	25476.39	20860.97	-1	ddd	10
_h5_4720	13060.95	11542.71	17609	4B5320	50
_h5_4700	12549.69	11413.97	17609	4B5320	50
_h5_4721	19116.65	20802.74	301	CCFF00	50
_h5_4749	19882.04	19509.87	301	CCFF00	50
_h5_4722	23216.84	16052.69	-1	ddd	10
_h5_4638	23996.45	24111.54	60	6F00FF	50
_h5_4723	26248.66	25647.87	84	014421	50
_h6_1170	40627.57	30157.78	7962	FF033E	50
_h5_4620	26386.45	25802.01	84	014421	50
_h5_4642	26257.13	25468.34	84	014421	50
