id	x	y	group	color	size
_h6_2236	28282.6	33359.68	-1	ddd	10
_h5_4338	22195.82	22766.17	50084	0000FF	50
_h5_4310	22195.09	22759.73	50084	0000FF	50
_h6_202	22748.3	19092.51	301	CCFF00	50
_h5_4448	23371.02	18657.46	301	CCFF00	50
_h5_3792	24877.96	24481.01	60	6F00FF	50
_h5_4347	23520.99	25422.54	1866	B284BE	50
_h5_4324	23296.3	18645.88	301	CCFF00	50
_h5_4333	19865.8	19523.84	301	CCFF00	50
_h5_4365	19900.36	19494.44	301	CCFF00	50
_h5_4332	22821.76	19352.6	301	CCFF00	50
_h5_4209	22442.89	18249.97	301	CCFF00	50
_h5_4280	20689.0	19066.45	301	CCFF00	50
_h6_1462	39581.93	29446.68	7962	FF033E	50
_h6_2133	44049.04	30955.63	-1	ddd	10
_h6_1307	22749.04	26674.21	-1	ddd	10
_h6_1222	38022.96	28648.22	7962	FF033E	50
_h5_4631	22828.27	21766.36	-1	ddd	10
_h6_1549	20715.51	12564.69	-1	ddd	10
_h5_4330	32423.14	26183.79	411	6495ED	50
_h6_1265	24703.48	22411.68	-1	ddd	10
_h5_4337	9703.19	27478.74	-1	ddd	10
_h6_1781	19031.15	27486.28	-1	ddd	10
_h6_979	20839.73	19007.95	301	CCFF00	50
_h6_783	41879.58	27847.48	-1	ddd	10
_h6_1194	19663.69	19628.41	301	CCFF00	50
_h5_4378	9698.54	27617.7	-1	ddd	10
_h5_4336	35420.96	26686.59	7962	FF033E	50
_h6_1703	15258.23	13554.62	-1	ddd	10
_h5_3818	21799.2	11272.34	-1	ddd	10
_h5_3819	22244.23	11319.25	-1	ddd	10
_h5_4049	33255.67	21038.17	-1	ddd	10
_h6_1495	17792.7	16615.3	27340	89CFF0	50
_h6_1439	32200.32	20279.92	100564	006B3C	50
_h5_3849	15314.36	13456.09	-1	ddd	10
_h5_3860	13292.22	11668.6	17609	4B5320	50
_h5_4335	38906.15	29229.79	7962	FF033E	50
_h6_1463	22804.86	17323.69	301	CCFF00	50
_h6_1925	9080.18	24895.24	107869	A67B5B	50
_h6_1611	25705.1	23210.07	1228	7CB9E8	50
_h5_4724	19073.95	26857.18	-1	ddd	10
_h6_1169	18146.89	26502.17	-1	ddd	10
_h6_1127	22912.92	22011.43	-1	ddd	10
_h5_4730	27676.64	23091.63	484	FBCCE7	50
_h5_4725	26517.59	27089.72	84	014421	50
_h5_4743	25496.03	25106.1	84	014421	50
_h5_4689	27649.68	23175.54	484	FBCCE7	50
_h5_4134	27641.48	23107.77	484	FBCCE7	50
_h5_4688	25276.04	20579.79	-1	ddd	10
_h5_4720	12770.17	11464.95	17609	4B5320	50
_h5_4700	12250.07	11343.81	17609	4B5320	50
_h5_4721	19072.89	21144.48	301	CCFF00	50
_h5_4749	19630.97	19762.33	301	CCFF00	50
_h5_4722	23442.18	15901.25	-1	ddd	10
_h5_4638	23921.27	24232.3	60	6F00FF	50
_h5_4723	26054.92	25637.7	84	014421	50
_h6_1170	40376.78	29916.1	7962	FF033E	50
_h5_4620	26382.73	25797.8	84	014421	50
_h5_4642	26251.99	25120.67	84	014421	50
_h5_4741	25973.6	25591.91	84	014421	50
_h5_4745	26373.41	25783.67	84	014421	50
_h5_4779	26534.22	27023.67	84	014421	50
_h6_1221	19555.11	17517.64	27340	89CFF0	50
_h5_4644	30116.65	25962.01	411	6495ED	50
_h5_4682	32410.6	26198.68	411	6495ED	50
_h6_1418	8735.69	13300.99	122465	960018	50
_h5_4680	26220.0	24333.24	1228	7CB9E8	50
_h5_4735	25952.39	25573.19	84	014421	50
_h5_4687	30463.94	22730.47	-1	ddd	10
_h6_1192	14193.51	12799.99	-1	ddd	10
_h5_4685	20533.99	19102.5	301	CCFF00	50
_h5_4671	20300.21	21905.24	-1	ddd	10
_h5_4684	39000.5	27949.08	-1	ddd	10
_h6_10	21599.64	21282.95	-1	ddd	10
_h5_4236	21909.66	16869.42	-1	ddd	10
_h5_4690	12533.41	22654.23	-1	ddd	10
_h5_4718	34937.85	11136.63	-1	ddd	10
_h6_747	17828.21	24544.32	122	ACE1AF	50
_h5_4467	20303.77	23181.77	-1	ddd	10
_h6_1533	8683.74	13312.68	122465	960018	50
_h5_4805	25857.16	22607.51	1228	7CB9E8	50
_h5_4738	6493.85	15762.45	-1	ddd	10
_h6_778	23355.65	15987.66	-1	ddd	10
_h5_4861	38252.79	29067.87	7962	FF033E	50
_h6_156	22508.17	23336.82	50084	0000FF	50
_h6_2091	31893.35	20690.16	100564	006B3C	50
_h5_4845	20192.12	19271.66	301	CCFF00	50
_h6_615	21886.28	18913.31	301	CCFF00	50
_h5_4445	24460.83	26065.36	-1	ddd	10
_h5_4226	25482.1	25091.53	84	014421	50
_h5_4558	25486.28	25095.9	84	014421	50
_h6_6	26138.19	23594.66	1228	7CB9E8	50
_h5_4444	29074.86	13040.51	-1	ddd	10
_h5_3725	11470.0	12270.57	17609	4B5320	50
_h6_2013	14691.04	11080.19	-1	ddd	10
_h6_1393	26187.27	23374.2	1228	7CB9E8	50
_h6_693	18716.76	24232.77	122	ACE1AF	50
_h5_3652	29032.03	30831.98	-1	ddd	10
