id	x	y	group	color	size
_h6_2236	26055.39	31522.3	-1	ddd	10
_h5_4338	23208.43	23541.14	50084	0000FF	50
_h5_4310	23202.09	23531.36	50084	0000FF	50
_h6_202	24766.03	18532.73	122	ACE1AF	50
_h5_4448	19751.16	18096.13	122	ACE1AF	50
_h5_3792	23669.75	23667.06	50084	0000FF	50
_h5_4347	22758.26	26703.45	-1	ddd	10
_h5_4324	19701.35	17865.02	122	ACE1AF	50
_h5_4333	17096.72	15878.87	17609	4B5320	50
_h5_4365	17121.51	15913.7	17609	4B5320	50
_h5_4332	21412.59	17819.74	-1	ddd	10
_h5_4209	22573.22	13889.01	-1	ddd	10
_h5_4280	17738.46	16594.89	17609	4B5320	50
_h6_1462	33784.74	26698.53	7962	FF033E	50
_h6_2133	41916.55	27464.28	-1	ddd	10
_h6_1307	22732.77	24839.52	-1	ddd	10
_h6_1222	31885.93	26223.04	189638	8F00FF	50
_h5_4631	23550.04	21172.48	50084	0000FF	50
_h6_1549	18919.07	10134.48	-1	ddd	10
_h5_4330	30922.81	25893.59	189638	8F00FF	50
_h6_1265	26318.39	24786.01	484	FBCCE7	50
_h5_4337	6876.27	30188.37	-1	ddd	10
_h6_1781	17782.51	24732.14	107869	A67B5B	50
_h6_979	25796.5	21575.91	484	FBCCE7	50
_h6_783	42300.58	24101.85	-1	ddd	10
_h6_2874	41832.91	23613.08	-1	ddd	10
_h6_2693	16398.55	14976.87	17609	4B5320	50
_h5_4336	41163.36	30618.45	196739	96C8A2	50
_h6_2817	21791.45	13780.03	222951	965A3E	50
_h6_2629	46217.51	22329.91	-1	ddd	10
_h6_3076	13435.02	29364.06	280855	003366	50
_h5_4049	35949.35	17797.67	179190	F0EAD6	50
_h6_1495	21888.56	18913.11	122	ACE1AF	50
_h6_1439	30488.37	22717.62	-1	ddd	10
_h6_2779	21811.83	13774.13	222951	965A3E	50
_h5_3860	9361.59	10845.95	276249	734F96	50
_h5_4335	43770.18	30809.66	-1	ddd	10
_h6_1463	23141.77	21828.62	50084	0000FF	50
_h6_1925	15799.94	24722.66	107869	A67B5B	50
_h6_1611	23362.92	22208.17	264362	00008B	50
_h6_2470	28819.81	30529.07	53	E75480	50
_h6_1169	19161.45	22656.61	2873	72A0C1	50
