id	x	y	group	color	size
_h6_2236	22398.58	24413.46	17609	4B5320	50
_h6_4162	11265.92	15570.78	-1	ddd	10
_h6_4146	24062.05	18283.03	-1	ddd	10
_h6_3946	15058.18	25086.7	294192	560319	50
_h6_5743	43726.6	31888.65	-1	ddd	10
_h6_3837	25772.04	21431.85	189638	8F00FF	50
_h6_3491	19031.34	26608.08	-1	ddd	10
_h5_4324	7421.7	14851.84	-1	ddd	10
_h6_4616	15005.58	20398.88	-1	ddd	10
_h5_4365	6877.64	11860.8	488287	F4BBFF	50
_h6_5513	11749.04	10077.91	-1	ddd	10
_h6_4210	19474.45	14917.69	-1	ddd	10
_h6_5373	38373.82	16279.48	262965	FFD300	50
_h6_1462	26099.05	20606.23	-1	ddd	10
_h6_2133	38211.84	18738.82	-1	ddd	10
_h6_3756	19218.0	23518.31	361920	E03C31	50
_h6_1222	20207.99	19278.05	361920	E03C31	50
_h6_4466	19623.49	24807.01	-1	ddd	10
_h6_1549	9418.44	13872.07	-1	ddd	10
_h5_4330	22921.69	28719.41	-1	ddd	10
_h6_1265	37964.25	29799.5	-1	ddd	10
_h6_4070	11762.64	11585.49	365706	7CB9E8	50
_h6_5545	23935.07	14801.26	-1	ddd	10
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	19755.97	18790.46	389804	008000	50
_h6_2874	33053.6	26588.79	276789	8B008B	50
_h6_2693	26188.39	24168.26	189638	8F00FF	50
_h6_4649	40640.9	30170.78	443801	3D0C02	50
_h6_2817	13478.27	11832.29	365706	7CB9E8	50
_h6_2629	38399.27	28477.25	-1	ddd	10
_h6_3076	13250.64	23123.68	-1	ddd	10
_h5_4049	45139.63	14260.6	-1	ddd	10
_h6_5424	43349.56	30684.47	-1	ddd	10
_h6_1439	23072.17	21997.7	268482	B8860B	50
_h6_2779	16057.29	24660.86	294192	560319	50
_h6_5475	20501.92	20121.14	-1	ddd	10
_h6_4252	22829.69	25296.58	-1	ddd	10
_h6_3486	33328.42	26640.04	276789	8B008B	50
_h6_1925	26126.67	23724.73	189638	8F00FF	50
_h6_3931	35435.22	30955.34	-1	ddd	10
_h6_5710	33807.82	18650.3	-1	ddd	10
_h6_5656	16776.29	22420.82	-1	ddd	10
_h6_4467	15830.7	20540.62	-1	ddd	10
_h5_4730	39047.53	16168.64	262965	FFD300	50
_h5_4725	31577.42	34635.67	-1	ddd	10
_h6_3338	19076.73	23663.05	361920	E03C31	50
_h6_3913	24522.13	18609.31	-1	ddd	10
_h6_2484	24935.16	23002.77	478212	CB4154	50
_h6_3753	26733.11	26153.42	189638	8F00FF	50
_h6_4617	19756.65	18049.68	389804	008000	50
_h6_3596	19122.72	23489.6	361920	E03C31	50
_h5_4721	11534.37	24163.83	-1	ddd	10
_h6_4487	15840.64	20545.67	-1	ddd	10
_h6_2946	27711.11	26326.71	276789	8B008B	50
_h6_2441	25274.0	20550.28	-1	ddd	10
_h5_4723	19260.03	25372.8	-1	ddd	10
_h6_1170	23977.33	22352.51	478212	CB4154	50
_h6_2748	21912.76	22092.38	17609	4B5320	50
