id	x	y	group	color	size
_h6_2236	26802.66	32873.15	-1	ddd	10
_h5_4338	22353.15	23206.05	50084	0000FF	50
_h5_4310	22364.35	23174.74	50084	0000FF	50
_h6_202	24326.36	18304.41	149492	9EFD38	50
_h5_4448	19746.04	19635.77	27340	89CFF0	50
_h5_3792	24126.05	23875.67	-1	ddd	10
_h5_4347	22642.89	25676.21	-1	ddd	10
_h5_4324	19639.16	19757.17	122	ACE1AF	50
_h5_4333	19580.35	17591.31	27340	89CFF0	50
_h5_4365	19601.25	17628.76	27340	89CFF0	50
_h5_4332	21707.6	19531.94	-1	ddd	10
_h5_4209	22009.92	14810.79	222951	965A3E	50
_h5_4280	19767.15	18524.58	27340	89CFF0	50
_h6_1462	36749.63	27263.23	7962	FF033E	50
_h6_2133	42414.44	29038.85	-1	ddd	10
_h6_1307	22729.78	25478.5	-1	ddd	10
_h6_1222	34970.48	26712.02	7962	FF033E	50
_h5_4631	23334.42	21271.2	-1	ddd	10
_h6_1549	20407.76	11067.68	-1	ddd	10
_h5_4330	32110.88	26319.2	189638	8F00FF	50
_h6_1265	26181.43	23274.42	484	FBCCE7	50
_h5_4337	7919.61	29256.12	-1	ddd	10
_h6_1781	18299.27	26588.64	-1	ddd	10
_h6_979	24297.18	19036.33	149492	9EFD38	50
_h6_783	42252.38	26145.17	-1	ddd	10
_h6_1194	21322.49	21341.51	122	ACE1AF	50
_h6_2693	14759.29	13347.96	17609	4B5320	50
_h5_4336	38459.7	28991.53	7962	FF033E	50
_h6_2817	22012.95	11621.85	222951	965A3E	50
_h6_2629	47571.72	20561.71	-1	ddd	10
_h5_3819	24124.34	11077.34	-1	ddd	10
_h5_4049	35046.44	19515.59	-1	ddd	10
_h6_1495	19715.59	19119.89	27340	89CFF0	50
_h6_1439	32028.07	21667.96	100564	006B3C	50
_h6_2779	20834.1	12744.69	222951	965A3E	50
_h5_3860	10683.17	10799.53	-1	ddd	10
_h5_4335	41825.24	30845.94	196739	96C8A2	50
_h6_1463	22929.2	20317.57	-1	ddd	10
_h6_1925	12863.5	25044.74	107869	A67B5B	50
_h6_1611	24132.24	22469.54	-1	ddd	10
_h6_2470	30222.31	31957.72	53	E75480	50
_h6_1169	17920.07	24489.18	2873	72A0C1	50
_h6_1127	22654.09	23029.72	50084	0000FF	50
_h5_4730	30420.82	22741.95	100564	006B3C	50
