id	x	y	group	color	size
_h6_2236	26487.94	32282.2	-1	ddd	10
_h5_4338	22921.19	23443.48	187	F64A8A	50
_h5_4310	22879.7	23432.67	187	F64A8A	50
_h6_202	24580.73	18421.21	149492	9EFD38	50
_h5_4448	19673.6	19289.5	122	ACE1AF	50
_h5_3792	23669.75	23667.06	187	F64A8A	50
_h5_4347	22836.0	26171.71	-1	ddd	10
_h5_4324	19686.82	19187.5	122	ACE1AF	50
_h5_4333	18097.16	16807.34	17609	4B5320	50
_h5_4365	18136.36	16824.57	17609	4B5320	50
_h5_4332	21605.62	18729.1	122	ACE1AF	50
_h5_4209	21992.57	13781.45	222951	965A3E	50
_h5_4280	19014.39	17102.17	122	ACE1AF	50
_h6_1462	35165.09	26709.56	-1	ddd	10
_h6_2133	41920.78	27955.75	-1	ddd	10
_h6_1307	22843.42	24990.99	1866	B284BE	50
_h6_1222	33255.84	26624.29	7962	FF033E	50
_h5_4631	23416.11	21167.11	-1	ddd	10
_h6_1549	20010.04	10207.47	-1	ddd	10
_h5_4330	31996.54	26272.02	189638	8F00FF	50
_h6_1265	26121.79	23790.12	484	FBCCE7	50
_h5_4337	7276.99	29623.27	-1	ddd	10
_h6_1781	17895.44	25528.11	2873	72A0C1	50
_h6_979	25128.69	20336.01	484	FBCCE7	50
_h6_783	42256.37	25158.92	-1	ddd	10
_h6_2874	41492.56	22863.53	-1	ddd	10
_h6_2693	15361.66	14127.67	17609	4B5320	50
_h5_4336	40097.05	29670.83	196739	96C8A2	50
_h6_2817	22057.76	12619.36	-1	ddd	10
_h6_2629	46907.24	21744.76	-1	ddd	10
_h6_3076	13582.6	29285.7	268680	536878	50
_h5_4049	35166.2	18406.12	-1	ddd	10
_h6_1495	20519.79	19108.16	122	ACE1AF	50
_h6_1439	31367.17	22133.04	-1	ddd	10
_h6_2779	20961.83	13444.87	222951	965A3E	50
_h5_3860	9926.06	10740.28	-1	ddd	10
_h5_4335	42874.81	30508.21	196739	96C8A2	50
_h6_1463	23048.07	21230.14	-1	ddd	10
_h6_1925	14541.37	25299.54	71609	1974D2	50
_h6_1611	23846.75	22371.88	-1	ddd	10
_h6_2470	29414.92	31302.65	53	E75480	50
_h6_1169	18987.29	23980.68	2873	72A0C1	50
_h6_1127	22429.53	23001.58	187	F64A8A	50
_h5_4730	31488.76	21969.92	-1	ddd	10
_h5_4725	28366.58	29920.84	53	E75480	50
_h5_4743	24320.28	24661.85	-1	ddd	10
_h5_4689	26391.23	25333.41	484	FBCCE7	50
_h6_2484	32630.21	19541.85	-1	ddd	10
_h5_4688	22790.31	19361.49	122	ACE1AF	50
_h5_4720	9299.99	13224.54	-1	ddd	10
_h5_4700	9929.29	11227.12	258769	BE0032	50
_h5_4721	16506.83	24579.36	107869	A67B5B	50
_h5_4749	17820.7	24593.31	2873	72A0C1	50
_h6_2946	43025.6	31665.1	-1	ddd	10
_h6_2441	14526.13	11569.31	17609	4B5320	50
_h5_4723	25301.54	24909.79	484	FBCCE7	50
