id	x	y	group	color	size
_h6_2236	25117.18	27251.61	-1	ddd	10
_h5_4338	24274.52	24620.45	-1	ddd	10
_h5_4310	24257.18	24608.13	-1	ddd	10
_h6_3946	13434.93	29363.78	350112	EC3B83	50
_h5_4448	15318.83	14087.49	268482	B8860B	50
_h6_3837	21784.88	13770.71	-1	ddd	10
_h6_3491	10901.49	24935.45	163408	FF77FF	50
_h5_4324	15043.39	13744.31	268482	B8860B	50
_h5_4333	14408.61	11651.39	-1	ddd	10
_h5_4365	13057.8	11541.61	246266	B31B1B	50
_h6_3752	16892.97	15557.85	268482	B8860B	50
_h5_4209	22958.51	14510.56	-1	ddd	10
_h5_4280	13703.5	12042.56	246266	B31B1B	50
_h6_1462	27819.87	26342.33	189638	8F00FF	50
_h6_2133	41286.24	24184.4	-1	ddd	10
_h6_3756	15928.25	14648.65	268482	B8860B	50
_h6_1222	26307.84	25628.14	189638	8F00FF	50
_h5_4631	25812.47	20149.35	-1	ddd	10
_h6_1549	13857.06	12510.04	246266	B31B1B	50
_h5_4330	26520.87	27076.69	128570	99BADD	50
_h6_1265	31418.72	26011.48	196739	96C8A2	50
_h6_4070	8210.76	14932.53	365706	7CB9E8	50
_h6_1781	19430.44	20004.16	17609	4B5320	50
_h6_979	25949.29	25561.19	189638	8F00FF	50
_h6_783	44138.06	23488.46	-1	ddd	10
_h6_2874	40233.92	27103.25	-1	ddd	10
_h6_2693	19716.73	19424.15	17609	4B5320	50
_h5_4336	44552.85	31131.1	-1	ddd	10
_h6_2817	20453.61	11841.53	-1	ddd	10
_h6_2629	42504.47	23043.01	-1	ddd	10
_h6_3076	12714.22	26578.0	163408	FF77FF	50
_h5_4049	38666.76	16131.47	-1	ddd	10
_h6_1495	25798.85	22056.4	100564	006B3C	50
_h6_1439	26116.35	23385.68	100564	006B3C	50
_h6_2779	22529.88	18596.33	122	ACE1AF	50
_h5_3860	9038.46	9849.64	-1	ddd	10
_h5_4335	46217.0	32452.43	-1	ddd	10
_h6_3486	41723.3	30895.05	276789	8B008B	50
_h6_1925	19061.22	21122.46	17609	4B5320	50
_h6_3931	30580.27	32535.69	-1	ddd	10
_h6_2470	25676.41	28048.93	128570	99BADD	50
_h6_1169	22397.23	18813.07	122	ACE1AF	50
_h6_1127	24124.71	23859.15	187	F64A8A	50
_h5_4730	34221.32	20496.44	179190	F0EAD6	50
_h5_4725	30775.0	33582.22	-1	ddd	10
_h6_3338	12366.15	26898.18	-1	ddd	10
_h6_3913	23168.46	21921.59	187	F64A8A	50
_h6_2484	31525.13	21955.83	-1	ddd	10
_h6_3753	30151.73	31885.6	-1	ddd	10
_h5_4720	6563.59	16749.93	-1	ddd	10
_h6_3596	10586.16	24920.18	163408	FF77FF	50
_h5_4721	14585.88	24681.14	59450	CC0000	50
_h5_4749	12977.06	26227.78	163408	FF77FF	50
_h6_2946	37079.86	27642.65	196739	96C8A2	50
_h6_2441	17951.22	16711.55	268482	B8860B	50
_h5_4723	22562.58	23358.35	187	F64A8A	50
_h6_1170	28489.52	26433.38	189638	8F00FF	50
_h6_2748	19739.25	18959.45	17609	4B5320	50
_h5_4642	19604.78	19859.69	17609	4B5320	50
_h6_2610	19406.26	14047.74	-1	ddd	10
_h6_2683	8985.25	13279.71	217097	030507	50
_h6_3880	43868.87	30838.62	-1	ddd	10
_h6_1221	22904.37	21921.03	187	F64A8A	50
_h6_2881	25505.52	26781.31	-1	ddd	10
_h5_4682	27138.06	28207.68	128570	99BADD	50
_h6_1418	16015.35	14703.85	268482	B8860B	50
_h5_4680	19671.38	19307.18	17609	4B5320	50
_h5_4735	22540.12	23352.2	187	F64A8A	50
_h5_4687	26128.19	25645.26	189638	8F00FF	50
_h6_1192	6974.62	12113.58	-1	ddd	10
_h5_4685	26907.29	25947.78	189638	8F00FF	50
_h5_4671	23138.45	23515.74	187	F64A8A	50
_h5_4684	32524.93	26454.99	196739	96C8A2	50
_h6_4124	41173.95	22362.93	-1	ddd	10
_h5_4236	28994.33	13020.78	-1	ddd	10
_h6_2560	17769.09	24577.04	243592	FBEC5D	50
_h6_2798	36814.3	27322.41	196739	96C8A2	50
_h6_747	17122.42	15914.97	268482	B8860B	50
_h6_3814	7210.26	27443.55	-1	ddd	10
_h6_1533	15975.72	14677.31	268482	B8860B	50
_h5_4805	34730.85	26704.17	196739	96C8A2	50
_h6_2463	27847.2	29497.95	-1	ddd	10
_h6_778	21776.26	20725.15	-1	ddd	10
_h5_4861	28292.04	26420.91	189638	8F00FF	50
_h6_3792	8766.85	24872.24	-1	ddd	10
_h6_2091	32208.41	26724.67	196739	96C8A2	50
_h5_4845	21338.93	12405.3	-1	ddd	10
_h6_615	26663.73	26533.58	189638	8F00FF	50
_h6_4076	24375.37	23040.87	-1	ddd	10
_h5_4226	22409.27	23312.82	187	F64A8A	50
_h6_3499	16311.48	14910.41	268482	B8860B	50
_h6_6	24928.14	24673.11	-1	ddd	10
_h6_4026	14758.69	13340.83	268482	B8860B	50
_h5_3725	5757.26	11909.69	-1	ddd	10
_h6_2013	19465.2	17380.87	17609	4B5320	50
_h6_3287	24132.01	22450.91	100564	006B3C	50
_h6_3557	22273.78	15191.22	-1	ddd	10
_h5_3652	32067.65	35009.5	-1	ddd	10
_h6_3934	22084.86	12257.04	-1	ddd	10
