id	x	y	group	color	size
_h6_2236	26299.64	32089.38	-1	ddd	10
_h5_4338	23089.14	23503.23	187	F64A8A	50
_h5_4310	23034.95	23464.85	187	F64A8A	50
_h6_202	24639.09	18492.51	-1	ddd	10
_h5_4448	19706.44	19067.85	122	ACE1AF	50
_h5_3792	23669.75	23667.06	187	F64A8A	50
_h5_4347	22813.81	26303.65	-1	ddd	10
_h5_4324	19726.49	18919.98	122	ACE1AF	50
_h5_4333	17798.51	16637.81	17609	4B5320	50
_h5_4365	17834.67	16662.33	17609	4B5320	50
_h5_4332	21586.37	18485.85	122	ACE1AF	50
_h5_4209	22189.59	13781.32	-1	ddd	10
_h5_4280	18685.39	16995.06	122	ACE1AF	50
_h6_1462	34818.04	26719.84	-1	ddd	10
_h6_2133	41869.39	27863.84	-1	ddd	10
_h6_1307	22797.38	25084.29	1866	B284BE	50
_h6_1222	32904.22	26553.65	7962	FF033E	50
_h5_4631	23416.11	21167.11	-1	ddd	10
_h6_1549	19789.82	10200.86	-1	ddd	10
_h5_4330	31824.45	26200.8	189638	8F00FF	50
_h6_1265	26153.47	24035.94	484	FBCCE7	50
_h5_4337	7196.37	29667.17	-1	ddd	10
_h6_1781	17898.29	25283.03	2873	72A0C1	50
_h6_979	25327.42	20624.35	484	FBCCE7	50
_h6_783	42250.04	24888.84	-1	ddd	10
_h6_2874	41654.71	22990.75	-1	ddd	10
_h6_2693	15566.05	14353.62	17609	4B5320	50
_h5_4336	40376.17	29890.81	196739	96C8A2	50
_h6_2817	21966.32	12963.54	222951	965A3E	50
_h6_2629	46852.91	22001.23	-1	ddd	10
_h6_3076	13599.93	29331.43	268680	536878	50
_h5_4049	35359.78	18255.51	-1	ddd	10
_h6_1495	20842.35	19007.33	122	ACE1AF	50
_h6_1439	31207.12	22335.55	-1	ddd	10
_h6_2779	21063.49	13593.31	222951	965A3E	50
_h5_3860	9760.34	10727.7	-1	ddd	10
_h5_4335	43103.52	30588.68	-1	ddd	10
_h6_1463	23132.46	21395.67	-1	ddd	10
_h6_1925	14867.87	25182.24	71609	1974D2	50
_h6_1611	23713.52	22391.58	-1	ddd	10
_h6_2470	29240.83	31131.65	53	E75480	50
_h6_1169	19155.66	23686.1	2873	72A0C1	50
_h6_1127	22390.48	23103.75	187	F64A8A	50
_h5_4730	31738.88	21822.48	-1	ddd	10
_h5_4725	28542.31	30099.44	53	E75480	50
_h5_4743	24270.92	24646.77	-1	ddd	10
_h5_4689	26318.07	25552.6	484	FBCCE7	50
_h6_2484	32580.13	19666.38	-1	ddd	10
