id	x	y	group	color	size
_h6_2236	22655.96	24584.71	-1	ddd	10
_h6_4162	10290.34	14359.17	-1	ddd	10
_h6_4146	24405.26	18314.65	373636	F0F8FF	50
_h6_3946	13737.53	25323.79	294192	560319	50
_h5_4448	9924.58	11230.57	477731	B5A642	50
_h6_3837	24764.83	19637.5	399708	7FFFD4	50
_h6_3491	17934.09	26023.76	361920	E03C31	50
_h5_4324	8489.2	13412.75	-1	ddd	10
_h6_4616	13579.59	20101.92	-1	ddd	10
_h5_4365	7436.47	12302.34	-1	ddd	10
_h6_3752	21753.57	19257.22	399708	7FFFD4	50
_h6_4210	18416.63	15846.61	-1	ddd	10
_h6_5373	39418.06	16317.55	262965	FFD300	50
_h6_1462	26851.71	21830.32	-1	ddd	10
_h6_2133	38963.75	19798.48	-1	ddd	10
_h6_3756	19069.5	21322.48	268482	B8860B	50
_h6_1222	22165.08	18888.87	399708	7FFFD4	50
_h6_4466	19357.69	25955.23	-1	ddd	10
_h6_1549	8730.61	13896.02	-1	ddd	10
_h5_4330	23061.51	28059.2	-1	ddd	10
_h6_1265	37868.11	29215.59	443801	3D0C02	50
_h6_4070	11057.53	12948.17	365706	7CB9E8	50
_h6_1781	23680.12	19999.82	-1	ddd	10
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	19026.41	17087.04	389804	008000	50
_h6_2874	35111.98	26711.13	443801	3D0C02	50
_h6_2693	25988.11	22846.17	189638	8F00FF	50
_h6_4649	41639.49	30929.7	443801	3D0C02	50
_h6_2817	14009.45	12154.95	389804	008000	50
_h6_2629	39702.86	27583.94	-1	ddd	10
_h6_3076	14174.49	23766.67	-1	ddd	10
_h5_4049	44330.94	14600.29	-1	ddd	10
_h6_5424	44325.62	31154.65	-1	ddd	10
_h6_1439	23121.95	22033.64	268482	B8860B	50
_h6_2779	18128.82	24529.97	361920	E03C31	50
_h6_5475	20561.88	19770.23	-1	ddd	10
_h6_4252	22647.55	25959.5	-1	ddd	10
_h6_3486	35382.62	26703.36	443801	3D0C02	50
_h6_1925	25817.94	21773.38	189638	8F00FF	50
_h6_3931	34692.99	31188.25	-1	ddd	10
_h6_2470	22462.61	29038.83	-1	ddd	10
_h6_1169	27579.83	22746.72	202830	7FFF00	50
_h6_4467	14475.08	20309.98	-1	ddd	10
_h5_4730	37837.95	16732.9	-1	ddd	10
_h5_4725	31874.2	35251.03	-1	ddd	10
_h6_3338	18203.55	24488.35	361920	E03C31	50
_h6_3913	24213.92	19273.94	399708	7FFFD4	50
_h6_2484	25602.59	23227.79	189638	8F00FF	50
_h6_3753	26374.42	27394.6	189638	8F00FF	50
_h6_4617	18181.06	16830.71	389804	008000	50
_h6_3596	19098.06	23532.65	361920	E03C31	50
_h5_4721	12053.25	23075.68	-1	ddd	10
_h6_4487	14471.63	20312.76	-1	ddd	10
_h6_2946	28710.61	26428.81	276789	8B008B	50
_h6_2441	24227.03	18984.41	399708	7FFFD4	50
_h5_4723	20122.5	24439.47	-1	ddd	10
_h6_1170	24204.7	22611.96	478212	CB4154	50
_h6_2748	21931.4	21949.89	17609	4B5320	50
_h5_4642	14374.96	12970.66	389804	008000	50
_h6_5294	42564.37	31571.69	-1	ddd	10
_h6_2683	14896.14	13558.55	389804	008000	50
_h6_3880	38136.69	28754.23	443801	3D0C02	50
_h6_4225	27184.86	28424.4	189638	8F00FF	50
_h6_2881	29949.44	31709.46	-1	ddd	10
_h6_5410	22090.72	12211.39	-1	ddd	10
_h6_1418	20649.99	21374.9	268482	B8860B	50
_h5_4680	14837.86	14818.44	389804	008000	50
_h6_5147	15873.48	14610.11	389804	008000	50
_h6_4724	22857.07	16964.56	399708	7FFFD4	50
_h6_5056	15710.1	14100.01	389804	008000	50
_h5_4685	29560.33	31407.04	-1	ddd	10
_h6_5316	43380.26	31723.5	-1	ddd	10
_h5_4684	26095.69	23110.05	189638	8F00FF	50
_h6_4124	37346.32	25514.28	-1	ddd	10
_h6_4748	28962.81	30739.34	-1	ddd	10
_h6_2560	21683.24	27240.39	-1	ddd	10
_h6_2798	27076.26	26190.28	189638	8F00FF	50
_h6_747	12265.71	10507.53	447669	3B3C36	50
_h6_3814	11026.12	24926.32	294192	560319	50
_h6_1533	20575.69	21360.82	268482	B8860B	50
_h5_4805	41877.81	27844.04	-1	ddd	10
_h6_2463	23520.99	25422.55	-1	ddd	10
_h6_778	22210.01	22585.07	17609	4B5320	50
_h5_4861	24347.36	19098.59	399708	7FFFD4	50
_h6_3792	9476.36	20737.12	-1	ddd	10
_h6_4186	37088.95	27643.24	443801	3D0C02	50
_h5_4845	24944.59	10809.79	-1	ddd	10
_h6_615	30010.09	31756.64	-1	ddd	10
_h6_4076	22719.25	21923.68	268482	B8860B	50
_h6_5131	15067.29	13758.75	389804	008000	50
_h6_3499	23068.28	18644.75	399708	7FFFD4	50
_h6_4267	30142.55	29683.94	-1	ddd	10
_h6_4026	19921.49	19443.11	268482	B8860B	50
_h6_4347	12496.74	11387.22	365706	7CB9E8	50
_h6_2013	22990.8	16240.77	-1	ddd	10
_h6_3287	28496.77	22740.27	202830	7FFF00	50
_h6_3557	25796.9	22110.94	189638	8F00FF	50
_h6_4851	26537.56	17582.39	-1	ddd	10
_h6_3934	23805.3	18745.32	399708	7FFFD4	50
_h6_138	26380.92	25440.35	189638	8F00FF	50
_h6_3928	22568.57	30018.74	-1	ddd	10
_h6_4396	6461.05	32438.51	-1	ddd	10
_h6_4458	22486.06	18536.55	399708	7FFFD4	50
_h6_4858	22458.97	15454.92	-1	ddd	10
_h6_7	29818.08	12879.88	-1	ddd	10
_h6_4815	19062.32	27208.49	-1	ddd	10
