id	x	y	group	color	size
_h6_2236	24972.33	26751.52	-1	ddd	10
_h6_4162	11750.59	16061.17	374677	E32636	50
_h6_4146	26193.54	15155.08	373636	F0F8FF	50
_h6_3946	13262.65	29162.79	350112	EC3B83	50
_h5_4448	14868.59	13534.87	268482	B8860B	50
_h6_3837	21876.34	14451.16	-1	ddd	10
_h6_3491	11591.81	24843.33	163408	FF77FF	50
_h5_4324	14612.52	13176.1	268482	B8860B	50
_h5_4333	14650.12	11359.65	-1	ddd	10
_h5_4365	12464.22	11398.31	-1	ddd	10
_h6_3752	17310.6	16139.88	268482	B8860B	50
_h6_4210	14485.62	13043.91	268482	B8860B	50
_h5_4280	13249.35	11637.66	-1	ddd	10
_h6_1462	27133.43	26207.75	189638	8F00FF	50
_h6_2133	40885.25	23808.72	-1	ddd	10
_h6_3756	16484.91	15052.3	268482	B8860B	50
_h6_1222	26281.59	24917.65	100564	006B3C	50
_h5_4631	25711.41	19924.64	-1	ddd	10
_h6_1549	13867.24	12255.51	268482	B8860B	50
_h5_4330	26523.92	27344.87	128570	99BADD	50
_h6_1265	32074.18	26283.42	196739	96C8A2	50
_h6_4070	8415.01	15068.46	365706	7CB9E8	50
_h6_1781	19907.8	19470.9	17609	4B5320	50
_h6_979	25678.74	25298.44	189638	8F00FF	50
_h6_783	44080.11	23632.15	-1	ddd	10
_h6_2874	40022.92	27435.16	-1	ddd	10
_h6_2693	20106.67	19321.08	17609	4B5320	50
_h5_4336	44773.2	30967.73	-1	ddd	10
_h6_2817	20416.77	11478.32	-1	ddd	10
_h6_2629	42367.35	23181.67	-1	ddd	10
_h6_3076	12934.58	26277.63	-1	ddd	10
_h5_4049	39072.97	16166.26	-1	ddd	10
_h6_1495	25890.56	22674.14	100564	006B3C	50
_h6_1439	26004.11	23263.86	100564	006B3C	50
_h6_2779	22524.95	18959.97	122	ACE1AF	50
_h5_3860	8927.17	9970.61	-1	ddd	10
_h5_4335	46263.19	32284.49	-1	ddd	10
_h6_3486	41590.83	31067.42	276789	8B008B	50
_h6_1925	19205.29	20444.07	17609	4B5320	50
_h6_3931	30375.15	32160.11	-1	ddd	10
_h6_2470	25463.95	28190.25	128570	99BADD	50
_h6_1169	23053.03	18642.9	122	ACE1AF	50
_h6_1127	24126.36	23860.06	187	F64A8A	50
_h5_4730	34676.92	20326.01	179190	F0EAD6	50
_h5_4725	30833.89	33848.59	-1	ddd	10
_h6_3338	12680.11	26608.72	-1	ddd	10
_h6_3913	23125.33	21734.91	367094	B284BE	50
_h6_2484	31182.35	22349.58	-1	ddd	10
_h6_3753	29954.6	31726.0	-1	ddd	10
_h5_4720	6768.93	16930.45	-1	ddd	10
_h6_3596	11289.99	24892.53	163408	FF77FF	50
_h5_4721	14585.88	24681.14	-1	ddd	10
_h5_4749	12759.91	26539.11	-1	ddd	10
