id	x	y	group	color	size
_h5_4339	38857.51	31259.31	-1	ddd	10
_h5_4338	20075.41	21816.38	108	E5AA70	50
_h5_4310	20092.12	21830.84	108	E5AA70	50
_h6_202	18049.57	16771.41	2	FF7F50	50
_h5_4448	27072.55	26192.6	81	E0B582	50
_h5_3792	27291.33	26249.33	81	E0B582	50
_h5_4347	27011.44	26197.9	81	E0B582	50
_h5_4324	26992.46	26166.41	81	E0B582	50
_h5_4333	26038.79	22962.94	196	7E5E60	50
_h5_4365	26070.18	23036.47	196	7E5E60	50
_h5_4332	26123.29	23962.56	196	7E5E60	50
_h5_4209	26105.52	23746.48	196	7E5E60	50
_h5_4280	26117.85	23929.61	196	7E5E60	50
_h5_4302	25878.42	25533.04	152	AA381E	50
_h5_4331	15584.31	24827.81	145	A40000	50
_h5_3941	22435.47	27979.71	53	E75480	50
_h5_4116	22221.17	27773.75	53	E75480	50
_h5_4631	21441.57	24107.72	30635	FFE135	50
_h5_3684	19201.38	23039.5	137	543D37	50
_h5_4330	32135.41	21984.39	37854	FE6F5E	50
_h5_4669	37878.05	16849.58	-1	ddd	10
_h5_4337	14664.02	25280.17	28742	FF91AF	50
_h5_3594	14688.55	25268.71	28742	FF91AF	50
_h6_979	15101.52	13796.95	2	FF7F50	50
_h6_783	43182.99	31685.67	-1	ddd	10
_h5_4362	20347.32	22120.55	-1	ddd	10
_h5_4378	14445.23	25340.48	28742	FF91AF	50
_h5_4336	26265.15	25165.91	196	7E5E60	50
_h5_3703	19172.49	22043.06	108	E5AA70	50
_h5_3818	22248.72	15183.13	-1	ddd	10
_h5_3819	21898.76	14568.64	-1	ddd	10
_h5_4049	28038.01	22868.18	-1	ddd	10
_h5_4360	26302.55	24934.87	196	7E5E60	50
_h5_4487	26293.19	25141.72	196	7E5E60	50
_h5_3849	19742.83	18799.61	171	0072BB	50
_h5_3860	19766.39	18537.19	171	0072BB	50
_h5_4335	30052.76	25992.04	61	B48395	50
_h5_4128	25478.61	25087.88	152	AA381E	50
_h5_4334	24111.73	23855.7	15	F7E98E	50
_h5_4308	23645.1	24179.36	15	F7E98E	50
_h5_4724	19072.53	21257.7	-1	ddd	10
_h5_3731	14769.78	12611.62	-1	ddd	10
_h5_4715	19346.32	17750.67	2	FF7F50	50
_h5_4730	21797.18	18920.73	166	AB4E52	50
_h5_4725	24933.99	19990.49	51099	0093AF	50
_h5_4743	24883.98	19887.26	51099	0093AF	50
_h5_4689	32953.3	21518.13	346	FFBF00	50
_h5_4134	32739.45	21686.47	346	FFBF00	50
_h5_4688	26244.28	27432.06	215	1E90FF	50
_h5_4720	19775.31	10201.57	-1	ddd	10
_h5_4700	19407.29	10194.72	-1	ddd	10
_h5_4721	24018.88	18286.01	301	CCFF00	50
_h5_4749	24405.27	18314.65	301	CCFF00	50
_h5_4722	21734.48	20216.93	-1	ddd	10
_h5_4638	22405.0	23025.05	60	6F00FF	50
_h5_4723	34592.98	26725.81	84	014421	50
_h5_4153	40757.56	33590.45	-1	ddd	10
_h5_4620	34995.38	26711.29	84	014421	50
_h5_4642	34987.5	26714.82	84	014421	50
_h5_4741	34431.05	26726.63	84	014421	50
_h5_4745	34699.36	26723.36	84	014421	50
