id	x	y	group	color	size
_h6_2236	22889.71	24801.53	441233	BF4F51	50
_h6_4162	9212.36	13725.06	365706	7CB9E8	50
_h6_4146	24942.7	18427.14	373636	F0F8FF	50
_h6_3946	12979.73	26208.68	294192	560319	50
_h5_4448	10586.43	10781.58	-1	ddd	10
_h6_3837	23172.2	18634.0	100564	006B3C	50
_h6_3491	17841.47	24564.29	361920	E03C31	50
_h5_4324	10719.37	13125.65	374677	E32636	50
_h6_4616	12368.55	19565.63	-1	ddd	10
_h5_4365	8364.14	13470.8	365706	7CB9E8	50
_h6_3752	21461.12	18858.13	100564	006B3C	50
_h6_4210	17249.78	15953.79	389804	008000	50
_h5_4280	9513.83	10810.77	-1	ddd	10
_h6_1462	27226.33	22929.57	202830	7FFF00	50
_h6_2133	39332.71	21020.5	-1	ddd	10
_h6_3756	19687.07	19599.54	268482	B8860B	50
_h6_1222	24438.09	19192.24	100564	006B3C	50
_h6_4466	19058.45	27258.49	-1	ddd	10
_h6_1549	9769.12	13222.88	365706	7CB9E8	50
_h5_4330	24557.77	28684.96	-1	ddd	10
_h6_1265	37977.56	28591.87	443801	3D0C02	50
_h6_4070	8864.86	13285.66	365706	7CB9E8	50
_h6_1781	23276.7	20013.6	100564	006B3C	50
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	16863.59	15516.5	389804	008000	50
_h6_2874	37374.07	27988.3	443801	3D0C02	50
_h6_2693	25137.56	20349.22	100564	006B3C	50
_h6_4649	43359.16	30687.83	-1	ddd	10
_h6_2817	16349.12	10966.09	-1	ddd	10
_h6_2629	40584.65	26082.41	-1	ddd	10
_h6_3076	14608.83	24642.72	-1	ddd	10
_h5_4049	42255.91	15273.85	-1	ddd	10
_h6_1495	25567.22	23535.68	-1	ddd	10
_h6_1439	23467.68	22277.03	367094	B284BE	50
_h6_2779	19138.49	22235.85	66505	CB4154	50
_h6_4349	22890.34	21553.37	367094	B284BE	50
_h6_4252	22758.73	26887.54	-1	ddd	10
_h6_3486	37543.52	28177.13	443801	3D0C02	50
_h6_1925	24590.58	19344.2	100564	006B3C	50
_h6_3931	33665.01	31762.3	-1	ddd	10
_h6_2470	22897.21	28735.34	-1	ddd	10
_h6_1169	26010.57	22870.64	189638	8F00FF	50
_h6_4467	12839.64	19767.56	-1	ddd	10
_h5_4730	36357.45	16824.31	-1	ddd	10
_h5_4725	31436.45	36421.72	-1	ddd	10
_h6_3338	15425.47	24886.36	361920	E03C31	50
_h6_3913	23608.24	20172.35	-1	ddd	10
_h6_2484	26380.02	23248.53	189638	8F00FF	50
_h6_3753	27006.83	28167.06	269979	00416A	50
_h6_4617	16209.97	14838.55	389804	008000	50
_h6_3596	17740.09	24584.46	361920	E03C31	50
_h5_4721	12806.6	22854.39	-1	ddd	10
_h6_4487	12823.59	19763.95	-1	ddd	10
_h6_2946	31190.36	25960.99	276789	8B008B	50
_h6_2441	21752.13	18923.42	100564	006B3C	50
_h5_4723	20954.56	23900.14	-1	ddd	10
_h6_1170	25050.78	23061.63	-1	ddd	10
_h6_2748	21901.88	21411.65	367094	B284BE	50
_h5_4642	16285.74	14906.78	389804	008000	50
_h6_2610	20244.53	10697.99	-1	ddd	10
_h6_2683	13261.72	11625.41	217097	030507	50
_h6_3880	40435.09	29970.03	443801	3D0C02	50
_h6_4225	28377.37	29943.18	-1	ddd	10
_h6_2881	28654.04	30260.06	-1	ddd	10
_h5_4682	25969.46	31185.12	-1	ddd	10
_h6_1418	19702.18	19244.92	268482	B8860B	50
_h5_4680	15530.36	14335.72	389804	008000	50
