id	x	y	group	color	size
_h5_4339	39212.0	31464.39	-1	ddd	10
_h5_4338	20099.7	21841.49	108	E5AA70	50
_h5_4310	20101.75	21838.91	108	E5AA70	50
_h6_202	18729.77	16991.32	2	FF7F50	50
_h5_4448	26450.11	25846.66	152	AA381E	50
_h5_3792	26732.08	26077.18	81	E0B582	50
_h5_4347	26694.66	26420.35	-1	ddd	10
_h5_4324	26398.83	25785.21	152	AA381E	50
_h5_4333	25804.72	22492.15	-1	ddd	10
_h5_4365	25818.69	22540.1	-1	ddd	10
_h5_4332	26134.6	23408.91	-1	ddd	10
_h5_4209	26080.0	23069.69	-1	ddd	10
_h5_4280	26134.22	23366.15	152	AA381E	50
_h5_4302	25968.4	25374.78	152	AA381E	50
_h5_4331	14954.84	25159.53	28742	FF91AF	50
_h5_3941	22571.48	27838.93	53	E75480	50
_h5_4116	22401.9	27968.75	53	E75480	50
_h5_4631	21603.69	23889.0	30635	FFE135	50
_h5_3684	19126.93	22330.94	205	555D50	50
_h5_4330	32034.85	21966.08	37854	FE6F5E	50
_h5_4669	38060.38	17043.24	-1	ddd	10
_h5_4337	13975.04	25391.61	28742	FF91AF	50
_h5_3594	14132.53	25387.46	28742	FF91AF	50
_h6_979	15351.57	14114.78	2	FF7F50	50
_h6_783	42500.42	31554.64	-1	ddd	10
_h5_4362	20279.19	22373.98	-1	ddd	10
_h5_4378	13753.77	25376.25	28742	FF91AF	50
_h5_4336	26458.98	25827.95	152	AA381E	50
_h5_3703	19135.91	21821.11	205	555D50	50
_h5_3818	21909.62	14597.98	-1	ddd	10
_h5_3819	21760.59	13974.68	-1	ddd	10
_h5_4049	28565.77	22723.16	207	FF77FF	50
_h5_4360	26387.19	25416.33	152	AA381E	50
_h5_4487	26301.66	25568.88	152	AA381E	50
_h5_3849	19752.22	18104.34	-1	ddd	10
_h5_3860	19689.38	17828.51	-1	ddd	10
_h5_4335	30744.09	25842.86	61	B48395	50
_h5_4128	25470.93	25079.86	152	AA381E	50
_h5_4334	24113.34	23852.82	-1	ddd	10
_h5_4308	23680.85	24198.84	15	F7E98E	50
_h5_4724	19113.08	21967.58	205	555D50	50
_h5_3731	14637.37	12833.89	2	FF7F50	50
_h6_1127	23312.4	21686.77	-1	ddd	10
_h5_4730	22493.58	18785.15	1228	7CB9E8	50
_h5_4725	25296.84	20576.31	-1	ddd	10
_h5_4743	25241.59	20499.71	-1	ddd	10
_h5_4689	32577.92	21800.33	346	FFBF00	50
_h5_4134	32452.65	21890.38	346	FFBF00	50
_h5_4688	26394.21	27361.45	215	1E90FF	50
_h5_4720	19231.47	10177.24	-1	ddd	10
_h5_4700	18712.49	10097.88	-1	ddd	10
