id	x	y	group	color	size
_h5_4339	40268.13	32105.96	-1	ddd	10
_h5_4338	20514.91	21951.21	108	E5AA70	50
_h5_4310	20530.33	21950.75	108	E5AA70	50
_h6_202	19781.27	18239.22	2	FF7F50	50
_h5_4448	26202.1	24275.51	152	AA381E	50
_h5_3792	26075.68	25643.36	152	AA381E	50
_h5_4347	26530.98	27334.13	215	1E90FF	50
_h5_4324	26185.91	24223.88	152	AA381E	50
_h5_4333	25467.03	20847.64	1228	7CB9E8	50
_h5_4365	25491.85	20883.2	1228	7CB9E8	50
_h5_4332	25797.98	21750.54	-1	ddd	10
_h5_4209	25738.33	21384.14	1228	7CB9E8	50
_h5_4280	25796.53	21706.26	-1	ddd	10
_h5_4302	25670.76	24797.45	-1	ddd	10
_h5_4331	13220.01	25232.8	122	ACE1AF	50
_h6_1307	22903.41	28562.04	74020	FB607F	50
_h6_1222	43952.72	32080.41	-1	ddd	10
_h5_4631	22103.35	23462.73	30635	FFE135	50
_h5_3684	18688.84	22019.61	205	555D50	50
_h5_4330	32034.85	21966.08	-1	ddd	10
_h6_1265	23407.85	21527.43	50084	0000FF	50
_h5_4337	12326.44	24871.61	122	ACE1AF	50
_h5_3594	13690.52	25342.88	122	ACE1AF	50
_h6_979	16623.96	15202.43	27340	89CFF0	50
_h6_783	41517.76	30973.04	7962	FF033E	50
_h6_1194	15507.34	14284.05	27340	89CFF0	50
_h5_4378	12121.97	24839.97	122	ACE1AF	50
_h5_4336	28125.63	26379.67	61	B48395	50
_h5_3703	18607.14	22093.87	205	555D50	50
_h5_3818	21086.33	13605.94	-1	ddd	10
_h5_3819	20934.24	13254.47	-1	ddd	10
_h5_4049	29893.14	22707.16	-1	ddd	10
_h5_4360	25883.48	25464.28	152	AA381E	50
_h5_4487	25550.15	25167.27	152	AA381E	50
_h5_3849	18599.28	16972.22	2	FF7F50	50
_h5_3860	18284.45	16882.56	2	FF7F50	50
_h5_4335	32428.3	26406.75	84	014421	50
_h5_4128	25051.35	24675.74	152	AA381E	50
_h5_4334	24140.91	23868.49	-1	ddd	10
_h5_4308	24043.33	24451.1	15	F7E98E	50
_h5_4724	19143.55	23761.34	187	F64A8A	50
_h6_1169	18150.49	27818.45	-1	ddd	10
_h6_1127	23401.32	21293.67	50084	0000FF	50
_h5_4730	24112.3	18897.0	1228	7CB9E8	50
_h5_4725	25794.16	22159.07	-1	ddd	10
_h5_4743	25796.68	22114.78	-1	ddd	10
_h5_4689	32047.67	21968.17	-1	ddd	10
_h5_4134	32041.77	21967.14	-1	ddd	10
_h5_4688	26713.83	26276.64	152	AA381E	50
_h5_4720	17472.89	10078.08	-1	ddd	10
_h5_4700	16985.06	10300.87	-1	ddd	10
_h5_4721	23029.9	18990.7	-1	ddd	10
_h5_4749	23818.45	18391.38	301	CCFF00	50
_h5_4722	21502.21	19035.4	1228	7CB9E8	50
_h5_4638	22866.46	23429.1	60	6F00FF	50
_h5_4723	32136.91	26325.47	84	014421	50
_h6_1170	43968.43	30882.87	7962	FF033E	50
_h5_4620	32529.25	26452.82	84	014421	50
_h5_4642	32591.84	26474.63	84	014421	50
_h5_4741	31982.5	26266.55	84	014421	50
_h5_4745	32233.99	26361.26	84	014421	50
_h5_4779	32351.87	26401.06	84	014421	50
_h6_1221	14658.71	13211.82	27340	89CFF0	50
_h5_4644	26003.31	22871.28	152	AA381E	50
_h5_4682	34618.48	23694.71	-1	ddd	10
_h5_4681	25591.34	25313.8	152	AA381E	50
_h5_4680	31764.04	26175.44	84	014421	50
_h5_4735	31804.13	26192.27	84	014421	50
_h5_4687	33660.88	20737.71	-1	ddd	10
_h6_1192	15092.98	13777.52	27340	89CFF0	50
_h5_4685	18396.74	21431.33	-1	ddd	10
_h5_4671	18501.35	21500.28	-1	ddd	10
_h5_4684	41932.21	24267.05	-1	ddd	10
_h6_10	19252.06	17212.51	2	FF7F50	50
_h5_4236	19895.7	17739.46	2	FF7F50	50
_h5_4690	12636.52	18939.99	-1	ddd	10
_h5_4718	31398.19	12471.08	37986	648C11	50
_h6_747	19035.08	27453.68	-1	ddd	10
_h5_4467	19092.37	20963.65	205	555D50	50
_h6_885	47900.48	12323.21	-1	ddd	10
_h5_4805	21604.36	18931.48	1228	7CB9E8	50
_h5_4738	11300.74	12591.13	-1	ddd	10
_h6_778	26874.03	13419.89	-1	ddd	10
_h5_4861	40892.92	25274.92	-1	ddd	10
_h6_156	20689.63	24111.53	-1	ddd	10
_h5_4668	18110.58	17511.88	-1	ddd	10
_h5_4845	16931.96	24552.98	28742	FF91AF	50
_h6_615	17359.8	16201.38	2	FF7F50	50
_h5_4445	27629.16	26312.42	152	AA381E	50
_h5_4226	27759.06	26335.07	152	AA381E	50
_h5_4558	27999.34	26376.98	152	AA381E	50
_h6_6	22831.74	18679.41	1228	7CB9E8	50
_h5_4444	25134.83	14747.37	-1	ddd	10
_h5_3725	16140.3	14807.17	27340	89CFF0	50
_h5_4450	25699.72	23211.0	-1	ddd	10
_h5_4480	18566.85	22795.66	-1	ddd	10
_h6_693	11571.7	24843.29	122	ACE1AF	50
_h5_3652	25953.02	28089.14	-1	ddd	10
_h5_3877	22928.78	29965.54	-1	ddd	10
_h6_138	9676.78	26140.58	2873	72A0C1	50
_h5_4447	30439.6	22743.26	-1	ddd	10
_h5_4130	19059.29	21321.95	205	555D50	50
_h5_4657	19543.98	23283.74	187	F64A8A	50
_h5_4446	29096.21	20430.55	-1	ddd	10
_h6_7	14952.9	13624.64	27340	89CFF0	50
_h5_4869	8892.62	13303.12	-1	ddd	10
_h5_4441	21766.63	27336.57	-1	ddd	10
_h5_4456	20941.2	23031.23	137	543D37	50
_h5_4714	21160.08	26938.19	-1	ddd	10
_h5_4854	27466.51	16281.82	404	AC1E44	50
_h5_4356	27780.09	16260.52	404	AC1E44	50
_h6_1129	25873.4	16356.24	69293	C32148	50
_h6_1183	26108.85	15522.99	69293	C32148	50
_h5_4434	22085.76	22240.89	-1	ddd	10
_h5_4729	23496.44	22291.9	50084	0000FF	50
_h5_3661	23132.41	22234.69	50084	0000FF	50
_h6_281	40313.43	29855.24	7962	FF033E	50
_h5_4438	26003.41	22895.75	152	AA381E	50
_h5_3828	35758.86	20354.79	-1	ddd	10
_h5_4401	32583.37	26751.22	84	014421	50
_h5_4468	25995.56	22875.86	152	AA381E	50
_h5_4581	25375.78	23204.65	-1	ddd	10
_h5_4439	19877.2	21624.99	205	555D50	50
_h5_4453	19970.77	21728.58	205	555D50	50
_h5_4533	26578.76	23239.16	152	AA381E	50
_h5_4532	21454.34	17858.38	-1	ddd	10
_h5_4535	40290.26	27059.38	-1	ddd	10
_h5_4443	25202.65	24821.99	152	AA381E	50
_h5_3739	19642.76	17711.75	2	FF7F50	50
_h5_3832	19199.5	21947.59	205	555D50	50
_h5_3879	19192.11	22787.55	205	555D50	50
_h5_4537	32060.96	21970.51	-1	ddd	10
_h5_4279	32047.18	21964.74	-1	ddd	10
_h5_4035	20949.92	36645.1	-1	ddd	10
_h5_4430	32486.29	25276.76	84	014421	50
_h6_761	40535.5	30063.35	7962	FF033E	50
_h5_4102	22293.59	18568.56	1228	7CB9E8	50
_h5_4431	22579.0	24554.77	-1	ddd	10
_h5_3930	33490.22	26648.25	146	FFFDD0	50
_h5_4369	25063.42	24671.23	152	AA381E	50
_h5_4400	25176.23	25332.76	152	AA381E	50
_h5_4432	23185.27	16067.36	-1	ddd	10
_h5_4351	21713.86	22140.67	-1	ddd	10
_h5_4433	13390.71	25555.83	122	ACE1AF	50
_h5_4436	21870.57	21350.87	50084	0000FF	50
_h5_4048	21816.05	19860.41	-1	ddd	10
_h5_4059	18706.18	24257.58	187	F64A8A	50
_h5_4656	21015.56	20228.26	-1	ddd	10
_h6_1321	26490.76	14384.89	-1	ddd	10
_h5_4013	24544.43	19288.27	1228	7CB9E8	50
_h5_4651	19203.53	23500.7	187	F64A8A	50
_h5_4666	24556.73	19298.73	1228	7CB9E8	50
_h5_4672	21865.75	21345.61	50084	0000FF	50
_h5_4676	18361.82	24447.1	187	F64A8A	50
_h5_4678	18633.81	24308.88	187	F64A8A	50
_h5_4702	22194.72	21323.12	50084	0000FF	50
_h5_4437	25473.74	25082.79	152	AA381E	50
_h5_3766	33536.54	20788.34	-1	ddd	10
_h5_4298	25370.39	20710.07	1228	7CB9E8	50
_h5_4871	26305.05	24920.17	152	AA381E	50
_h6_1086	42986.45	31653.31	84489	664423	50
_h6_908	16058.41	14732.67	27340	89CFF0	50
_h6_769	37660.93	16840.73	-1	ddd	10
_h6_1274	22044.38	11821.89	-1	ddd	10
_h5_4732	27553.95	22764.36	-1	ddd	10
_h5_4037	21996.48	21765.65	50084	0000FF	50
_h5_4531	18989.46	21829.44	205	555D50	50
_h5_4512	19014.77	21813.82	205	555D50	50
_h6_1034	30891.8	15095.29	-1	ddd	10
_h5_3932	24155.48	23891.46	-1	ddd	10
_h5_4206	24202.22	24579.91	15	F7E98E	50
_h6_709	31178.71	32131.42	-1	ddd	10
_h5_3953	24159.09	23897.31	-1	ddd	10
_h5_4007	24099.64	24506.52	15	F7E98E	50
_h5_4014	24228.91	24599.01	15	F7E98E	50
_h6_325	22863.74	16904.41	-1	ddd	10
_h5_4726	26634.37	26572.43	215	1E90FF	50
_h5_3695	31097.16	34322.8	-1	ddd	10
_h5_4138	35832.03	26750.21	411	6495ED	50
_h5_4032	22045.75	23094.05	60	6F00FF	50
_h5_4065	21996.06	22944.48	60	6F00FF	50
_h5_4248	21910.31	22120.02	-1	ddd	10
_h5_3793	22844.49	22713.31	50084	0000FF	50
_h6_1214	7006.87	17149.23	-1	ddd	10
_h5_4710	21953.77	13772.09	-1	ddd	10
_h6_644	15204.03	14317.38	27340	89CFF0	50
_h5_3826	18105.77	23545.89	-1	ddd	10
_h5_3815	15934.26	14667.92	27340	89CFF0	50
_h5_3675	15953.83	14677.43	27340	89CFF0	50
_h5_4457	27545.88	23198.24	-1	ddd	10
_h6_203	39298.04	29364.34	411	6495ED	50
_h6_1190	14911.02	13572.38	27340	89CFF0	50
_h5_4853	7786.42	14328.0	-1	ddd	10
_h5_3822	25789.0	22191.81	-1	ddd	10
_h5_3931	14254.29	12432.0	27340	89CFF0	50
_h5_4539	22058.74	22222.89	-1	ddd	10
_h5_4547	21782.11	14108.87	-1	ddd	10
_h5_4568	25793.0	22121.55	-1	ddd	10
_h5_4578	15798.63	24741.0	28742	FF91AF	50
_h5_3820	24122.22	23861.54	-1	ddd	10
_h5_3557	23887.1	23745.56	-1	ddd	10
_h5_3622	23230.79	23658.49	60	6F00FF	50
_h5_3623	23249.54	23729.94	60	6F00FF	50
_h5_3713	24048.18	24454.46	15	F7E98E	50
_h5_3747	24135.78	23865.45	-1	ddd	10
_h5_3772	24111.99	23855.85	-1	ddd	10
_h5_4062	23659.63	24190.03	15	F7E98E	50
_h6_1314	43257.44	31691.67	84489	664423	50
_h5_3821	23119.81	21757.13	50084	0000FF	50
_h5_4561	26151.11	23466.2	152	AA381E	50
_h5_3881	13856.52	12234.29	27340	89CFF0	50
_h5_4190	18664.21	22610.5	-1	ddd	10
_h5_4389	25930.56	22752.68	152	AA381E	50
_h5_4519	18483.43	26675.38	-1	ddd	10
_h5_3799	26248.25	23251.85	152	AA381E	50
_h5_4354	26130.69	23646.33	152	AA381E	50
_h5_4552	26191.4	23234.28	152	AA381E	50
_h5_4833	20395.65	21300.26	-1	ddd	10
_h5_4635	8841.63	13306.22	-1	ddd	10
_h5_4830	20180.24	21171.04	-1	ddd	10
_h5_4852	21381.4	18940.45	1228	7CB9E8	50
_h5_4864	20310.54	21257.34	-1	ddd	10
_h6_984	15763.72	14154.01	27340	89CFF0	50
_h5_3733	22251.08	27274.83	-1	ddd	10
_h5_4131	20804.96	23643.95	-1	ddd	10
