id	x	y	group	color	size
_h6_2236	26883.95	32988.96	-1	ddd	10
_h5_4338	22396.92	23077.95	50084	0000FF	50
_h5_4310	22406.55	23052.35	50084	0000FF	50
_h6_202	24192.64	18282.35	149492	9EFD38	50
_h5_4448	20012.71	19405.96	27340	89CFF0	50
_h5_3792	24173.68	23901.86	-1	ddd	10
_h5_4347	22698.61	25555.49	-1	ddd	10
_h5_4324	19888.61	19504.21	27340	89CFF0	50
_h5_4333	19713.33	17906.2	27340	89CFF0	50
_h5_4365	19723.93	17947.86	27340	89CFF0	50
_h5_4332	21840.53	19521.84	-1	ddd	10
_h5_4209	22184.87	15091.67	-1	ddd	10
_h5_4280	19735.72	18852.04	27340	89CFF0	50
_h6_1462	36980.02	27523.35	7962	FF033E	50
_h6_2133	42605.61	29231.18	-1	ddd	10
_h6_1307	22666.78	25595.33	-1	ddd	10
_h6_1222	35315.4	26701.81	7962	FF033E	50
_h5_4631	23234.97	21273.57	-1	ddd	10
_h6_1549	20442.25	11306.79	-1	ddd	10
_h5_4330	32111.51	26319.44	189638	8F00FF	50
_h6_1265	26055.0	23279.95	484	FBCCE7	50
_h5_4337	8021.88	29297.44	-1	ddd	10
_h6_1781	18520.32	26698.21	-1	ddd	10
_h6_979	24098.26	18892.08	149492	9EFD38	50
_h6_783	42315.98	26265.1	-1	ddd	10
_h6_1194	21191.65	21356.34	-1	ddd	10
_h6_2693	14641.53	13186.45	17609	4B5320	50
_h5_4336	38177.42	28765.63	7962	FF033E	50
_h6_1703	14729.05	12504.22	-1	ddd	10
_h6_2629	47707.07	20352.48	-1	ddd	10
_h5_3819	24002.23	11023.4	-1	ddd	10
_h5_4049	35155.19	19734.53	-1	ddd	10
_h6_1495	19756.97	18809.99	27340	89CFF0	50
_h6_1439	32082.27	21607.28	-1	ddd	10
_h6_2779	20818.51	12680.99	222951	965A3E	50
_h5_3860	10796.88	10867.6	-1	ddd	10
_h5_4335	41642.8	30919.95	196739	96C8A2	50
_h6_1463	22991.81	20138.92	-1	ddd	10
_h6_1925	12543.87	24910.68	107869	A67B5B	50
_h6_1611	24143.07	22504.47	-1	ddd	10
_h6_2470	30361.61	32146.77	53	E75480	50
_h6_1169	17859.74	24467.1	2873	72A0C1	50
_h6_1127	22655.48	23028.41	50084	0000FF	50
_h5_4730	30164.84	22824.14	-1	ddd	10
_h5_4725	27462.07	28804.09	53	E75480	50
_h5_4743	24839.33	24444.33	-1	ddd	10
_h5_4689	26124.56	23868.42	484	FBCCE7	50
_h6_2484	33363.61	19216.95	-1	ddd	10
_h5_4688	23157.23	18653.71	149492	9EFD38	50
_h5_4720	10968.23	13041.05	122465	960018	50
_h5_4700	10288.49	10782.7	-1	ddd	10
_h5_4721	18529.63	24366.08	2873	72A0C1	50
_h5_4749	19224.65	23186.46	122	ACE1AF	50
_h5_4722	24022.71	14844.76	-1	ddd	10
