id	x	y	group	color	size
_h6_2236	23614.56	25520.66	-1	ddd	10
_h6_4162	9927.58	13898.97	374677	E32636	50
_h6_4146	25305.14	17376.17	373636	F0F8FF	50
_h6_3946	12923.17	27241.77	-1	ddd	10
_h5_4448	12257.52	11345.63	217097	030507	50
_h6_3837	22589.16	17938.39	100564	006B3C	50
_h6_3491	15251.27	24982.28	361920	E03C31	50
_h5_4324	12007.15	11307.21	217097	030507	50
_h6_4616	11283.21	19534.02	-1	ddd	10
_h5_4365	10379.09	13175.04	-1	ddd	10
_h6_3752	20023.19	17863.65	268482	B8860B	50
_h6_4210	15735.13	14310.76	268482	B8860B	50
_h5_4280	10671.87	10792.73	-1	ddd	10
_h6_1462	26096.9	23406.32	100564	006B3C	50
_h6_2133	39626.23	22203.34	-1	ddd	10
_h6_3756	19382.06	17326.41	268482	B8860B	50
_h6_1222	25774.67	21533.96	100564	006B3C	50
_h6_4466	18483.33	27789.05	-1	ddd	10
_h6_1549	11537.73	12142.31	217097	030507	50
_h5_4330	25920.44	28087.23	269979	00416A	50
_h6_1265	35868.46	26739.98	276789	8B008B	50
_h6_4070	8735.85	13906.1	365706	7CB9E8	50
_h6_1781	22400.89	18763.96	100564	006B3C	50
_h6_4557	15027.4	14494.97	-1	ddd	10
_h6_4482	15076.92	13759.6	268482	B8860B	50
_h6_2874	38301.04	29111.37	276789	8B008B	50
_h6_2693	23592.05	18674.52	100564	006B3C	50
_h6_4649	44233.42	31111.76	-1	ddd	10
_h6_2817	18831.37	10118.94	-1	ddd	10
_h6_2629	41550.44	24420.89	-1	ddd	10
_h6_3076	13967.08	25136.5	361920	E03C31	50
_h5_4049	40435.79	15772.92	-1	ddd	10
_h6_1495	25275.93	23165.98	-1	ddd	10
_h6_1439	24146.68	22514.94	367094	B284BE	50
_h6_2779	19723.21	19658.94	66505	CB4154	50
_h6_4349	22743.73	21846.8	367094	B284BE	50
_h6_4252	22578.61	27908.2	-1	ddd	10
_h6_3486	39427.2	29399.66	276789	8B008B	50
_h6_1925	22403.13	18811.45	100564	006B3C	50
_h6_3931	31866.14	32020.89	-1	ddd	10
_h6_2470	23263.7	28095.25	-1	ddd	10
_h6_1169	25138.08	20350.01	100564	006B3C	50
_h6_4467	11763.86	19623.2	-1	ddd	10
_h5_4730	35458.37	18179.88	-1	ddd	10
_h5_4725	31938.61	34853.9	-1	ddd	10
_h6_3338	13803.32	25334.89	361920	E03C31	50
_h6_3913	23533.16	20423.92	-1	ddd	10
_h6_2484	28332.01	22794.78	315574	704241	50
_h6_3753	28142.27	29775.04	-1	ddd	10
_h6_4617	14704.53	13271.46	217097	030507	50
_h6_3596	15015.39	25112.65	361920	E03C31	50
_h5_4721	13948.26	23625.52	-1	ddd	10
_h6_4487	11743.72	19627.85	-1	ddd	10
_h6_2946	32943.99	26566.0	196739	96C8A2	50
_h6_2441	19816.77	19470.84	66505	CB4154	50
_h5_4723	21860.51	23339.56	-1	ddd	10
_h6_1170	26118.16	23931.49	189638	8F00FF	50
_h6_2748	21377.48	21329.65	17609	4B5320	50
_h5_4642	18192.55	16847.63	268482	B8860B	50
_h6_2610	20417.33	12164.7	-1	ddd	10
_h6_2683	11709.13	11693.59	217097	030507	50
_h6_3880	41598.68	31059.9	-1	ddd	10
_h6_4225	29619.34	31460.96	-1	ddd	10
_h6_2881	27426.99	28753.85	189638	8F00FF	50
_h5_4682	26079.5	29097.96	-1	ddd	10
_h6_1418	19474.58	17417.42	268482	B8860B	50
_h5_4680	17422.82	16303.23	268482	B8860B	50
_h5_4735	21860.47	22828.5	-1	ddd	10
_h5_4687	25536.2	25204.85	189638	8F00FF	50
_h6_1192	6210.77	12082.18	-1	ddd	10
_h5_4685	27140.24	28343.21	189638	8F00FF	50
_h5_4671	23991.56	24415.22	-1	ddd	10
_h5_4684	28379.93	26428.4	320637	D473D4	50
_h6_4124	39810.1	23766.27	-1	ddd	10
_h5_4236	30544.84	12556.59	-1	ddd	10
_h6_2560	18767.12	26687.03	-1	ddd	10
_h6_2798	32407.84	26412.03	196739	96C8A2	50
_h6_747	14103.98	12661.63	217097	030507	50
_h6_3814	9307.83	26297.99	-1	ddd	10
_h6_1533	19441.44	17380.76	268482	B8860B	50
_h5_4805	38349.64	28904.43	276789	8B008B	50
_h6_2463	26212.21	27223.02	189638	8F00FF	50
_h6_778	22000.3	21759.91	-1	ddd	10
_h5_4861	26129.03	23997.34	189638	8F00FF	50
_h6_3792	9664.95	23121.14	330289	00BFFF	50
_h6_4186	41490.03	30886.62	-1	ddd	10
_h5_4845	22592.48	11102.33	-1	ddd	10
_h6_615	27492.31	28847.39	189638	8F00FF	50
