id	x	y	group	color	size
_h6_2236	22713.46	24621.32	-1	ddd	10
_h6_4162	9785.72	13943.54	-1	ddd	10
_h6_4146	24652.9	18498.59	373636	F0F8FF	50
_h6_3946	13284.01	25656.99	294192	560319	50
_h5_4448	10005.07	10755.31	-1	ddd	10
_h6_3837	24061.11	18865.11	100564	006B3C	50
_h6_3491	17933.34	25057.06	361920	E03C31	50
_h5_4324	9592.2	13160.88	365706	7CB9E8	50
_h6_4616	12856.51	19775.17	-1	ddd	10
_h5_4365	8137.48	12716.83	-1	ddd	10
_h6_3752	21697.42	19515.22	100564	006B3C	50
_h6_4210	18053.01	16582.49	389804	008000	50
_h5_4280	9272.74	11113.23	-1	ddd	10
_h6_1462	27502.68	22528.15	202830	7FFF00	50
_h6_2133	39237.65	20435.99	413190	6E7F80	50
_h6_3756	19301.69	20262.32	268482	B8860B	50
_h6_1222	23531.3	18680.52	100564	006B3C	50
_h6_4466	19153.42	26721.99	-1	ddd	10
_h6_1549	8656.43	13342.85	365706	7CB9E8	50
_h5_4330	23733.94	28167.01	-1	ddd	10
_h6_1265	38356.06	29155.01	443801	3D0C02	50
_h6_4070	9941.55	13282.5	365706	7CB9E8	50
_h6_1781	23330.52	20070.2	-1	ddd	10
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	17745.85	16577.71	389804	008000	50
_h6_2874	36429.28	27000.74	443801	3D0C02	50
_h6_2693	25795.15	21547.16	189638	8F00FF	50
_h6_4649	42435.4	30565.57	-1	ddd	10
_h6_2817	15057.28	11374.15	-1	ddd	10
_h6_2629	40258.79	27081.41	-1	ddd	10
_h6_3076	14545.83	24169.89	-1	ddd	10
_h5_4049	43294.0	14923.15	-1	ddd	10
_h6_1495	26063.07	23745.74	189638	8F00FF	50
_h6_1439	23269.68	22168.85	367094	B284BE	50
_h6_2779	19177.42	23675.69	361920	E03C31	50
_h6_4349	22898.33	21384.95	367094	B284BE	50
_h6_4252	22793.77	26361.13	-1	ddd	10
_h6_3486	36629.93	27151.04	443801	3D0C02	50
_h6_1925	25260.91	20526.48	-1	ddd	10
_h6_3931	34032.17	31430.05	-1	ddd	10
_h6_2470	22684.71	28771.71	-1	ddd	10
_h6_1169	26769.49	23115.68	202830	7FFF00	50
_h6_4467	13530.13	20081.14	-1	ddd	10
_h5_4730	36911.01	16774.88	-1	ddd	10
_h5_4725	31449.08	36177.1	-1	ddd	10
_h6_3338	16790.78	24547.48	361920	E03C31	50
_h6_3913	23917.89	19724.4	-1	ddd	10
_h6_2484	26102.23	23374.07	189638	8F00FF	50
_h6_3753	26476.65	27429.9	189638	8F00FF	50
_h6_4617	17123.46	15893.6	389804	008000	50
_h6_3596	18826.36	24144.24	361920	E03C31	50
_h5_4721	12389.05	22670.02	-1	ddd	10
_h6_4487	13520.46	20080.66	-1	ddd	10
_h6_2946	29895.99	26088.85	276789	8B008B	50
_h6_2441	23106.67	18641.47	100564	006B3C	50
_h5_4723	20670.7	24206.43	-1	ddd	10
_h6_1170	24866.95	22968.09	189638	8F00FF	50
_h6_2748	21996.48	21765.65	17609	4B5320	50
_h5_4642	15249.84	14001.24	389804	008000	50
_h6_5294	43294.46	31702.57	-1	ddd	10
_h6_2683	14050.38	12532.54	389804	008000	50
_h6_3880	39231.35	29346.44	443801	3D0C02	50
_h6_4225	27705.31	29253.92	269979	00416A	50
_h6_2881	29204.35	31073.84	-1	ddd	10
_h5_4682	26252.65	32021.58	-1	ddd	10
_h6_1418	19734.27	20505.22	268482	B8860B	50
_h5_4680	15150.68	14365.33	389804	008000	50
_h6_5147	15000.38	13684.07	389804	008000	50
_h6_4724	22544.54	15597.04	100564	006B3C	50
_h6_5056	15334.61	14016.74	389804	008000	50
_h5_4685	28921.78	30665.36	-1	ddd	10
_h5_4671	24491.95	24765.13	-1	ddd	10
_h5_4684	26189.29	24223.62	189638	8F00FF	50
_h6_4124	37731.47	24987.43	-1	ddd	10
_h6_4748	29619.02	31460.72	-1	ddd	10
_h6_2560	21148.93	26921.85	-1	ddd	10
_h6_2798	28321.07	26420.23	320637	D473D4	50
_h6_747	12835.61	10648.94	-1	ddd	10
_h6_3814	10008.67	24740.72	294192	560319	50
_h6_1533	19709.13	20397.97	268482	B8860B	50
_h5_4805	41183.92	28262.29	-1	ddd	10
_h6_2463	23913.94	25740.3	-1	ddd	10
_h6_778	22264.89	22421.13	17609	4B5320	50
_h5_4861	25024.09	20193.9	100564	006B3C	50
_h6_3792	9455.89	21266.61	-1	ddd	10
_h6_4186	38037.86	28657.31	443801	3D0C02	50
_h5_4845	24037.01	10414.94	-1	ddd	10
_h6_615	29264.17	31142.66	-1	ddd	10
_h6_4076	22935.32	22008.13	367094	B284BE	50
_h6_5131	14656.94	13204.26	389804	008000	50
_h6_3499	21672.67	18928.05	100564	006B3C	50
_h6_4267	30645.42	30363.44	-1	ddd	10
_h6_4026	19770.33	18687.26	268482	B8860B	50
_h6_4347	11335.05	11057.67	-1	ddd	10
_h6_2013	22129.48	16686.82	-1	ddd	10
_h6_3287	27568.15	23194.78	202830	7FFF00	50
_h6_3557	25462.35	20808.31	189638	8F00FF	50
_h6_4851	27519.3	17527.08	-1	ddd	10
_h6_3934	23093.01	18639.23	100564	006B3C	50
_h6_138	26318.21	24716.68	189638	8F00FF	50
_h6_3928	22150.23	30056.02	-1	ddd	10
_h6_4396	6513.95	33326.13	-1	ddd	10
_h6_4458	22757.94	17511.4	100564	006B3C	50
_h6_4858	21815.51	14199.34	-1	ddd	10
_h6_7	29438.31	13138.15	-1	ddd	10
_h6_4815	18939.16	27741.21	-1	ddd	10
_h6_3051	25215.08	31405.47	-1	ddd	10
_h6_4455	41435.73	31175.06	443801	3D0C02	50
_h6_5298	14779.96	13374.6	389804	008000	50
_h5_4854	14198.35	12800.79	389804	008000	50
_h6_4763	32789.6	19376.32	138195	EEDC82	50
_h6_1129	11744.61	24838.52	294192	560319	50
_h6_1183	12699.9	24988.62	294192	560319	50
_h6_3330	11701.64	24828.6	294192	560319	50
_h6_3510	23389.09	21277.05	367094	B284BE	50
_h6_1485	8175.12	21463.94	-1	ddd	10
_h6_4135	36804.85	21339.55	-1	ddd	10
_h6_4818	9642.21	24860.68	-1	ddd	10
_h6_3065	19056.13	21392.79	268482	B8860B	50
_h6_1721	19140.68	17142.81	268482	B8860B	50
_h5_4468	9280.34	28520.45	483155	C32148	50
_h6_4316	13533.57	25317.53	294192	560319	50
_h6_2788	25969.4	25145.83	189638	8F00FF	50
_h6_4047	42901.42	23283.92	-1	ddd	10
_h5_4533	11354.99	12488.37	365706	7CB9E8	50
_h6_2836	22874.56	28259.85	-1	ddd	10
_h5_4535	25693.98	25312.93	189638	8F00FF	50
_h6_1884	23992.77	22353.0	367094	B284BE	50
_h6_2651	17948.69	25922.25	361920	E03C31	50
_h6_1839	29144.9	26350.77	320637	D473D4	50
_h6_4901	11470.01	10514.85	-1	ddd	10
_h5_4537	24598.76	31441.53	-1	ddd	10
_h6_3907	29518.02	28933.28	-1	ddd	10
_h6_1505	30839.42	28224.71	-1	ddd	10
_h6_1602	32425.11	26223.27	276789	8B008B	50
_h6_761	19582.67	19621.19	268482	B8860B	50
_h6_3886	19510.5	20010.12	268482	B8860B	50
_h6_2942	18765.53	21661.44	268482	B8860B	50
_h6_3443	33339.98	26638.55	276789	8B008B	50
_h6_4817	42587.21	30437.94	-1	ddd	10
