id	x	y	group	color	size
_h6_2236	25962.58	30994.38	-1	ddd	10
_h5_4338	23216.03	23595.96	50084	0000FF	50
_h5_4310	23212.48	23575.72	50084	0000FF	50
_h6_202	24996.84	18514.81	122	ACE1AF	50
_h5_4448	19491.22	17461.78	122	ACE1AF	50
_h5_3792	23619.4	23649.01	50084	0000FF	50
_h5_4347	22774.9	26971.49	-1	ddd	10
_h5_4324	19316.68	17284.81	122	ACE1AF	50
_h5_4333	16699.2	15318.13	17609	4B5320	50
_h5_4365	16723.87	15352.38	17609	4B5320	50
_h5_4332	21302.04	17474.16	-1	ddd	10
_h5_4209	22672.97	14135.13	-1	ddd	10
_h5_4280	17259.87	16105.0	17609	4B5320	50
_h6_1462	33100.38	26595.06	189638	8F00FF	50
_h6_2133	42073.69	27075.83	-1	ddd	10
_h6_1307	22732.71	24839.23	-1	ddd	10
_h6_1222	31243.94	25974.09	189638	8F00FF	50
_h5_4631	23807.97	21247.12	-1	ddd	10
_h6_1549	18215.09	10015.53	-1	ddd	10
_h5_4330	30240.49	25933.07	189638	8F00FF	50
_h6_1265	26283.26	25498.14	128570	99BADD	50
_h5_4337	6709.27	30727.25	292658	8B0000	50
_h6_1781	17925.26	24494.77	107869	A67B5B	50
_h6_979	25787.65	22271.88	484	FBCCE7	50
_h6_783	42403.09	23701.93	-1	ddd	10
_h6_2874	41751.16	23950.12	-1	ddd	10
_h6_2693	16847.56	15505.34	17609	4B5320	50
_h5_4336	41571.12	30886.15	196739	96C8A2	50
_h6_2817	21317.16	13697.03	222951	965A3E	50
_h6_2629	45729.6	22369.34	-1	ddd	10
_h6_3076	13260.25	29157.07	280855	003366	50
_h5_4049	36171.26	17365.22	179190	F0EAD6	50
_h6_1495	22563.65	18764.12	122	ACE1AF	50
_h6_1439	29975.43	22787.97	100564	006B3C	50
_h6_2779	21801.19	13928.02	222951	965A3E	50
_h5_3860	9092.88	10916.5	276249	734F96	50
_h5_4335	44089.84	30991.01	-1	ddd	10
_h6_1463	22958.42	21776.5	50084	0000FF	50
_h6_1925	16475.56	24565.02	107869	A67B5B	50
_h6_1611	23238.21	22149.36	50084	0000FF	50
_h6_2470	28548.44	30123.72	-1	ddd	10
_h6_1169	19095.09	21964.46	122	ACE1AF	50
_h6_1127	22766.22	23402.11	50084	0000FF	50
_h5_4730	31996.31	21950.71	-1	ddd	10
_h5_4725	29232.37	31106.95	-1	ddd	10
_h6_3338	10635.38	28665.66	293307	E9967A	50
_h5_4689	26132.64	25644.26	128570	99BADD	50
_h6_2484	32237.48	20240.07	-1	ddd	10
_h5_4688	22015.26	19695.62	-1	ddd	10
_h5_4720	7895.87	14144.19	-1	ddd	10
_h5_4700	9557.53	11970.8	-1	ddd	10
_h5_4721	14587.07	25304.49	71609	1974D2	50
_h5_4749	15705.69	24776.28	71609	1974D2	50
_h6_2946	41355.32	30793.66	196739	96C8A2	50
_h6_2441	14308.24	12895.18	183922	FF003F	50
_h5_4723	24441.56	24085.25	-1	ddd	10
_h6_1170	33887.98	26703.76	189638	8F00FF	50
_h6_2748	16726.42	15334.87	17609	4B5320	50
_h5_4642	24078.92	18900.07	484	FBCCE7	50
_h6_2610	17525.86	16291.93	17609	4B5320	50
_h6_2683	5847.94	16348.69	217097	030507	50
_h5_4779	23322.49	25248.86	-1	ddd	10
_h6_1221	21918.84	21263.15	50084	0000FF	50
_h6_2881	23103.48	25131.87	-1	ddd	10
_h5_4682	27943.97	26367.32	189638	8F00FF	50
_h6_1418	13313.55	11663.0	183922	FF003F	50
_h5_4680	23331.62	18651.11	122	ACE1AF	50
_h5_4735	24418.64	24068.21	-1	ddd	10
_h5_4687	26257.03	24393.13	484	FBCCE7	50
_h6_1192	9390.39	13190.63	-1	ddd	10
_h5_4685	25810.7	21970.09	484	FBCCE7	50
_h5_4671	22212.1	22575.73	50084	0000FF	50
_h5_4684	37476.0	28102.09	196739	96C8A2	50
_h6_10	23167.55	21541.27	50084	0000FF	50
_h5_4236	26271.19	14256.58	295444	8CBED6	50
_h6_2560	12500.91	24897.51	59450	CC0000	50
_h6_2798	41237.42	30693.81	196739	96C8A2	50
_h6_747	19610.94	19705.49	122	ACE1AF	50
_h5_4467	21255.91	24312.36	-1	ddd	10
_h6_1533	13254.48	11620.87	183922	FF003F	50
_h5_4805	29418.89	26276.6	189638	8F00FF	50
_h6_2463	30384.46	32171.25	186065	00FF00	50
_h6_778	21613.28	19187.49	122	ACE1AF	50
_h5_4861	33593.0	26677.15	189638	8F00FF	50
_h6_156	24134.17	23868.33	-1	ddd	10
_h6_2091	32430.05	25463.26	54209	8A2BE2	50
_h5_4845	21918.81	14621.6	222951	965A3E	50
_h6_615	26112.81	23105.52	484	FBCCE7	50
_h5_4445	22527.74	25991.36	-1	ddd	10
_h5_4226	24153.88	23894.36	-1	ddd	10
_h5_4558	24216.38	24577.02	-1	ddd	10
_h6_6	25473.74	25082.79	128570	99BADD	50
_h5_4444	32180.9	11794.35	-1	ddd	10
_h5_3725	7442.97	12303.08	-1	ddd	10
_h6_2013	15343.4	14098.96	17609	4B5320	50
_h6_3287	23084.6	21975.08	50084	0000FF	50
_h6_693	19350.94	17314.32	122	ACE1AF	50
_h5_3652	30953.84	34210.75	-1	ddd	10
_h5_3877	21761.1	34799.14	229603	DA8A67	50
_h6_138	19067.51	21645.6	122	ACE1AF	50
_h5_4447	22499.79	19081.28	122	ACE1AF	50
_h5_4130	12985.59	11123.69	-1	ddd	10
_h5_4657	21915.49	22720.99	187	F64A8A	50
_h5_4446	25481.4	25090.8	128570	99BADD	50
_h6_7	21944.01	16821.73	-1	ddd	10
_h5_4869	7013.76	19852.37	-1	ddd	10
_h6_3051	25517.05	38199.07	-1	ddd	10
_h5_4456	23627.07	23640.7	50084	0000FF	50
