id	x	y	group	color	size
_h6_2236	22655.96	24584.71	-1	ddd	10
_h6_4162	10118.2	14152.85	-1	ddd	10
_h6_4146	24405.26	18314.65	373636	F0F8FF	50
_h6_3946	13597.13	25412.21	294192	560319	50
_h5_4448	9972.05	11105.52	477731	B5A642	50
_h6_3837	24606.1	19366.52	399708	7FFFD4	50
_h6_3491	17945.62	25778.8	361920	E03C31	50
_h5_4324	8775.24	13313.11	-1	ddd	10
_h6_4616	13356.18	20003.21	-1	ddd	10
_h5_4365	7626.16	12320.57	-1	ddd	10
_h6_3752	21764.22	19390.22	100564	006B3C	50
_h6_4210	18334.04	16023.16	-1	ddd	10
_h6_5373	39518.72	16248.54	262965	FFD300	50
_h6_1462	26991.62	22030.99	-1	ddd	10
_h6_2133	39049.66	20000.18	-1	ddd	10
_h6_3756	19084.62	21000.72	268482	B8860B	50
_h6_1222	22501.32	18802.74	100564	006B3C	50
_h6_4466	19293.21	26193.88	-1	ddd	10
_h6_1549	8538.87	13768.54	-1	ddd	10
_h5_4330	23194.48	28072.57	-1	ddd	10
_h6_1265	37948.36	29107.12	443801	3D0C02	50
_h6_4070	10799.72	13092.24	365706	7CB9E8	50
_h6_1781	23627.17	20119.65	-1	ddd	10
_h6_4557	15537.62	13979.31	389804	008000	50
_h6_4482	18696.63	16978.66	389804	008000	50
_h6_2874	35454.45	26704.04	443801	3D0C02	50
_h6_2693	25843.55	22573.0	189638	8F00FF	50
_h6_4649	41808.66	30859.91	443801	3D0C02	50
_h6_2817	14197.48	11911.29	389804	008000	50
_h6_2629	39954.07	27481.97	-1	ddd	10
_h6_3076	14287.92	23841.32	-1	ddd	10
_h5_4049	44072.8	14685.83	-1	ddd	10
_h6_5424	44414.94	31190.23	-1	ddd	10
_h6_1439	23122.01	22033.69	268482	B8860B	50
_h6_2779	18453.29	24405.93	361920	E03C31	50
_h6_4349	22681.91	20953.49	268482	B8860B	50
_h6_4252	22763.06	26023.87	-1	ddd	10
_h6_3486	35715.59	26727.54	443801	3D0C02	50
_h6_1925	25771.38	21429.48	189638	8F00FF	50
_h6_3931	34541.63	31271.22	-1	ddd	10
_h6_2470	22593.93	29015.35	-1	ddd	10
_h6_1169	27376.94	22882.91	202830	7FFF00	50
_h6_4467	14233.47	20270.13	-1	ddd	10
_h5_4730	37587.05	16846.61	-1	ddd	10
_h5_4725	31674.51	35451.61	-1	ddd	10
_h6_3338	17859.88	24571.28	361920	E03C31	50
_h6_3913	24131.41	19381.02	-1	ddd	10
_h6_2484	25875.01	23219.51	189638	8F00FF	50
_h6_3753	26284.34	27491.25	189638	8F00FF	50
_h6_4617	17862.45	16666.0	389804	008000	50
_h6_3596	19092.58	23542.44	361920	E03C31	50
_h5_4721	12125.57	22965.53	-1	ddd	10
_h6_4487	14229.5	20272.82	-1	ddd	10
_h6_2946	29055.19	26386.74	276789	8B008B	50
_h6_2441	24021.27	18849.64	399708	7FFFD4	50
_h5_4723	20316.9	24325.58	-1	ddd	10
