id	x	y	group	color	size
_h6_2236	23381.18	25275.76	-1	ddd	10
_h6_4162	9498.42	13346.2	374677	E32636	50
_h6_4146	25069.51	17880.73	373636	F0F8FF	50
_h6_3946	12683.57	26698.86	-1	ddd	10
_h5_4448	11260.94	11045.53	217097	030507	50
_h6_3837	22721.59	18691.72	100564	006B3C	50
_h6_3491	16562.81	24556.82	361920	E03C31	50
_h5_4324	11441.46	12324.63	217097	030507	50
_h6_4616	11789.56	19621.49	-1	ddd	10
_h5_4365	9283.47	13230.74	374677	E32636	50
_h6_3752	20747.61	18534.99	-1	ddd	10
_h6_4210	16573.2	15078.45	389804	008000	50
_h5_4280	10078.04	10757.77	-1	ddd	10
_h6_1462	26468.09	23238.9	189638	8F00FF	50
_h6_2133	39561.9	21718.33	-1	ddd	10
_h6_3756	19773.27	18613.67	268482	B8860B	50
_h6_1222	25103.18	20331.5	100564	006B3C	50
_h6_4466	18918.88	27788.02	-1	ddd	10
_h6_1549	10910.55	13071.91	217097	030507	50
_h5_4330	25294.66	28337.25	269979	00416A	50
_h6_1265	37013.68	27540.44	276789	8B008B	50
_h6_4070	8361.77	13438.92	365706	7CB9E8	50
_h6_1781	22995.99	19737.88	100564	006B3C	50
_h6_4557	15403.09	14110.16	389804	008000	50
_h6_4482	15929.02	14641.12	389804	008000	50
_h6_2874	38203.28	28812.03	276789	8B008B	50
_h6_2693	24485.55	19212.64	100564	006B3C	50
_h6_4649	44073.02	30982.21	-1	ddd	10
_h6_2817	17438.99	10084.5	-1	ddd	10
_h6_2629	40942.48	25140.32	-1	ddd	10
_h6_3076	14489.97	24744.98	439168	967117	50
_h5_4049	41186.6	15530.67	262965	FFD300	50
_h6_1495	25174.4	23270.61	189638	8F00FF	50
_h6_1439	23899.68	22355.45	-1	ddd	10
_h6_2779	19111.6	20845.46	66505	CB4154	50
_h6_4349	22768.82	21761.74	367094	B284BE	50
_h6_4252	22617.92	27375.85	-1	ddd	10
_h6_3486	38316.93	28905.07	-1	ddd	10
_h6_1925	23761.14	18725.58	100564	006B3C	50
_h6_3931	32948.45	32062.61	-1	ddd	10
_h6_2470	22893.23	28222.93	-1	ddd	10
_h6_1169	25794.95	21545.92	100564	006B3C	50
_h6_4467	12349.0	19562.03	-1	ddd	10
_h5_4730	36192.13	17505.81	-1	ddd	10
_h5_4725	31754.77	35369.98	-1	ddd	10
_h6_3338	14514.42	25306.73	361920	E03C31	50
_h6_3913	23566.95	20269.79	-1	ddd	10
_h6_2484	27387.06	23208.61	202830	7FFF00	50
_h6_3753	27577.16	28986.13	189638	8F00FF	50
_h6_4617	15246.5	13977.16	389804	008000	50
_h6_3596	16323.07	24586.85	361920	E03C31	50
_h5_4721	13258.59	23126.76	-1	ddd	10
_h6_4487	12326.91	19559.4	-1	ddd	10
_h6_2946	32122.47	26320.03	196739	96C8A2	50
_h6_2441	20381.37	19167.95	100564	006B3C	50
_h5_4723	21441.9	23674.19	17609	4B5320	50
_h6_1170	25954.47	23245.09	189638	8F00FF	50
_h6_2748	21866.4	21346.32	17609	4B5320	50
_h5_4642	17158.06	15964.45	268482	B8860B	50
_h6_2610	20396.83	11603.58	-1	ddd	10
_h6_2683	12093.65	11285.7	217097	030507	50
_h6_3880	41272.95	30729.74	-1	ddd	10
_h6_4225	28961.53	30743.39	-1	ddd	10
_h6_2881	27931.78	29592.23	189638	8F00FF	50
_h5_4682	25876.87	30139.95	-1	ddd	10
_h6_1418	19778.09	18591.88	268482	B8860B	50
_h5_4680	16600.95	15193.2	389804	008000	50
_h5_4735	21631.46	22504.79	-1	ddd	10
_h6_4724	21956.06	12985.05	-1	ddd	10
_h6_1192	5689.36	12139.68	-1	ddd	10
_h5_4685	27672.64	29155.52	189638	8F00FF	50
_h5_4671	24063.07	24464.78	-1	ddd	10
_h5_4684	27268.94	26244.47	189638	8F00FF	50
_h6_4124	39029.79	24393.51	-1	ddd	10
_h6_4748	30571.99	32715.26	-1	ddd	10
_h6_2560	19516.32	26573.4	-1	ddd	10
_h6_2798	31071.2	25921.42	196739	96C8A2	50
_h6_747	13358.95	11734.23	389804	008000	50
_h6_3814	9908.35	25722.62	294192	560319	50
_h6_1533	19782.46	18529.11	268482	B8860B	50
_h5_4805	39266.08	28864.25	-1	ddd	10
_h6_2463	25363.34	26738.73	-1	ddd	10
_h6_778	21914.61	22041.53	17609	4B5320	50
_h5_4861	25941.5	22787.91	189638	8F00FF	50
_h6_3792	9724.9	22579.41	-1	ddd	10
_h6_4186	40444.08	29969.57	-1	ddd	10
_h5_4845	23359.24	10837.2	-1	ddd	10
_h6_615	28008.26	29664.87	-1	ddd	10
_h6_4076	23222.18	22806.7	367094	B284BE	50
_h5_4226	21592.22	22482.37	-1	ddd	10
_h6_3499	19719.79	19088.57	268482	B8860B	50
_h6_4267	30710.06	31476.34	-1	ddd	10
_h6_4026	18240.23	16847.39	268482	B8860B	50
_h6_4347	10150.78	10753.97	217097	030507	50
_h6_2013	21349.14	17736.09	-1	ddd	10
_h6_3287	25805.95	23197.38	189638	8F00FF	50
_h6_3557	24001.61	18831.5	100564	006B3C	50
_h6_4851	28360.69	16826.38	-1	ddd	10
_h6_3934	22791.1	17382.08	100564	006B3C	50
_h6_138	25825.07	22518.93	189638	8F00FF	50
_h6_3928	21206.62	29706.57	168722	664C28	50
_h6_4396	6944.25	34620.17	-1	ddd	10
_h6_4458	22113.02	14950.1	-1	ddd	10
_h6_4858	20950.1	13529.98	-1	ddd	10
_h6_7	27764.02	13084.82	-1	ddd	10
_h6_4815	18190.91	27914.04	-1	ddd	10
_h6_3051	24871.68	32459.54	-1	ddd	10
_h6_4455	42634.94	30433.62	-1	ddd	10
_h5_4714	15241.98	13067.44	-1	ddd	10
_h5_4854	16101.19	14780.79	389804	008000	50
_h6_4763	33637.98	18823.04	-1	ddd	10
_h6_1129	14431.94	25343.51	361920	E03C31	50
_h6_1183	15397.05	24921.11	361920	E03C31	50
_h6_3330	9866.97	24920.0	294192	560319	50
_h6_3510	22990.57	20644.24	367094	B284BE	50
_h6_1485	9599.36	22075.4	-1	ddd	10
_h6_4135	38706.49	20445.65	-1	ddd	10
_h6_4818	7110.26	24936.15	-1	ddd	10
_h6_3065	18851.07	24127.0	243592	FBEC5D	50
_h6_1721	16885.85	15553.52	268482	B8860B	50
_h5_4468	9843.69	26398.95	-1	ddd	10
_h6_4316	10845.02	24933.62	294192	560319	50
_h6_2788	26477.96	25954.03	189638	8F00FF	50
_h6_4047	44437.2	23631.28	-1	ddd	10
_h5_4533	12916.22	11498.84	217097	030507	50
_h6_2836	23992.74	28349.04	-1	ddd	10
_h5_4535	25695.26	25314.31	189638	8F00FF	50
_h6_1884	24577.95	22792.66	-1	ddd	10
_h6_2651	18477.61	24395.58	243592	FBEC5D	50
_h6_1839	26765.56	26039.27	189638	8F00FF	50
_h6_4901	11984.35	9717.87	447669	3B3C36	50
_h5_4537	24401.76	29915.0	-1	ddd	10
_h6_3907	30610.58	30312.76	-1	ddd	10
_h6_1505	31513.25	27511.16	-1	ddd	10
_h6_1602	30331.15	25881.75	196739	96C8A2	50
_h6_761	21175.26	18971.53	100564	006B3C	50
_h6_3886	19785.83	18340.71	268482	B8860B	50
_h6_2942	18256.06	21364.01	66505	CB4154	50
_h6_3443	36096.33	26826.95	276789	8B008B	50
_h6_4817	44149.3	31056.83	-1	ddd	10
_h6_1801	19075.34	21775.35	66505	CB4154	50
_h6_2805	20270.44	12393.05	-1	ddd	10
_h6_1893	21642.53	11575.74	-1	ddd	10
_h5_4433	21573.96	12340.02	-1	ddd	10
_h6_4106	20403.19	23534.92	-1	ddd	10
_h6_1484	26278.99	25587.52	189638	8F00FF	50
_h5_4059	23033.72	31775.85	229603	DA8A67	50
_h6_1493	22511.88	23334.22	17609	4B5320	50
_h6_1321	19236.3	23561.36	243592	FBEC5D	50
_h6_4633	33527.25	19101.59	138195	EEDC82	50
_h6_1507	26665.2	26528.19	189638	8F00FF	50
_h5_4666	37688.1	23218.67	-1	ddd	10
_h6_4279	22614.97	28365.16	-1	ddd	10
_h6_3300	19132.01	20745.87	66505	CB4154	50
_h6_4134	22687.15	15888.17	100564	006B3C	50
_h6_4351	40074.03	29670.14	-1	ddd	10
_h6_3028	10801.62	13107.59	217097	030507	50
_h6_3160	28549.46	16475.0	305565	00703C	50
_h6_4345	22911.47	21998.48	367094	B284BE	50
_h6_3749	32103.97	21185.42	138195	EEDC82	50
_h6_1086	31841.84	20362.12	138195	EEDC82	50
_h6_4603	30368.99	32154.16	-1	ddd	10
_h6_769	26229.38	24311.29	189638	8F00FF	50
_h6_1274	26483.44	28181.03	269979	00416A	50
_h6_2129	19923.74	19442.08	268482	B8860B	50
_h6_3653	23944.24	18801.32	100564	006B3C	50
_h5_4531	29140.61	30991.67	-1	ddd	10
_h5_4512	33104.42	21273.56	138195	EEDC82	50
_h6_1034	25701.61	25320.14	189638	8F00FF	50
_h6_4308	41622.09	30940.46	-1	ddd	10
_h6_1847	22837.78	22592.68	367094	B284BE	50
