id	x	y	group	color	size
_h6_2236	25875.52	30737.41	-1	ddd	10
_h5_4338	23247.93	23724.02	50084	0000FF	50
_h5_4310	23241.14	23698.4	50084	0000FF	50
_h6_202	25122.3	18568.95	256438	DC143C	50
_h5_4448	19240.21	17226.92	17609	4B5320	50
_h5_3792	23511.87	23615.52	50084	0000FF	50
_h5_4347	22728.15	27091.13	-1	ddd	10
_h5_4324	19015.59	17099.09	17609	4B5320	50
_h5_4333	16474.9	15059.22	17609	4B5320	50
_h5_4365	16505.44	15088.83	17609	4B5320	50
_h5_4332	21278.76	17285.49	298766	918151	50
_h5_4209	22723.55	14255.99	-1	ddd	10
_h5_4280	17056.83	15822.47	17609	4B5320	50
_h6_1462	32755.72	26515.86	189638	8F00FF	50
_h6_2133	42125.12	26821.52	-1	ddd	10
_h6_1307	22771.01	24848.43	-1	ddd	10
_h6_1222	30911.2	25887.7	189638	8F00FF	50
_h5_4631	23944.52	21294.31	-1	ddd	10
_h6_1549	17853.45	10008.01	-1	ddd	10
_h5_4330	29920.47	26080.11	189638	8F00FF	50
_h6_1265	26444.18	25810.17	128570	99BADD	50
_h5_4337	6856.54	30956.01	-1	ddd	10
_h6_1781	18104.37	24516.48	107869	A67B5B	50
_h6_979	25858.25	22610.03	484	FBCCE7	50
_h6_783	42508.76	23533.5	-1	ddd	10
_h6_2874	41562.3	24139.62	-1	ddd	10
_h6_2693	17049.0	15788.8	17609	4B5320	50
_h5_4336	41764.25	30871.05	196739	96C8A2	50
_h6_2817	21087.65	13606.46	-1	ddd	10
_h6_2629	45489.55	22496.55	-1	ddd	10
_h6_3076	13157.78	29063.97	280855	003366	50
_h5_4049	36259.48	17146.03	179190	F0EAD6	50
_h6_1495	22897.96	18671.24	122	ACE1AF	50
_h6_1439	29693.65	22706.21	100564	006B3C	50
_h6_2779	21804.27	14125.63	222951	965A3E	50
_h5_3860	8948.98	10932.08	-1	ddd	10
_h5_4335	44213.37	31093.44	-1	ddd	10
_h6_1463	22883.24	21800.33	50084	0000FF	50
_h6_1925	16822.32	24547.47	71609	1974D2	50
_h6_1611	23238.21	22149.36	50084	0000FF	50
_h6_2470	28374.18	29940.32	186065	00FF00	50
_h6_1169	19060.87	21543.61	107869	A67B5B	50
_h6_1127	22896.87	23437.25	50084	0000FF	50
_h5_4730	31996.31	21950.71	-1	ddd	10
_h5_4725	29403.27	31279.57	186065	00FF00	50
_h6_3338	10613.42	28720.13	293307	E9967A	50
_h5_4689	26121.36	25646.78	128570	99BADD	50
_h6_2484	32135.82	20349.35	-1	ddd	10
_h5_4688	21970.93	19744.4	-1	ddd	10
_h5_4720	7740.36	14406.35	-1	ddd	10
_h5_4700	9486.78	12073.3	-1	ddd	10
_h5_4721	14248.21	25378.77	71609	1974D2	50
_h5_4749	15383.53	24928.58	71609	1974D2	50
_h6_2946	41154.94	30635.26	196739	96C8A2	50
_h6_2441	14588.32	13123.98	183922	FF003F	50
_h5_4723	24284.01	23974.93	-1	ddd	10
_h6_1170	33534.94	26666.48	189638	8F00FF	50
_h6_2748	16926.42	15616.3	17609	4B5320	50
_h5_4642	23862.7	18786.88	484	FBCCE7	50
_h6_2610	17714.3	16481.96	17609	4B5320	50
_h6_2683	5966.1	16333.66	217097	030507	50
_h5_4779	23203.8	25187.43	-1	ddd	10
_h6_1221	22052.24	21275.79	50084	0000FF	50
_h6_2881	23230.86	25197.72	-1	ddd	10
_h5_4682	27611.67	26309.37	128570	99BADD	50
_h6_1418	13541.2	11863.18	183922	FF003F	50
_h5_4680	22985.06	18669.63	122	ACE1AF	50
_h5_4735	24258.18	23958.22	-1	ddd	10
_h5_4687	26307.26	24619.41	128570	99BADD	50
_h6_1192	9149.47	13275.21	-1	ddd	10
_h5_4685	25790.75	22316.32	484	FBCCE7	50
_h5_4671	22195.59	22747.03	187	F64A8A	50
_h5_4684	37248.79	27843.66	196739	96C8A2	50
_h6_10	23193.44	21414.0	50084	0000FF	50
_h5_4236	26524.58	14198.16	295444	8CBED6	50
_h6_2560	12828.04	25027.7	59450	CC0000	50
_h6_2798	40964.11	30464.03	196739	96C8A2	50
_h6_747	19651.26	19489.91	122	ACE1AF	50
_h5_4467	21383.56	24243.08	-1	ddd	10
_h6_1533	13486.03	11815.59	183922	FF003F	50
_h5_4805	29743.42	26146.43	189638	8F00FF	50
_h6_2463	30256.36	31998.46	186065	00FF00	50
_h6_778	21680.14	19377.07	122	ACE1AF	50
_h5_4861	33240.96	26624.97	189638	8F00FF	50
_h6_156	24134.17	23868.33	-1	ddd	10
_h6_2091	32409.82	25596.09	54209	8A2BE2	50
_h5_4845	21813.46	14290.35	222951	965A3E	50
_h6_615	26152.32	23448.19	484	FBCCE7	50
_h5_4445	22483.1	26119.06	297988	177245	50
_h5_4226	24153.88	23894.36	-1	ddd	10
