id	x	y	group	color	size
_h5_4339	36208.72	30543.05	-1	ddd	10
_h5_4338	18779.89	21662.29	108	E5AA70	50
_h5_4310	18808.82	21672.24	108	E5AA70	50
_h6_202	14910.62	13571.86	-1	ddd	10
_h5_4448	32239.95	26359.86	81	E0B582	50
_h5_3792	32319.42	26390.33	81	E0B582	50
_h5_4347	31955.98	26256.03	81	E0B582	50
_h5_4324	32131.5	26323.43	81	E0B582	50
_h5_4333	28327.12	22796.11	359	4F7942	50
_h5_4365	28508.16	22747.46	359	4F7942	50
_h5_4332	29291.76	26335.35	152	AA381E	50
_h5_4209	29033.32	26390.86	152	AA381E	50
_h5_4280	29250.75	26345.62	152	AA381E	50
_h5_4302	29545.35	26247.28	152	AA381E	50
_h5_4331	17949.85	26120.42	178	6C541E	50
_h5_3941	20812.36	26704.39	-1	ddd	10
_h5_4116	20430.24	26484.33	-1	ddd	10
_h5_4631	19253.58	25017.47	-1	ddd	10
_h5_3684	17945.55	25867.19	178	6C541E	50
_h5_4330	34816.15	20282.5	-1	ddd	10
_h5_4669	35913.49	17825.51	-1	ddd	10
_h5_4337	19223.69	23475.84	150	DE5285	50
_h5_3594	19231.47	23392.95	150	DE5285	50
_h5_4036	19249.07	21672.72	108	E5AA70	50
_h5_4068	19269.18	23549.53	276	856088	50
_h5_4362	19245.75	21696.88	108	E5AA70	50
_h5_4378	19151.46	23742.83	276	856088	50
_h5_4336	25316.41	20603.43	154	734F96	50
_h5_3703	21915.32	18927.2	204	013220	50
_h5_3818	22593.25	18918.91	204	013220	50
_h5_3819	22229.52	18957.69	204	013220	50
_h5_4049	25494.91	20854.54	154	734F96	50
_h5_4360	25183.08	20417.07	154	734F96	50
_h5_4487	25341.93	20638.83	154	734F96	50
_h5_3849	22421.56	18826.07	204	013220	50
_h5_3860	22254.92	18866.17	204	013220	50
_h5_4335	26266.26	24424.33	219	004B49	50
_h5_4128	26307.1	24618.11	219	004B49	50
_h5_4334	22179.8	23407.29	15	F7E98E	50
_h5_4308	22300.75	23300.62	15	F7E98E	50
_h5_4724	19147.01	17146.17	73	E5CCC9	50
_h5_3731	15388.8	14181.63	-1	ddd	10
_h5_4715	18176.26	17035.17	170	0047AB	50
_h5_4730	18921.52	17046.45	73	E5CCC9	50
_h5_4725	22721.39	17619.71	380	FFFAF0	50
_h5_4743	22766.1	17485.27	380	FFFAF0	50
_h5_4689	34875.64	19146.99	346	FFBF00	50
_h5_4134	35007.77	19418.07	346	FFBF00	50
_h5_4688	28253.45	29849.72	-1	ddd	10
_h5_4720	20554.72	12448.87	101	FF1493	50
_h5_4700	20527.75	12288.2	101	FF1493	50
_h5_4721	25070.86	17905.17	301	CCFF00	50
_h5_4749	25074.4	17861.06	301	CCFF00	50
_h5_4722	21281.11	21924.0	78	232B2B	50
_h5_4638	21950.93	22479.59	60	6F00FF	50
_h5_4723	38989.12	29276.79	84	014421	50
_h5_4153	40812.16	31683.31	-1	ddd	10
_h5_4620	39233.77	29347.09	84	014421	50
_h5_4642	39188.07	29334.65	84	014421	50
_h5_4741	38837.85	29221.87	84	014421	50
_h5_4745	39087.94	29306.79	84	014421	50
_h5_4779	39214.59	29338.53	84	014421	50
_h5_4683	22501.47	18146.75	204	013220	50
_h5_4644	22487.28	18200.1	204	013220	50
_h5_4682	37772.86	20963.66	-1	ddd	10
_h5_4681	25959.07	23239.77	219	004B49	50
_h5_4680	38396.51	28966.98	84	014421	50
_h5_4735	38574.14	29089.03	84	014421	50
_h5_4687	36279.36	17132.57	-1	ddd	10
_h5_4686	20601.05	18468.08	-1	ddd	10
_h5_4685	14343.58	20288.3	293	BE0032	50
_h5_4671	14516.45	20316.81	293	BE0032	50
_h5_4684	44141.36	25016.77	-1	ddd	10
_h6_10	15379.81	14133.46	-1	ddd	10
_h5_4236	15623.57	14039.2	-1	ddd	10
_h5_4690	14461.74	15292.59	206	AD6F69	50
_h5_4718	24400.03	10605.08	-1	ddd	10
_h5_4777	15314.52	13195.16	-1	ddd	10
_h5_4467	17064.19	15798.79	171	0072BB	50
_h5_4709	14935.72	13673.43	-1	ddd	10
_h5_4805	16996.88	15704.08	171	0072BB	50
_h5_4738	15160.42	13908.94	-1	ddd	10
_h5_4770	15331.18	13244.01	-1	ddd	10
_h5_4861	43332.12	23417.11	-1	ddd	10
_h6_156	19849.88	23496.16	150	DE5285	50
_h5_4668	14965.27	13639.72	-1	ddd	10
