id	x	y	group	color	size
_h6_2236	25063.22	26528.41	-1	ddd	10
_h6_4162	11396.78	15769.18	374677	E32636	50
_h6_4146	26113.06	15629.24	373636	F0F8FF	50
_h6_3946	13130.76	28896.44	-1	ddd	10
_h5_4448	14404.42	12996.86	268482	B8860B	50
_h6_3837	22189.57	15065.74	-1	ddd	10
_h6_3491	12286.08	24849.88	163408	FF77FF	50
_h5_4324	14111.79	12681.01	268482	B8860B	50
_h5_4333	14483.72	11046.65	-1	ddd	10
_h5_4365	11970.11	11316.02	-1	ddd	10
_h6_3752	17819.94	16629.87	268482	B8860B	50
_h6_4210	14705.33	13272.57	268482	B8860B	50
_h5_4280	12680.91	11443.28	268482	B8860B	50
_h6_1462	26510.45	25902.02	189638	8F00FF	50
_h6_2133	40433.59	23431.94	-1	ddd	10
_h6_3756	16910.51	15593.93	268482	B8860B	50
_h6_1222	26220.12	24333.64	100564	006B3C	50
_h5_4631	25546.04	19710.68	-1	ddd	10
_h6_1549	13513.24	11863.85	268482	B8860B	50
_h5_4330	26645.62	27623.53	189638	8F00FF	50
_h6_1265	32759.31	26501.87	196739	96C8A2	50
_h6_4070	8462.91	14838.23	365706	7CB9E8	50
_h6_1781	20523.24	19110.33	66505	CB4154	50
_h6_979	25649.04	25265.53	189638	8F00FF	50
_h6_783	44098.1	23896.72	-1	ddd	10
_h6_2874	39525.73	27636.08	-1	ddd	10
_h6_2693	20633.81	19066.29	66505	CB4154	50
_h5_4336	45023.92	30761.1	-1	ddd	10
_h6_2817	20377.33	11000.61	-1	ddd	10
_h6_2629	42478.52	23431.67	-1	ddd	10
_h6_3076	13190.07	25996.87	361920	E03C31	50
_h5_4049	39350.99	16164.3	-1	ddd	10
_h6_1495	26180.6	23196.39	100564	006B3C	50
_h6_1439	25505.6	23236.12	100564	006B3C	50
_h6_2779	22114.29	18904.86	-1	ddd	10
_h5_3860	8731.09	10154.65	-1	ddd	10
_h6_4252	22694.71	28895.61	-1	ddd	10
_h6_3486	41372.69	30811.09	276789	8B008B	50
_h6_1925	19546.24	19834.06	66505	CB4154	50
_h6_3931	30593.77	32147.34	-1	ddd	10
_h6_2470	25108.6	28492.75	-1	ddd	10
_h6_1169	23352.83	18636.59	100564	006B3C	50
_h6_1127	24241.23	23738.53	187	F64A8A	50
_h5_4730	35060.78	20042.95	138195	EEDC82	50
_h5_4725	30894.45	34118.01	-1	ddd	10
_h6_3338	12908.54	26313.81	361920	E03C31	50
_h6_3913	23181.81	21457.02	367094	B284BE	50
_h6_2484	30702.12	22605.42	315574	704241	50
_h6_3753	29591.93	31443.82	-1	ddd	10
_h5_4720	6980.85	17117.52	-1	ddd	10
_h6_3596	11999.17	24814.11	163408	FF77FF	50
_h5_4721	14655.05	24512.69	-1	ddd	10
_h5_4749	12803.66	26840.22	361920	E03C31	50
_h6_2946	36018.4	26802.0	196739	96C8A2	50
_h6_2441	19230.89	17197.96	268482	B8860B	50
_h5_4723	22176.08	23205.11	187	F64A8A	50
_h6_1170	27262.07	26236.22	189638	8F00FF	50
_h6_2748	19704.36	20379.07	17609	4B5320	50
_h5_4642	19716.51	18993.53	66505	CB4154	50
_h6_2610	19823.74	13228.14	-1	ddd	10
_h6_2683	10081.03	13290.56	217097	030507	50
_h6_3880	43005.83	30564.9	-1	ddd	10
_h6_4225	30568.54	33023.7	-1	ddd	10
_h6_2881	26317.17	27292.9	189638	8F00FF	50
_h5_4682	26271.6	28146.98	189638	8F00FF	50
_h6_1418	16976.82	15681.54	268482	B8860B	50
_h5_4680	19751.0	18094.88	268482	B8860B	50
_h5_4735	22103.28	23148.09	187	F64A8A	50
_h5_4687	26091.9	25646.49	189638	8F00FF	50
_h6_1192	6970.06	11980.53	-1	ddd	10
