id	x	y	group
732	25036.88	26496.84	222
590	25809.3	21984.27	205
58	25777.71	22102.03	205
253	25796.78	21884.22	205
350	25799.25	21840.87	205
538	25819.39	21829.66	205
593	22411.09	19327.29	422
64	22427.01	19294.93	422
14	22580.07	19211.09	422
592	21745.33	20228.17	10
670	21736.64	20255.12	10
764	19706.75	19186.03	159
516	19729.16	19016.52	159
198	33003.02	26560.46	223
128	32778.51	26506.7	223
662	32970.71	26572.03	223
597	32796.45	15184.58	248
1084	32615.01	15084.11	248
596	23592.28	18674.58	93
6	23467.97	18669.23	93
24	23431.3	18648.13	93
136	23621.66	18685.32	93
655	23673.27	18469.6	93
763	23448.62	18647.41	93
15	23835.11	18774.4	162
195	21997.88	27472.46	88
50	22023.33	27484.62	88
137	22223.18	27518.76	88
282	21934.24	27468.81	88
641	32020.35	21947.52	227
197	25041.68	20231.49	310
102	24965.83	20094.88	310
163	25020.16	20193.65	310
215	25068.14	20275.99	310
223	25144.94	20393.99	310
681	24932.4	19987.23	378
104	25213.61	20460.91	310
286	22799.42	23411.05	44
2	22943.53	23448.49	44
49	22842.65	23422.69	44
60	22836.57	23424.47	44
191	25581.74	28034.36	89
219	25434.16	28224.17	89
482	25464.45	28183.08	89
190	23341.86	10821.68	65
480	23303.26	10787.21	65
28	22878.52	18697.44	66
103	22950.55	18659.97	66
644	22891.77	18672.77	66
271	23837.39	22379.35	30
48	23819.96	22383.02	30
88	23748.96	22397.9	30
130	23784.75	22398.6	30
177	23761.77	22400.27	30
225	23814.14	22389.01	30
274	25344.6	20675.0	424
489	25469.0	20817.76	424
275	20807.84	21428.48	29
264	20803.98	21407.54	29
672	20876.26	21377.06	29
964	20868.03	21372.64	29
277	26117.41	23201.99	107
96	26196.31	23360.38	107
113	26205.41	23317.42	107
178	26248.53	23252.05	107
312	26081.7	23352.73	107
383	26229.1	23287.33	107
279	26714.23	27723.08	414
696	26635.8	27626.72	414
1067	14412.83	24813.98	126
1030	14231.84	25010.56	237
524	20416.71	19169.52	182
51	20443.91	19154.01	182
82	20482.14	19140.9	182
742	20216.05	19254.14	182
753	20447.88	19137.89	182
525	35876.53	17862.56	180
775	35908.22	17837.95	180
526	31482.42	26060.01	177
463	31343.75	26009.57	177
574	31521.96	26075.35	177
523	22111.08	21286.19	151
353	21858.85	21338.1	151
584	21870.55	21350.85	151
1014	41196.98	30665.27	123
413	40951.06	30662.28	123
857	41146.06	30628.02	123
878	41108.63	30597.5	123
959	41016.44	30519.07	123
980	41092.29	30579.48	123
1015	11968.51	19609.8	230
1029	11848.14	19617.58	230
1105	11768.16	19632.84	230
599	22588.37	18756.7	66
562	22419.39	18860.31	66
758	22428.62	18905.05	66
204	22555.37	18786.72	66
357	22686.09	18753.08	66
804	22624.78	18855.88	66
528	26638.95	23235.71	117
378	26506.02	23233.41	117
409	26576.06	23239.32	117
994	14066.55	25369.33	138
363	13963.77	25373.07	138
587	13829.63	25369.73	138
614	13781.71	25361.84	138
829	14028.18	25373.58	138
837	13890.23	25370.46	138
854	14326.57	25372.16	138
1025	15794.59	14547.61	112
288	15759.89	14516.17	112
314	15726.8	14489.34	112
448	21911.87	22003.14	15
232	21911.15	22011.06	15
351	21914.46	22010.64	15
468	21915.13	22003.8	15
539	21910.45	22116.0	15
443	18596.5	22137.8	155
263	18386.85	22324.74	119
518	18636.98	22062.02	155
865	18600.14	22086.73	155
442	20427.21	18285.95	196
380	20557.03	18413.88	196
447	31182.04	25958.64	167
429	30989.98	25908.41	167
445	22401.39	23307.17	44
226	22381.6	23298.21	44
52	22663.2	23377.78	44
105	22509.66	23333.75	44
134	22591.74	23421.38	44
360	22586.0	23400.32	44
444	28386.35	26428.74	110
171	28505.01	26407.79	110
239	28607.76	26414.25	110
247	28558.33	26421.28	110
332	28337.3	26425.01	110
255	28642.2	26416.88	110
108	34973.83	26715.23	171
410	34945.63	26712.76	137
109	21948.0	22816.78	201
4	21708.71	22872.13	201
33	21705.9	22857.83	201
34	21707.25	22864.7	201
86	21935.92	22782.72	201
154	21962.16	22861.63	201
797	21888.78	22861.54	201
100	21563.01	22920.08	290
31	21562.11	22916.89	290
209	21588.01	22912.12	290
106	23879.01	24336.13	51
56	23992.15	24415.63	51
83	23988.19	24428.21	51
95	24062.58	24464.45	51
207	24017.18	24432.98	51
903	21742.46	34818.31	6
169	21760.41	34816.98	6
38	30771.5	34592.71	262
1053	30939.98	34423.51	262
906	40589.36	30463.97	226
907	12997.14	19839.29	456
921	12904.86	19796.96	456
660	13210.07	19936.51	148
904	14057.37	12627.33	5
1011	14140.02	12544.7	5
905	34854.43	19049.44	274
572	34916.6	18812.77	274
36	24540.05	22776.59	70
211	24579.22	22793.2	70
35	23692.68	21497.82	370
222	23778.5	21683.24	370
228	26419.24	27311.08	20
669	26295.59	27288.4	20
643	15275.46	14010.04	74
731	15249.05	13953.3	74
1071	15284.51	13979.59	74
1078	15218.99	13940.74	74
303	15217.49	14169.93	74
705	15408.61	14174.27	74
945	15399.01	14123.59	74
1040	15330.27	14082.16	74
1044	15300.41	14048.55	74
642	17575.59	16434.74	69
898	17492.81	16308.92	464
645	10147.22	24862.76	81
698	10061.86	24818.9	81
755	9961.05	24724.48	81
789	9892.3	24830.09	81
971	10264.82	24877.92	81
438	15457.08	28742.65	421
164	15527.66	28972.78	421
439	12531.42	26620.59	350
513	12750.15	26549.56	350
434	16332.81	14917.58	87
1018	16120.56	14778.24	297
1035	16122.09	14775.29	297
983	16465.05	15025.3	87
998	16523.56	15080.29	87
1028	16326.64	14917.22	87
433	19074.72	23608.62	9
13	19161.47	23642.12	9
359	19137.74	23733.38	9
582	19116.84	23814.43	9
430	18421.61	12085.19	407
304	18128.2	12025.87	407
1002	41816.67	31160.15	178
894	41570.09	31077.01	178
909	41610.43	31037.33	178
1027	41810.99	31156.43	178
339	19124.99	22252.4	72
300	19218.98	22005.35	72
568	19107.43	22092.87	72
334	18182.51	28400.76	7
864	18181.12	28397.78	7
1116	18246.89	28177.3	7
331	22700.8	24606.45	188
99	22543.15	24423.02	188
393	22531.87	24452.02	188
333	20974.44	23028.14	307
306	20973.94	23024.87	307
494	20966.4	23026.33	307
744	14138.78	25035.1	237
71	14126.75	25027.93	237
1000	21517.21	13761.09	108
986	21488.75	13754.84	108
999	21770.27	13772.69	108
1008	21788.11	13721.39	108
856	22490.19	18190.96	71
751	22539.19	18006.18	71
882	22590.04	17936.35	71
618	22446.92	18432.38	71
842	22445.03	18379.91	71
851	22799.12	22366.73	32
43	22844.62	22306.11	32
283	22835.15	22325.91	32
386	22837.95	22364.05	32
535	22838.92	22378.05	32
852	7829.02	12389.8	8
780	8041.4	12586.66	8
858	38165.59	28779.58	90
19	38008.57	28616.45	90
735	38018.17	28648.33	90
848	19782.28	18256.55	197
809	19782.27	18200.05	197
785	19782.55	18527.88	197
815	19784.65	18471.82	197
836	19784.87	18300.76	197
844	28006.82	29676.41	80
72	27997.53	29656.21	80
814	27831.81	29482.5	80
1085	43188.2	31679.78	388
1043	43265.99	31696.6	388
1066	43127.88	31677.88	388
92	20821.88	23672.43	271
27	20822.45	23660.06	271
565	20822.76	23652.87	271
94	27961.1	26353.95	306
315	27816.92	26345.17	306
236	27980.91	26354.1	306
97	17007.18	15752.37	127
960	17138.35	15908.84	127
965	17004.2	15714.37	127
741	35722.34	26728.63	13
150	35729.44	26711.73	13
172	35673.23	26721.37	13
631	35448.34	26703.98	13
766	35889.56	26763.85	13
743	36645.73	27164.92	4
321	36827.47	27346.54	17
646	36549.71	27086.6	4
666	36574.76	27101.76	4
793	36655.26	27168.88	4
746	9836.55	26403.6	189
510	9712.81	26139.31	189
557	12595.34	19657.46	383
987	12340.44	19560.92	383
551	21624.06	23861.52	16
576	21521.44	23991.49	16
550	20249.76	12424.49	130
553	18377.35	21420.07	42
580	18267.07	21368.94	345
541	18535.55	21524.42	42
238	19407.4	26532.78	234
573	19144.44	26556.29	234
867	19151.78	26508.42	234
234	26991.29	28127.29	105
187	27106.92	28169.07	105
258	26954.28	28073.38	105
721	26964.95	28107.15	105
235	21766.0	21257.37	151
589	21736.87	21262.67	151
1034	21620.06	21361.22	151
939	21818.98	21217.28	151
230	25724.94	25346.18	63
305	25688.77	25307.34	63
325	25703.04	25322.66	63
405	25543.58	25155.67	63
460	25776.63	25401.52	63
233	20774.61	12242.4	12
79	20740.32	12261.22	12
452	20970.4	12143.88	12
1050	21853.29	13327.88	57
1036	21914.3	13106.14	57
1022	21837.92	13388.76	57
1032	21820.03	13452.66	57
1054	30573.23	32520.69	276
11	30587.93	32698.54	276
1056	6864.96	17028.67	228
615	6990.63	17130.53	228
1096	7108.57	17065.04	228
1058	43703.68	30804.15	337
1073	43808.15	30827.46	337
992	7390.27	27440.25	238
932	7358.24	27440.84	238
1	37843.72	28460.67	90
421	37914.97	28552.36	90
144	20292.25	21226.36	54
700	20450.29	21318.02	54
143	21578.53	11737.59	215
370	21588.8	11731.17	215
416	21537.13	11763.47	215
141	37004.18	27552.15	17
754	36881.15	27407.4	17
610	26486.16	27117.75	20
148	26925.0	26121.24	181
173	26994.23	26170.46	181
287	26951.52	26151.47	181
301	27040.14	26162.18	181
322	27108.48	26183.67	181
491	26680.85	26059.32	321
149	21079.48	18981.33	1
61	21133.69	18972.06	1
158	21191.44	18970.11	1
695	21252.0	18947.86	1
1007	14545.87	11260.84	267
423	14695.92	11460.69	267
1006	9156.75	24896.31	266
1009	9287.76	24891.94	266
951	17304.42	16125.13	464
1005	15692.77	14088.1	43
973	15661.49	14065.53	43
1012	15614.22	14042.85	43
948	10981.69	24929.11	135
122	11070.91	24938.88	135
946	23002.54	21190.73	144
132	22925.83	20910.98	144
689	22928.74	20910.13	144
690	23118.47	21340.97	144
952	23052.96	21248.61	144
941	16694.44	28665.62	67
889	16602.51	28659.78	67
768	26427.73	25859.82	161
411	26365.76	25736.45	161
307	26558.16	25921.95	321
352	26364.69	25768.78	161
267	26656.06	25929.92	321
697	26603.59	25979.85	321
131	34650.2	26724.81	137
588	34334.73	26726.28	329
566	34511.09	26726.87	329
680	9200.97	13241.33	58
180	9302.29	13223.68	58
683	37212.95	27801.78	194
475	37324.64	27926.19	194
796	37331.56	27939.22	194
623	19724.94	23250.21	115
313	19620.54	23269.55	115
425	19685.33	23257.55	115
507	19646.67	23264.71	115
485	19752.79	23245.05	115
133	20332.64	23142.5	146
361	20332.08	23139.25	146
471	20306.88	23143.61	146
861	20277.12	22855.9	146
495	25705.31	21233.25	245
74	25710.17	21298.83	245
168	25651.69	21158.89	245
493	26130.25	23905.13	257
508	26124.6	23752.5	257
532	26134.24	23947.37	257
583	26139.52	23958.19	257
20	19099.63	20913.76	131
603	19081.19	21040.7	131
21	40224.02	29761.8	55
801	40057.61	29667.8	55
835	40132.43	29716.39	55
23	23019.61	32225.85	447
569	23014.33	32096.54	447
407	21054.34	12004.15	39
756	38801.45	29206.38	34
847	38751.91	29184.05	34
885	38832.6	29216.05	34
933	41898.91	30822.76	353
953	41860.38	30838.62	353
937	11317.93	24887.72	135
408	20069.82	26500.21	114
186	19920.2	26541.71	114
424	19784.99	26584.94	114
1069	41225.09	22420.11	349
1042	41001.75	22617.56	349
1070	41155.98	22437.63	349
379	19104.38	26569.26	234
67	19051.19	26606.42	234
828	43042.39	30377.76	21
1016	42894.45	30525.78	21
372	20508.41	29540.63	404
323	20370.79	29437.4	404
375	29291.3	26335.46	362
394	29168.97	26363.27	362
504	29055.5	26386.68	362
254	29361.89	26309.8	362
374	26148.4	23504.57	107
708	34147.42	26718.88	329
647	34190.72	26723.54	329
673	34251.04	26725.24	329
702	34116.43	26720.9	329
703	22987.52	20147.57	183
762	23041.56	19973.68	183
392	12021.78	24815.36	84
893	12121.08	24822.21	84
89	27607.02	29015.12	109
250	27584.65	28979.63	109
788	27438.19	28787.15	109
397	27394.19	26270.06	181
399	27564.29	26301.15	306
420	27614.95	26309.94	306
396	35610.65	18073.72	340
925	35409.64	18002.55	340
395	22606.6	23625.88	44
281	22603.29	23626.01	44
81	22888.49	29770.41	193
1026	22931.41	29629.14	193
794	22638.65	23030.96	19
798	23835.31	13995.69	376
121	23975.15	14119.38	376
601	23998.4	18829.78	64
78	24110.38	18919.33	64
153	23911.52	18809.04	64
578	24140.99	18915.64	64
725	24168.05	18934.68	64
607	27753.53	23078.34	405
200	27827.51	23006.53	405
311	27653.15	23098.64	405
469	27800.84	23040.51	405
586	32073.69	26298.09	38
598	32086.86	26306.58	38
608	32134.53	26324.57	38
241	11657.21	11462.31	40
543	11872.39	11433.38	40
240	22032.64	26915.14	367
44	22276.88	27000.34	367
249	20320.75	21910.85	363
218	20319.45	21913.9	363
248	25020.68	24626.28	82
802	24940.98	24781.91	82
926	15020.31	14522.7	288
483	14985.17	14560.43	288
1102	14872.96	14743.37	288
511	30666.92	25860.81	133
415	30583.02	25861.73	133
869	30385.03	25887.85	133
451	30758.12	25866.36	133
534	30710.39	25862.36	133
570	30873.18	25883.79	133
512	19455.74	22687.63	292
633	19188.64	22751.87	292
515	18847.59	17022.1	103
358	18756.51	17014.37	103
517	12454.32	11374.29	128
422	12597.27	11406.52	128
472	12533.17	11392.09	128
458	25799.87	21576.11	205
627	18911.14	24066.21	309
457	18945.0	24031.73	309
625	19171.81	22578.73	292
456	29821.13	26126.31	53
8	29697.98	26167.83	53
317	29887.53	26096.86	53
692	29697.79	26184.71	53
749	29648.16	26205.55	53
176	31930.6	20780.48	18
807	31876.58	20653.51	18
174	24361.8	19116.57	64
152	24267.79	19033.34	64
320	24282.96	19020.41	64
183	24298.56	19059.8	64
170	22052.19	13596.3	57
656	19777.63	13301.52	327
663	19784.31	13286.73	327
1080	30540.35	32929.65	276
481	30536.55	32903.07	276
654	15255.22	24980.1	270
326	15058.87	25105.97	270
759	15261.28	24980.54	270
786	15219.4	25003.59	270
978	22285.74	15202.5	360
961	22414.62	15387.73	360
181	7524.03	24891.22	142
1077	7268.45	24908.61	142
658	33344.55	26642.63	41
505	33297.02	26634.98	41
530	33376.42	26644.42	41
634	33328.28	26636.67	41
653	19435.49	10196.7	160
650	19228.65	10176.91	160
1123	11922.45	9830.94	343
1097	11870.7	9914.87	343
1125	35084.41	13065.35	91
318	35144.9	13133.1	91
1089	44168.26	31071.28	129
1118	44251.85	31124.52	129
16	21951.05	22479.63	358
115	22203.38	22623.72	358
18	24365.98	24680.79	281
123	24134.57	24516.03	51
884	22748.24	28062.19	429
1074	22810.54	28067.72	429
659	18545.46	24338.52	204
800	18320.26	24445.6	204
831	30016.48	31774.17	489
989	29955.24	31726.5	489
205	28829.01	22739.27	24
117	28963.68	22766.33	24
208	20730.65	18536.48	196
779	39178.51	29331.99	34
895	38980.76	29274.04	34
73	29556.09	31403.79	244
962	29503.28	31375.32	244
70	35339.06	26687.0	210
693	35362.66	26700.41	210
729	35323.46	26704.87	210
1041	33646.92	18731.1	338
1106	33844.81	18596.27	338
805	19779.03	18578.39	197
156	19771.37	18675.25	197
229	19757.76	18666.34	197
668	26289.55	24515.22	302
316	26271.11	24440.75	302
366	26255.64	24452.63	302
661	17044.16	24556.29	101
364	17094.42	24560.6	101
414	17019.79	24557.5	101
462	16999.99	24553.04	101
769	15607.09	20502.31	282
750	15660.77	20511.51	282
691	16846.53	20822.44	207
112	16664.07	20770.71	207
677	17080.74	20896.7	207
694	17694.34	24587.94	202
679	17881.69	24466.52	202
675	29229.77	22783.82	24
547	11943.93	11240.19	335
996	42656.64	30441.05	21
991	32447.6	26144.04	122
127	12815.18	11474.5	128
1010	22747.15	21000.23	118
498	21893.25	23564.33	354
262	22174.19	23644.39	354
499	26814.37	21783.53	328
563	26729.73	21711.76	328
808	37516.62	28147.37	194
365	28839.78	26418.02	110
476	28794.31	26422.4	110
477	28724.12	26427.87	110
782	17782.24	24176.42	361
1112	17793.54	23901.26	361
605	37602.59	16680.9	195
426	37788.32	16782.56	195
577	25802.8	22412.75	75
730	15951.04	20561.6	282
734	23265.67	20000.48	314
637	21345.6	21334.83	141
55	21387.08	21327.85	141
465	30167.73	25961.32	68
464	34581.12	12419.01	368
165	34540.28	12435.53	368
166	11015.48	19393.48	23
723	10826.28	19262.34	298
1109	11111.36	19436.81	23
160	31667.59	21874.93	227
676	31753.33	21818.01	227
936	20887.44	13003.08	175
956	20928.45	13219.14	175
1101	22198.18	33216.5	357
767	22200.22	33466.1	357
874	21231.59	22508.88	136
958	21043.42	22286.85	136
875	32213.92	20265.28	77
841	32024.87	20239.11	77
870	22694.65	17689.25	380
822	22752.61	17528.44	380
843	22676.14	17734.85	380
890	13472.31	20056.1	148
845	13380.39	20014.27	148
1086	14734.68	13303.82	208
212	14712.24	13305.03	208
1113	14665.61	13215.24	208
803	14904.13	25165.19	270
957	25497.4	17082.2	174
984	25551.92	16995.5	174
1075	22038.33	12695.19	333
1068	22003.57	12842.94	333
1072	11360.01	19574.39	23
1003	18843.88	28536.57	463
57	18551.64	28509.14	463
1094	44173.69	32249.77	260
1115	44182.07	32255.06	260
1083	9076.04	11055.95	220
157	9233.78	10897.59	220
54	22302.29	26734.82	367
981	16591.77	15158.21	87
777	19750.84	18889.75	159
114	8833.71	13938.19	442
955	8994.31	14040.95	442
111	35035.17	19479.02	94
1119	34999.93	19402.69	94
119	32393.38	21924.7	47
5	32441.44	21890.29	47
428	14552.83	25313.86	179
919	22651.28	15803.55	444
1038	8370.45	24824.23	316
1039	21826.02	13826.79	86
221	16215.03	24606.94	2
728	16160.03	24621.94	2
