id	x	y	group	color	size
_h5_4339	41415.65	31160.64	7962	FF033E	50
_h5_4338	21203.77	22182.92	108	E5AA70	50
_h5_4310	21198.56	22176.69	108	E5AA70	50
_h6_202	20854.7	19004.57	2	FF7F50	50
_h5_4448	25799.18	21787.36	1228	7CB9E8	50
_h5_3792	25492.64	25107.32	61	B48395	50
_h5_4347	25133.06	26600.57	-1	ddd	10
_h5_4324	25800.62	21730.38	1228	7CB9E8	50
_h5_4333	24028.0	18870.55	1228	7CB9E8	50
_h5_4365	24057.13	18887.16	1228	7CB9E8	50
_h5_4332	24550.19	19324.37	1228	7CB9E8	50
_h5_4209	24370.57	19124.74	1228	7CB9E8	50
_h5_4280	24526.33	19294.11	1228	7CB9E8	50
_h6_1462	43151.41	31680.96	7962	FF033E	50
_h5_4331	10442.54	24920.33	2873	72A0C1	50
_h6_1307	22597.42	28216.13	74020	FB607F	50
_h6_1222	41537.77	30930.97	7962	FF033E	50
_h5_4631	22314.6	22824.87	50084	0000FF	50
_h6_1549	21954.86	12999.79	-1	ddd	10
_h5_4330	32022.82	23633.39	-1	ddd	10
_h6_1265	23792.13	21636.29	-1	ddd	10
_h5_4337	9737.17	24879.97	2873	72A0C1	50
_h5_3594	14623.16	24591.64	-1	ddd	10
_h6_979	18683.42	16981.82	27340	89CFF0	50
_h6_783	43101.75	30588.06	7962	FF033E	50
_h6_1194	17464.02	16321.27	27340	89CFF0	50
_h5_4378	9710.48	24939.35	2873	72A0C1	50
_h5_4336	30898.25	25864.41	84	014421	50
_h6_1703	14900.03	13558.18	27340	89CFF0	50
_h5_3818	20984.22	12580.63	-1	ddd	10
_h5_3819	21233.83	12441.9	-1	ddd	10
_h5_4049	31679.33	21868.9	484	FBCCE7	50
_h6_1495	14952.44	13629.29	27340	89CFF0	50
_h6_1439	33439.5	19184.57	484	FBCCE7	50
_h5_3849	16585.05	15173.85	27340	89CFF0	50
_h5_3860	16286.19	14907.11	27340	89CFF0	50
_h5_4335	35241.31	26689.76	411	6495ED	50
_h6_1463	21965.94	12942.85	-1	ddd	10
_h5_4334	24683.31	24573.98	152	AA381E	50
_h6_1611	27066.06	24218.15	-1	ddd	10
_h5_4724	17918.79	25216.88	-1	ddd	10
_h6_1169	18981.23	27642.91	-1	ddd	10
_h6_1127	23150.7	21693.91	-1	ddd	10
_h5_4730	25560.98	20956.28	1228	7CB9E8	50
_h5_4725	26273.77	24461.47	61	B48395	50
_h5_4743	26235.29	24331.16	61	B48395	50
_h5_4689	30959.55	22470.42	484	FBCCE7	50
_h5_4134	30857.39	22524.12	484	FBCCE7	50
_h5_4688	26261.03	24472.06	61	B48395	50
_h5_4720	15106.26	11377.34	-1	ddd	10
_h5_4700	14588.52	11521.78	-1	ddd	10
_h5_4721	21957.0	18931.23	301	CCFF00	50
_h5_4749	22440.8	19325.25	301	CCFF00	50
_h5_4722	21306.51	17517.62	-1	ddd	10
_h5_4638	23736.05	23677.38	60	6F00FF	50
_h5_4723	29451.71	26280.93	84	014421	50
_h6_1170	42275.89	30671.2	7962	FF033E	50
_h5_4620	29834.0	26120.15	84	014421	50
_h5_4642	29966.04	26053.23	84	014421	50
_h5_4741	29287.39	26336.44	84	014421	50
_h5_4745	29535.44	26250.96	84	014421	50
_h5_4779	29655.02	26202.67	84	014421	50
_h6_1221	16145.73	14795.08	27340	89CFF0	50
_h5_4644	26261.24	25215.62	61	B48395	50
_h5_4682	32626.15	24107.88	-1	ddd	10
_h6_1418	6329.28	15751.08	122465	960018	50
_h5_4680	29145.82	26368.49	84	014421	50
_h5_4735	29187.54	26359.09	84	014421	50
_h5_4687	32400.15	21932.02	484	FBCCE7	50
_h6_1192	15486.27	14032.43	27340	89CFF0	50
_h5_4685	19134.19	21758.0	166	AB4E52	50
_h5_4671	19374.18	21660.48	166	AB4E52	50
_h5_4684	40709.58	25525.11	-1	ddd	10
_h6_10	19656.13	19810.5	2	FF7F50	50
_h5_4236	21330.3	18856.24	301	CCFF00	50
_h5_4690	12432.67	19991.48	-1	ddd	10
_h5_4718	34017.55	12615.91	-1	ddd	10
_h6_747	18935.82	26653.89	-1	ddd	10
_h5_4467	19221.86	23561.5	28742	FF91AF	50
_h6_1533	6300.27	15757.78	122465	960018	50
_h5_4805	24152.35	18923.63	1228	7CB9E8	50
_h5_4738	9278.62	13232.56	-1	ddd	10
_h6_778	25669.68	14373.14	-1	ddd	10
_h5_4861	40221.1	27126.06	-1	ddd	10
_h6_156	21165.74	23823.53	-1	ddd	10
_h6_1605	30527.89	33174.66	-1	ddd	10
_h5_4845	19206.5	23473.24	28742	FF91AF	50
_h6_615	19627.88	17638.67	2	FF7F50	50
_h5_4445	26510.6	27151.16	1866	B284BE	50
_h5_4226	26102.74	25646.95	61	B48395	50
_h5_4558	26360.14	25761.03	61	B48395	50
_h6_6	24686.76	19495.21	1228	7CB9E8	50
_h5_4444	26704.97	13830.0	-1	ddd	10
_h5_3725	14165.93	12758.48	27340	89CFF0	50
_h5_4450	25136.78	23191.18	-1	ddd	10
_h6_1393	29317.08	22758.28	109891	A3C1AD	50
_h6_693	14320.17	25347.63	122	ACE1AF	50
_h5_3652	27156.07	28365.89	1866	B284BE	50
_h5_3877	22957.72	31053.82	114333	78866B	50
_h6_138	9994.63	24734.98	2873	72A0C1	50
_h5_4447	28305.02	22802.12	109891	A3C1AD	50
_h5_4130	19698.22	19129.44	2	FF7F50	50
_h5_4657	20464.07	23118.55	187	F64A8A	50
_h5_4446	28368.12	22044.3	-1	ddd	10
_h6_7	16596.99	15164.2	27340	89CFF0	50
_h5_4869	7274.36	14984.3	-1	ddd	10
_h5_4441	22347.73	27938.53	74020	FB607F	50
_h5_4456	21097.05	23003.03	137	543D37	50
_h5_4714	19441.41	26547.88	-1	ddd	10
_h5_4854	25587.98	16994.83	69293	C32148	50
_h5_4356	25904.61	16880.77	69293	C32148	50
_h6_1129	25136.88	17654.08	69293	C32148	50
_h6_1183	25409.97	17218.97	69293	C32148	50
_h5_4434	22195.22	22784.06	50084	0000FF	50
_h5_4729	24246.55	22634.24	-1	ddd	10
_h6_1485	18277.16	28341.15	-1	ddd	10
_h6_281	37906.98	28540.36	7962	FF033E	50
_h5_4438	25178.2	20443.15	1228	7CB9E8	50
_h5_3828	37268.55	21345.27	-1	ddd	10
_h6_1721	5450.26	12173.37	-1	ddd	10
_h5_4468	25083.46	20300.84	1228	7CB9E8	50
_h5_4581	24803.88	22936.01	-1	ddd	10
_h5_4439	20805.2	21437.08	-1	ddd	10
_h5_4453	20401.31	21928.47	-1	ddd	10
_h5_4533	26098.94	23144.01	61	B48395	50
_h5_4532	21691.03	19453.6	-1	ddd	10
_h5_4535	38736.22	28092.05	7962	FF033E	50
_h5_4443	25106.54	24734.25	152	AA381E	50
_h5_3739	17390.11	16265.89	27340	89CFF0	50
