id	x	y	group	color	size
_h5_4339	41408.21	31159.35	7962	FF033E	50
_h5_4338	22198.0	22686.18	50084	0000FF	50
_h5_4310	22202.63	22631.38	50084	0000FF	50
_h6_202	22791.33	19364.88	-1	ddd	10
_h5_4448	23959.22	18832.47	-1	ddd	10
_h5_3792	25072.01	24685.06	84	014421	50
_h5_4347	23520.99	25422.54	-1	ddd	10
_h5_4324	23932.73	18812.11	-1	ddd	10
_h5_4333	20450.14	19154.89	301	CCFF00	50
_h5_4365	20489.02	19138.14	301	CCFF00	50
_h5_4332	22655.56	19328.45	-1	ddd	10
_h5_4209	22240.19	18640.09	-1	ddd	10
_h5_4280	21348.98	18959.09	301	CCFF00	50
_h6_1462	40196.35	29759.75	7962	FF033E	50
_h6_2133	44181.44	31080.71	-1	ddd	10
_h6_1307	22762.32	26938.02	-1	ddd	10
_h6_1222	38469.56	29020.69	7962	FF033E	50
_h5_4631	22704.53	21858.95	108	E5AA70	50
_h6_1549	20831.11	12774.97	-1	ddd	10
_h5_4330	32429.37	26173.82	411	6495ED	50
_h6_1265	24457.03	22265.82	-1	ddd	10
_h5_4337	9759.79	26935.27	-1	ddd	10
_h6_1781	18937.79	27744.37	-1	ddd	10
_h6_979	20196.18	19265.34	301	CCFF00	50
_h6_783	42039.49	28045.23	-1	ddd	10
_h6_1194	19745.83	18932.01	27340	89CFF0	50
_h5_4378	9726.81	27078.93	-1	ddd	10
_h5_4336	34708.4	26704.8	411	6495ED	50
_h6_1703	15332.73	13796.74	27340	89CFF0	50
_h5_3818	21655.22	11548.58	-1	ddd	10
_h5_3819	21853.04	11566.5	-1	ddd	10
_h5_4049	32987.83	21451.46	-1	ddd	10
_h6_1495	17302.48	16134.88	27340	89CFF0	50
_h6_1439	32402.58	20063.04	100564	006B3C	50
_h5_3849	15293.38	13719.25	27340	89CFF0	50
_h5_3860	13740.1	12083.05	17609	4B5320	50
_h5_4335	38295.36	28864.5	7962	FF033E	50
_h6_1463	22855.68	16614.35	-1	ddd	10
_h6_1925	8389.42	24825.67	-1	ddd	10
_h6_1611	26076.61	23337.61	1228	7CB9E8	50
_h5_4724	19192.39	26617.29	-1	ddd	10
_h6_1169	18588.74	26710.88	-1	ddd	10
_h6_1127	22928.85	21949.52	108	E5AA70	50
_h5_4730	27225.63	23203.5	-1	ddd	10
_h5_4725	26618.92	26697.63	84	014421	50
_h5_4743	25502.21	25117.32	84	014421	50
_h5_4689	28081.14	22863.08	484	FBCCE7	50
_h5_4134	27980.74	22905.67	484	FBCCE7	50
_h5_4688	25650.53	21156.43	-1	ddd	10
_h5_4720	13319.7	11690.07	17609	4B5320	50
_h5_4700	12849.1	11482.48	17609	4B5320	50
_h5_4721	19209.62	20470.9	122	ACE1AF	50
_h5_4749	20175.92	19297.45	301	CCFF00	50
_h5_4722	23011.23	16225.28	-1	ddd	10
_h5_4638	24073.72	24002.28	60	6F00FF	50
_h5_4723	26363.12	25766.11	84	014421	50
_h6_1170	40875.52	30393.65	7962	FF033E	50
_h5_4620	26453.43	25895.19	84	014421	50
_h5_4642	26379.68	25758.22	84	014421	50
_h5_4741	26327.27	25705.22	84	014421	50
_h5_4745	26382.81	25797.9	84	014421	50
_h5_4779	26642.33	26611.91	84	014421	50
_h6_1221	19021.58	17085.0	27340	89CFF0	50
_h5_4644	29485.76	26253.79	411	6495ED	50
_h5_4682	32410.6	26198.68	411	6495ED	50
_h6_1418	8225.09	13611.02	122465	960018	50
_h5_4680	26283.43	24905.34	84	014421	50
_h5_4735	26305.97	25684.07	84	014421	50
_h5_4687	30949.0	22475.96	100564	006B3C	50
_h6_1192	14660.29	13232.39	27340	89CFF0	50
_h5_4685	19955.66	19428.42	301	CCFF00	50
_h5_4671	20101.76	21838.91	-1	ddd	10
_h5_4684	39468.14	27694.06	-1	ddd	10
_h6_10	21400.65	21325.29	-1	ddd	10
_h5_4236	21570.03	17061.01	-1	ddd	10
_h5_4690	12526.57	22414.82	-1	ddd	10
_h5_4718	34604.75	11390.12	-1	ddd	10
_h6_747	17821.31	24901.53	122	ACE1AF	50
_h5_4467	20089.84	23183.65	-1	ddd	10
_h6_1533	8192.44	13648.84	122465	960018	50
_h5_4805	25813.35	21929.33	1228	7CB9E8	50
_h5_4738	6892.44	15312.02	-1	ddd	10
_h6_778	23847.11	15630.28	-1	ddd	10
_h5_4861	38164.92	28734.59	7962	FF033E	50
_h6_156	22304.79	23267.49	50084	0000FF	50
_h6_2091	31819.9	20572.22	100564	006B3C	50
_h5_4845	19646.82	19713.57	27340	89CFF0	50
_h6_615	21184.69	18952.82	301	CCFF00	50
_h5_4445	24883.19	26265.1	-1	ddd	10
_h5_4226	25482.1	25091.53	84	014421	50
_h5_4558	25486.28	25095.9	84	014421	50
_h6_6	26037.37	22932.11	1228	7CB9E8	50
_h5_4444	28591.69	12957.6	-1	ddd	10
_h5_3725	11717.52	11714.97	17609	4B5320	50
_h6_2013	14973.43	11107.81	-1	ddd	10
_h6_1393	26565.9	23239.9	1228	7CB9E8	50
_h6_693	18072.43	24531.04	122	ACE1AF	50
_h5_3652	28759.47	30419.7	-1	ddd	10
_h5_3877	22999.34	32552.87	-1	ddd	10
_h6_138	13296.78	25245.52	2873	72A0C1	50
_h5_4447	26098.84	23252.69	1228	7CB9E8	50
_h5_4130	17673.5	16545.06	27340	89CFF0	50
